gene_id	est_counts	tpm	fpkm	type	biotype
ENSELUG00000000002	0	0	0	genic	Mt_tRNA
ENSELUG00000000003	19384	1078.597532	1020.57440074216	genic	Mt_rRNA
ENSELUG00000000004	0	0	0	genic	Mt_tRNA
ENSELUG00000000005	139198	3972.756216	3759.04187998723	genic	Mt_rRNA
ENSELUG00000000006	1	1.799913	1.70308671850643	genic	Mt_tRNA
ENSELUG00000000007	121150	6459.278693	6111.80193330449	genic	protein_coding
ENSELUG00000000008	0	0	0	genic	Mt_tRNA
ENSELUG00000000009	0	0	0	genic	Mt_tRNA
ENSELUG00000000010	0	0	0	genic	Mt_tRNA
ENSELUG00000000011	125417	6109.788042	5781.11212443024	genic	protein_coding
ENSELUG00000000012	1	1.836241	1.73746045452028	genic	Mt_tRNA
ENSELUG00000000013	2	3.708736	3.50922462588284	genic	Mt_tRNA
ENSELUG00000000014	51	93.321519	88.3012898733138	genic	Mt_tRNA
ENSELUG00000000015	105	197.02422	186.425306282076	genic	Mt_tRNA
ENSELUG00000000016	322	593.293166	561.376972773257	genic	Mt_tRNA
ENSELUG00000000017	1058859	32635.296445	30879.6813679326	genic	protein_coding
ENSELUG00000000018	34	62.645862	59.2758291881812	genic	Mt_tRNA
ENSELUG00000000019	0	0	0	genic	Mt_tRNA
ENSELUG00000000020	642525	53487.416709	50610.0622665188	genic	protein_coding
ENSELUG00000000021	6	10.905687	10.319015800146	genic	Mt_tRNA
ENSELUG00000000022	1398	2740.892352	2593.44610631017	genic	protein_coding
ENSELUG00000000023	193184	16373.170024	15492.3756913374	genic	protein_coding
ENSELUG00000000024	592506	41593.06915	39355.5708810841	genic	protein_coding
ENSELUG00000000025	1	1.842525	1.74340640687415	genic	Mt_tRNA
ENSELUG00000000026	42610	10935.816458	10347.5244445948	genic	protein_coding
ENSELUG00000000027	0	0	0	genic	Mt_tRNA
ENSELUG00000000028	15089	5667.360823	5362.48526825185	genic	protein_coding
ENSELUG00000000029	183021	6444.13308	6097.47107823318	genic	protein_coding
ENSELUG00000000030	0	0	0	genic	Mt_tRNA
ENSELUG00000000031	0	0	0	genic	Mt_tRNA
ENSELUG00000000032	0	0	0	genic	Mt_tRNA
ENSELUG00000000033	90550	2304.290276	2180.33102968816	genic	protein_coding
ENSELUG00000000034	45912	5738.90046	5430.17643200335	genic	protein_coding
ENSELUG00000000035	2	3.685051	3.48681375995331	genic	Mt_tRNA
ENSELUG00000000036	285878	12651.251513	11970.6777073529	genic	protein_coding
ENSELUG00000000037	1	1.829834	1.7313981189488	genic	Mt_tRNA
ENSELUG00000000038	8926	16509.470778	15621.3441491794	genic	Mt_tRNA
ENSELUG00000000044	25	0.233962	0.221376019193818	genic	protein_coding
