chr	start	end	markName
2L	10153831	10155465	Ref. Intergenic
2L	10220737	10227917	Ref. Intergenic
2L	10330160	10332905	Ref. Intergenic
2L	10334668	10336748	Ref. Intergenic
2L	10347161	10352305	Ref. Intergenic
2L	10365646	10368243	Ref. Intergenic
2L	10382230	10399260	Ref. Intergenic
2L	10432796	10436630	Ref. Intergenic
2L	10540068	10544126	Ref. Intergenic
2L	10545961	10553355	Ref. Intergenic
2L	10556759	10567570	Ref. Intergenic
2L	10569728	10573345	Ref. Intergenic
2L	10578535	10583702	Ref. Intergenic
2L	10729906	10732904	Ref. Intergenic
2L	10739709	10740812	Ref. Intergenic
2L	10840393	10855392	Ref. Intergenic
2L	1088734	1089843	Ref. Intergenic
2L	10957163	10977162	Ref. Intergenic
2L	10995712	11010205	Ref. Intergenic
2L	11026012	11041446	Ref. Intergenic
2L	11108087	11128086	Ref. Intergenic
2L	11140844	11149644	Ref. Intergenic
2L	11153943	11157270	Ref. Intergenic
2L	11199834	11219833	Ref. Intergenic
2L	11270621	11288189	Ref. Intergenic
2L	11293268	11294356	Ref. Intergenic
2L	11307827	11322279	Ref. Intergenic
2L	11326493	11337712	Ref. Intergenic
2L	11340013	11356824	Ref. Intergenic
2L	11358683	11375137	Ref. Intergenic
2L	11381526	11389252	Ref. Intergenic
2L	11391562	11395463	Ref. Intergenic
2L	11400592	11420591	Ref. Intergenic
2L	1148961	1150879	Ref. Intergenic
2L	1152937	1165776	Ref. Intergenic
2L	11572073	11575740	Ref. Intergenic
2L	11581176	11585158	Ref. Intergenic
2L	11650237	11655652	Ref. Intergenic
2L	11696228	11697581	Ref. Intergenic
2L	11734310	11735614	Ref. Intergenic
2L	11755817	11759452	Ref. Intergenic
2L	11762805	11764283	Ref. Intergenic
2L	1182314	1193447	Ref. Intergenic
2L	11957256	11960517	Ref. Intergenic
2L	120714	123759	Ref. Intergenic
2L	12164552	12168269	Ref. Intergenic
2L	12169868	12177056	Ref. Intergenic
2L	12194414	12204020	Ref. Intergenic
2L	12242185	12262184	Ref. Intergenic
2L	12296756	12299789	Ref. Intergenic
2L	1234451	1238689	Ref. Intergenic
2L	12345742	12360527	Ref. Intergenic
2L	12375400	12395399	Ref. Intergenic
2L	12413459	12418915	Ref. Intergenic
2L	12456270	12476269	Ref. Intergenic
2L	1245976	1265975	Ref. Intergenic
2L	12522921	12542920	Ref. Intergenic
2L	12549504	12554874	Ref. Intergenic
2L	12562819	12574779	Ref. Intergenic
2L	12642199	12660042	Ref. Intergenic
2L	1268484	1271622	Ref. Intergenic
2L	12691815	12700687	Ref. Intergenic
2L	12703084	12711788	Ref. Intergenic
2L	12717011	12723475	Ref. Intergenic
2L	12725672	12739837	Ref. Intergenic
