chr	start	end	markName
groupI	10011268	10022741	Ref. Intergenic
groupI	10032848	10034361	Ref. Intergenic
groupI	1012216	1015345	Ref. Intergenic
groupI	10130301	10141168	Ref. Intergenic
groupI	1016193	1018969	Ref. Intergenic
groupI	1019070	1021259	Ref. Intergenic
groupI	10239026	10259025	Ref. Intergenic
groupI	1024119	1034319	Ref. Intergenic
groupI	10320923	10324942	Ref. Intergenic
groupI	10327094	10333839	Ref. Intergenic
groupI	10337054	10345842	Ref. Intergenic
groupI	10358277	10370969	Ref. Intergenic
groupI	1039109	1048102	Ref. Intergenic
groupI	10391094	10395068	Ref. Intergenic
groupI	10397234	10411093	Ref. Intergenic
groupI	10469383	10482046	Ref. Intergenic
groupI	10487021	10507020	Ref. Intergenic
groupI	1049103	1053379	Ref. Intergenic
groupI	10547812	10550228	Ref. Intergenic
groupI	10558263	10569379	Ref. Intergenic
groupI	105699	107754	Ref. Intergenic
groupI	1057747	1065707	Ref. Intergenic
groupI	10611283	10615914	Ref. Intergenic
groupI	10627861	10631607	Ref. Intergenic
groupI	10643395	10661533	Ref. Intergenic
groupI	1065808	1067168	Ref. Intergenic
groupI	10664506	10669224	Ref. Intergenic
groupI	1067822	1069808	Ref. Intergenic
groupI	10710658	10715590	Ref. Intergenic
groupI	10716715	10729814	Ref. Intergenic
groupI	10764723	10768286	Ref. Intergenic
groupI	10796317	10816316	Ref. Intergenic
groupI	108809	117082	Ref. Intergenic
groupI	10915699	10935698	Ref. Intergenic
groupI	10945683	10949723	Ref. Intergenic
groupI	10983533	10988807	Ref. Intergenic
groupI	11042873	11062872	Ref. Intergenic
groupI	11106001	11124433	Ref. Intergenic
groupI	11130496	11134764	Ref. Intergenic
groupI	11274464	11294463	Ref. Intergenic
groupI	1133214	1135188	Ref. Intergenic
groupI	1137083	1140294	Ref. Intergenic
groupI	11421649	11428757	Ref. Intergenic
groupI	11432187	11436694	Ref. Intergenic
groupI	11442248	11457886	Ref. Intergenic
groupI	11542875	11562874	Ref. Intergenic
groupI	11614966	11618538	Ref. Intergenic
groupI	11627519	11640369	Ref. Intergenic
groupI	11645333	11665332	Ref. Intergenic
groupI	11685422	11695634	Ref. Intergenic
groupI	11695914	11700547	Ref. Intergenic
groupI	11700773	11705421	Ref. Intergenic
groupI	11723674	11726287	Ref. Intergenic
groupI	11727136	11730422	Ref. Intergenic
groupI	11816185	11836184	Ref. Intergenic
groupI	11882808	11902807	Ref. Intergenic
groupI	11953188	11957406	Ref. Intergenic
groupI	12025106	12037891	Ref. Intergenic
groupI	12124384	12131420	Ref. Intergenic
groupI	12135513	12137297	Ref. Intergenic
groupI	12242784	12262783	Ref. Intergenic
groupI	12293761	12295524	Ref. Intergenic
groupI	12304737	12309792	Ref. Intergenic
groupI	12322775	12327909	Ref. Intergenic
groupI	12330560	12336724	Ref. Intergenic
groupI	12341899	12343205	Ref. Intergenic
groupI	12346334	12348678	Ref. Intergenic
groupI	12367574	12372279	Ref. Intergenic
groupI	12407307	12408577	Ref. Intergenic
groupI	12414742	12423051	Ref. Intergenic
groupI	12428086	12432655	Ref. Intergenic
groupI	12437839	12452446	Ref. Intergenic
groupI	12454614	12463275	Ref. Intergenic
groupI	1246215	1260070	Ref. Intergenic
groupI	12466646	12469710	Ref. Intergenic
groupI	12494591	12504778	Ref. Intergenic
groupI	12504879	12514590	Ref. Intergenic
groupI	12519479	12521961	Ref. Intergenic
groupI	12631135	12651134	Ref. Intergenic
groupI	1277616	1278794	Ref. Intergenic
groupI	12840033	12852475	Ref. Intergenic
groupI	12852576	12856790	Ref. Intergenic
groupI	12856891	12860032	Ref. Intergenic
groupI	13051905	13071904	Ref. Intergenic
groupI	13153468	13157132	Ref. Intergenic
groupI	13166137	13168148	Ref. Intergenic
groupI	13173477	13178751	Ref. Intergenic
groupI	13180688	13184465	Ref. Intergenic
groupI	13186411	13193457	Ref. Intergenic
groupI	13195421	13198163	Ref. Intergenic
groupI	13207828	13227827	Ref. Intergenic
groupI	13232123	13240817	Ref. Intergenic
groupI	13295935	13302720	Ref. Intergenic
groupI	13302821	13304327	Ref. Intergenic
groupI	13304428	13315934	Ref. Intergenic
groupI	1330838	1349169	Ref. Intergenic
groupI	13371257	13373445	Ref. Intergenic
groupI	13391523	13411522	Ref. Intergenic
groupI	13449714	13469713	Ref. Intergenic
groupI	1349270	1350837	Ref. Intergenic
groupI	13619588	13625789	Ref. Intergenic
groupI	13632204	13649850	Ref. Intergenic
groupI	13661335	13663442	Ref. Intergenic
groupI	13670575	13679402	Ref. Intergenic
groupI	13755271	13773511	Ref. Intergenic
groupI	13835105	13853352	Ref. Intergenic
groupI	13866375	13867471	Ref. Intergenic
groupI	13878711	13895007	Ref. Intergenic
groupI	13895525	13898710	Ref. Intergenic
groupI	13934587	13943249	Ref. Intergenic
groupI	13956505	13961975	Ref. Intergenic
groupI	14051325	14071324	Ref. Intergenic
groupI	141891	149954	Ref. Intergenic
groupI	14217207	14219141	Ref. Intergenic
groupI	14239765	14259764	Ref. Intergenic
groupI	14317091	14321622	Ref. Intergenic
groupI	14326864	14341122	Ref. Intergenic
groupI	14359253	14363929	Ref. Intergenic
groupI	14417955	14437954	Ref. Intergenic
groupI	1444945	1453083	Ref. Intergenic
groupI	14482641	14485213	Ref. Intergenic
groupI	14526131	14532936	Ref. Intergenic
groupI	14533037	14546130	Ref. Intergenic
groupI	1453432	1455868	Ref. Intergenic
groupI	1457753	1461174	Ref. Intergenic
groupI	14767958	14771481	Ref. Intergenic
