chr	start	end	markName
1	100026885	100046884	Ref. Intergenic
1	10031710	10033012	Ref. Intergenic
1	100387689	100407688	Ref. Intergenic
1	1004861	1024860	Ref. Intergenic
1	100488997	100502201	Ref. Intergenic
1	10053246	10071762	Ref. Intergenic
1	100607161	100627160	Ref. Intergenic
1	100747861	100767860	Ref. Intergenic
1	101120283	101140282	Ref. Intergenic
1	101414349	101434348	Ref. Intergenic
1	101690387	101710386	Ref. Intergenic
1	101859110	101879109	Ref. Intergenic
1	102324705	102344704	Ref. Intergenic
1	102625377	102636516	Ref. Intergenic
1	102655957	102675956	Ref. Intergenic
1	102686458	102690503	Ref. Intergenic
1	102698591	102718590	Ref. Intergenic
1	10271676	10274965	Ref. Intergenic
1	102747465	102767464	Ref. Intergenic
1	10276073	10287765	Ref. Intergenic
1	102802855	102822854	Ref. Intergenic
1	102833045	102846113	Ref. Intergenic
1	102875514	102878927	Ref. Intergenic
1	102912013	102932012	Ref. Intergenic
1	10309161	10329160	Ref. Intergenic
1	103110603	103125935	Ref. Intergenic
1	103209543	103224549	Ref. Intergenic
1	103229639	103230938	Ref. Intergenic
1	103264453	103268491	Ref. Intergenic
1	103277196	103285845	Ref. Intergenic
1	103518419	103521158	Ref. Intergenic
1	103586676	103606675	Ref. Intergenic
1	103768225	103788224	Ref. Intergenic
1	10410453	10418357	Ref. Intergenic
1	104112895	104132894	Ref. Intergenic
1	10447613	10467612	Ref. Intergenic
1	104652429	104672428	Ref. Intergenic
1	104743013	104763012	Ref. Intergenic
1	104870855	104890854	Ref. Intergenic
1	104979563	104999562	Ref. Intergenic
1	105080439	105100438	Ref. Intergenic
1	105153363	105157751	Ref. Intergenic
1	105159439	105174566	Ref. Intergenic
1	105262985	105282984	Ref. Intergenic
1	105334223	105354222	Ref. Intergenic
1	105402330	105422329	Ref. Intergenic
1	10560203	10568734	Ref. Intergenic
1	105656715	105676714	Ref. Intergenic
1	105749290	105769289	Ref. Intergenic
1	105820765	105840764	Ref. Intergenic
1	105880528	105900527	Ref. Intergenic
1	105934913	105954912	Ref. Intergenic
1	106001243	106021242	Ref. Intergenic
1	106229625	106249624	Ref. Intergenic
1	106440435	106460434	Ref. Intergenic
1	106505995	106525994	Ref. Intergenic
1	10661211	10677550	Ref. Intergenic
1	10690630	10692338	Ref. Intergenic
1	106945529	106965528	Ref. Intergenic
1	10715012	10735011	Ref. Intergenic
1	107547277	107567276	Ref. Intergenic
1	10762185	10774899	Ref. Intergenic
1	108162149	108180758	Ref. Intergenic
1	1081741	1094081	Ref. Intergenic
1	108190199	108196438	Ref. Intergenic
1	108199843	108200938	Ref. Intergenic
1	108204110	108208420	Ref. Intergenic
1	10835557	10855556	Ref. Intergenic
1	108482579	108502578	Ref. Intergenic
1	108544550	108549291	Ref. Intergenic
1	108601631	108603298	Ref. Intergenic
1	108690345	108701384	Ref. Intergenic
1	108791179	108801951	Ref. Intergenic
1	108872	111969	Ref. Intergenic
1	10911047	10918269	Ref. Intergenic
1	109167088	109186385	Ref. Intergenic
1	109230088	109250087	Ref. Intergenic
1	109313162	109333161	Ref. Intergenic
1	10935081	10955080	Ref. Intergenic
1	109444839	109464838	Ref. Intergenic
1	109529222	109538151	Ref. Intergenic
1	109553242	109568867	Ref. Intergenic
1	109653106	109673105	Ref. Intergenic
1	10966819	10986818	Ref. Intergenic
1	109693340	109712516	Ref. Intergenic
1	109732515	109735251	Ref. Intergenic
1	109793533	109813532	Ref. Intergenic
1	109826086	109846085	Ref. Intergenic
1	109959633	109963620	Ref. Intergenic
1	109998791	110002090	Ref. Intergenic
1	110098611	110118610	Ref. Intergenic
1	110167964	110182424	Ref. Intergenic
1	110208868	110228867	Ref. Intergenic
1	110298131	110302834	Ref. Intergenic
1	110308604	110328603	Ref. Intergenic
1	110336003	110347577	Ref. Intergenic
1	110359847	110366794	Ref. Intergenic
1	110368090	110371427	Ref. Intergenic
1	110401859	110417441	Ref. Intergenic
1	110432092	110439433	Ref. Intergenic
1	110474941	110480237	Ref. Intergenic
1	110492009	110500065	Ref. Intergenic
1	110510723	110524399	Ref. Intergenic
1	110538236	110543016	Ref. Intergenic
1	110543094	110544689	Ref. Intergenic
1	110572382	110580643	Ref. Intergenic
1	110692208	110697404	Ref. Intergenic
1	110698532	110713580	Ref. Intergenic
1	110753033	110773032	Ref. Intergenic
1	110903331	110923330	Ref. Intergenic
1	111035667	111040913	Ref. Intergenic
1	111042020	111045832	Ref. Intergenic
1	111157448	111177447	Ref. Intergenic
1	111353305	111373304	Ref. Intergenic
1	11151384	11157909	Ref. Intergenic
1	111565708	111585707	Ref. Intergenic
1	111661959	111681958	Ref. Intergenic
1	111727923	111733337	Ref. Intergenic
1	111742361	111744096	Ref. Intergenic
1	111895833	111915832	Ref. Intergenic
1	112065645	112085644	Ref. Intergenic
1	11224768	11227634	Ref. Intergenic
1	112427599	112447598	Ref. Intergenic
1	112649199	112669198	Ref. Intergenic
1	112788437	112808436	Ref. Intergenic
1	113285231	113305230	Ref. Intergenic
1	11343195	11363194	Ref. Intergenic
1	113520313	113535831	Ref. Intergenic
1	113543434	113558513	Ref. Intergenic
1	113570628	113575601	Ref. Intergenic
1	113717739	113737738	Ref. Intergenic
1	113879851	113881113	Ref. Intergenic
1	113958063	113978062	Ref. Intergenic
1	11417149	11437148	Ref. Intergenic
1	114219413	114233856	Ref. Intergenic
1	114266495	114275834	Ref. Intergenic
1	114353317	114367716	Ref. Intergenic
1	114399414	114419413	Ref. Intergenic
1	114618395	114638394	Ref. Intergenic
1	114742292	114762291	Ref. Intergenic
1	11478365	11498364	Ref. Intergenic
1	1150385	1170384	Ref. Intergenic
1	115084891	115104890	Ref. Intergenic
1	115148641	115162200	Ref. Intergenic
1	115169643	115189642	Ref. Intergenic
1	115199112	115219111	Ref. Intergenic
1	115221591	115241418	Ref. Intergenic
1	115245960	115265959	Ref. Intergenic
1	115270520	115275193	Ref. Intergenic
1	115277129	115289340	Ref. Intergenic
1	115310695	115327369	Ref. Intergenic
1	115327563	115330694	Ref. Intergenic
1	115387409	115407408	Ref. Intergenic
1	11543219	11563218	Ref. Intergenic
1	115639085	115659084	Ref. Intergenic
1	115694423	115714422	Ref. Intergenic
1	115727714	115747713	Ref. Intergenic
1	115766796	115767854	Ref. Intergenic
1	115860593	115880592	Ref. Intergenic
1	11586969	11606968	Ref. Intergenic
1	115912161	115914583	Ref. Intergenic
1	115968817	115988816	Ref. Intergenic
1	116024975	116026333	Ref. Intergenic
1	116042295	116062294	Ref. Intergenic
1	116090343	116110342	Ref. Intergenic
1	11619990	11628483	Ref. Intergenic
1	116203116	116222644	Ref. Intergenic
1	11633205	11647148	Ref. Intergenic
1	116350837	116370836	Ref. Intergenic
1	116476256	116496255	Ref. Intergenic
1	11653062	11665943	Ref. Intergenic
1	116605663	116617214	Ref. Intergenic
1	116681577	116701576	Ref. Intergenic
1	11671225	11685445	Ref. Intergenic
1	11688501	11691224	Ref. Intergenic
1	116964847	116984846	Ref. Intergenic
1	117003403	117023402	Ref. Intergenic
1	117028011	117030087	Ref. Intergenic
1	117031985	117034809	Ref. Intergenic
1	117062837	117082836	Ref. Intergenic
1	117231036	117251035	Ref. Intergenic
1	117404759	117409110	Ref. Intergenic
1	117475487	117479950	Ref. Intergenic
1	117543173	117551440	Ref. Intergenic
1	11769389	11789388	Ref. Intergenic
1	117725203	117745202	Ref. Intergenic
1	118168771	118188770	Ref. Intergenic
1	118550209	118551932	Ref. Intergenic
1	11865448	11885447	Ref. Intergenic
1	11905117	11909817	Ref. Intergenic
1	119060597	119080596	Ref. Intergenic
1	11929183	11933769	Ref. Intergenic
1	119729785	119749784	Ref. Intergenic
1	119948017	119968016	Ref. Intergenic
1	11995773	12015772	Ref. Intergenic
1	119995857	120015856	Ref. Intergenic
1	120057524	120077213	Ref. Intergenic
1	120086075	120106074	Ref. Intergenic
1	120490399	120510398	Ref. Intergenic
1	12055660	12057117	Ref. Intergenic
1	120746319	120766318	Ref. Intergenic
1	12087024	12107023	Ref. Intergenic
1	121067213	121087212	Ref. Intergenic
1	121120072	121140071	Ref. Intergenic
1	121225035	121238142	Ref. Intergenic
1	121349705	121369704	Ref. Intergenic
1	121411909	121431908	Ref. Intergenic
1	121490025	121510024	Ref. Intergenic
1	12154997	12174996	Ref. Intergenic
1	121619759	121639758	Ref. Intergenic
1	121724477	121729716	Ref. Intergenic
1	121820296	121840295	Ref. Intergenic
1	12194493	12210085	Ref. Intergenic
1	121996591	122016590	Ref. Intergenic
1	122222797	122242796	Ref. Intergenic
1	12229613	12249612	Ref. Intergenic
1	123405580	123425579	Ref. Intergenic
1	12341061	12361060	Ref. Intergenic
1	12375597	12395596	Ref. Intergenic
1	12455828	12469289	Ref. Intergenic
1	124726427	124746426	Ref. Intergenic
1	12480895	12484050	Ref. Intergenic
1	124932599	124952598	Ref. Intergenic
1	125069134	125089133	Ref. Intergenic
1	125334074	125354073	Ref. Intergenic
1	125400910	125411251	Ref. Intergenic
1	12545414	12546719	Ref. Intergenic
1	12584078	12593878	Ref. Intergenic
1	12619072	12622776	Ref. Intergenic
1	12660245	12680244	Ref. Intergenic
1	12777623	12797622	Ref. Intergenic
1	12878205	12895481	Ref. Intergenic
1	12935312	12941713	Ref. Intergenic
1	12960448	12968938	Ref. Intergenic
1	12979046	12991687	Ref. Intergenic
1	13010221	13023174	Ref. Intergenic
1	130235	146683	Ref. Intergenic
1	13024910	13030220	Ref. Intergenic
1	13045726	13061083	Ref. Intergenic
