chr	start	end	markName
1	100007389	100013966	Ref. Intergenic
1	100014038	100016542	Ref. Intergenic
1	100126459	100130534	Ref. Intergenic
1	100132404	100133410	Ref. Intergenic
1	100160497	100162856	Ref. Intergenic
1	100165640	100173545	Ref. Intergenic
1	100214293	100219234	Ref. Intergenic
1	100220603	100233132	Ref. Intergenic
1	100369139	100373290	Ref. Intergenic
1	100373961	100389138	Ref. Intergenic
1	100487971	100489194	Ref. Intergenic
1	100495753	100500550	Ref. Intergenic
1	100500708	100506248	Ref. Intergenic
1	100506349	100507970	Ref. Intergenic
1	100597095	100612089	Ref. Intergenic
1	100612262	100613272	Ref. Intergenic
1	100628753	100644477	Ref. Intergenic
1	100714720	100717261	Ref. Intergenic
1	100717435	100730596	Ref. Intergenic
1	100744493	100747026	Ref. Intergenic
1	100806351	100813567	Ref. Intergenic
1	100849415	100859979	Ref. Intergenic
1	100896380	100908018	Ref. Intergenic
1	101048061	101049217	Ref. Intergenic
1	101049771	101050996	Ref. Intergenic
1	101051097	101053660	Ref. Intergenic
1	101053734	101054775	Ref. Intergenic
1	101111031	101112154	Ref. Intergenic
1	101112474	101118267	Ref. Intergenic
1	101130287	101137784	Ref. Intergenic
1	101137885	101150286	Ref. Intergenic
1	101154325	101160247	Ref. Intergenic
1	101247221	101253578	Ref. Intergenic
1	101253650	101267220	Ref. Intergenic
1	101397093	101403895	Ref. Intergenic
1	101407332	101412639	Ref. Intergenic
1	101413268	101414612	Ref. Intergenic
1	10146373	10166372	Ref. Intergenic
1	101470833	101477087	Ref. Intergenic
1	101527965	101544762	Ref. Intergenic
1	101762522	101774715	Ref. Intergenic
1	101789256	101794994	Ref. Intergenic
1	101845765	101848232	Ref. Intergenic
1	101873070	101877704	Ref. Intergenic
1	101912908	101919644	Ref. Intergenic
1	101951276	101955334	Ref. Intergenic
1	102058445	102074331	Ref. Intergenic
1	102191315	102196524	Ref. Intergenic
1	102315943	102335942	Ref. Intergenic
1	102391876	102395541	Ref. Intergenic
1	102400441	102420440	Ref. Intergenic
1	102454689	102457568	Ref. Intergenic
1	102487550	102507164	Ref. Intergenic
1	102530751	102549090	Ref. Intergenic
1	102566893	102579889	Ref. Intergenic
1	102580409	102586892	Ref. Intergenic
1	102645367	102652847	Ref. Intergenic
1	102652916	102663503	Ref. Intergenic
1	102712933	102718244	Ref. Intergenic
1	102718497	102725352	Ref. Intergenic
1	102726810	102732932	Ref. Intergenic
1	102736788	102738098	Ref. Intergenic
1	102739263	102748994	Ref. Intergenic
1	102750088	102752037	Ref. Intergenic
