chr	start	end	markName
1	100330543	100350542	Ref. Intergenic
1	101321303	101341302	Ref. Intergenic
1	101700479	101719370	Ref. Intergenic
1	101746678	101766677	Ref. Intergenic
1	101794390	101807600	Ref. Intergenic
1	101946643	101966642	Ref. Intergenic
1	102088191	102108190	Ref. Intergenic
1	102301863	102321862	Ref. Intergenic
1	102895912	102915911	Ref. Intergenic
1	103458539	103478538	Ref. Intergenic
1	104040144	104060143	Ref. Intergenic
1	104826686	104846685	Ref. Intergenic
1	105115551	105123554	Ref. Intergenic
1	1051219	1071218	Ref. Intergenic
1	105289217	105309216	Ref. Intergenic
1	105493335	105513334	Ref. Intergenic
1	105626895	105646894	Ref. Intergenic
1	105770337	105790336	Ref. Intergenic
1	105822205	105835439	Ref. Intergenic
1	105867427	105887426	Ref. Intergenic
1	105923132	105924634	Ref. Intergenic
1	106219467	106239466	Ref. Intergenic
1	106325922	106345921	Ref. Intergenic
1	106395990	106415989	Ref. Intergenic
1	106527547	106547546	Ref. Intergenic
1	106612963	106624861	Ref. Intergenic
1	106829901	106849900	Ref. Intergenic
1	106959394	106964343	Ref. Intergenic
1	106974089	106980905	Ref. Intergenic
1	107004587	107024586	Ref. Intergenic
1	107053269	107073268	Ref. Intergenic
1	107174945	107194944	Ref. Intergenic
1	107506261	107526260	Ref. Intergenic
1	108104199	108124198	Ref. Intergenic
1	108316527	108336526	Ref. Intergenic
1	108538731	108558730	Ref. Intergenic
1	108961264	108977354	Ref. Intergenic
1	109084213	109104212	Ref. Intergenic
1	109400131	109420130	Ref. Intergenic
1	109930405	109950404	Ref. Intergenic
1	109987998	110007835	Ref. Intergenic
1	110066313	110086312	Ref. Intergenic
1	110200449	110220448	Ref. Intergenic
1	110351439	110371438	Ref. Intergenic
1	110433939	110453938	Ref. Intergenic
1	110512922	110517738	Ref. Intergenic
1	110587366	110607365	Ref. Intergenic
1	110948209	110968208	Ref. Intergenic
1	111014422	111034421	Ref. Intergenic
1	111167767	111187766	Ref. Intergenic
1	111360861	111380860	Ref. Intergenic
1	111424701	111444700	Ref. Intergenic
1	111490124	111510123	Ref. Intergenic
1	111800840	111820839	Ref. Intergenic
1	111942155	111962154	Ref. Intergenic
1	112065701	112085700	Ref. Intergenic
1	112485203	112505202	Ref. Intergenic
1	112816998	112836997	Ref. Intergenic
1	112957333	112964120	Ref. Intergenic
1	113277035	113297034	Ref. Intergenic
1	113637609	113657608	Ref. Intergenic
1	113948663	113968662	Ref. Intergenic
1	114119343	114139342	Ref. Intergenic
1	114293911	114313910	Ref. Intergenic
1	1144435	1164434	Ref. Intergenic
1	114445200	114465199	Ref. Intergenic
1	114543373	114563372	Ref. Intergenic
1	114764875	114784874	Ref. Intergenic
1	115253411	115273410	Ref. Intergenic
1	115441427	115461426	Ref. Intergenic
1	115587149	115607148	Ref. Intergenic
1	115635461	115655460	Ref. Intergenic
1	115690089	115710088	Ref. Intergenic
1	115761584	115781583	Ref. Intergenic
1	115847089	115867088	Ref. Intergenic
1	115928765	115948764	Ref. Intergenic
1	116086119	116106118	Ref. Intergenic
1	11629493	11649492	Ref. Intergenic
1	116627042	116632148	Ref. Intergenic
1	116683203	116703202	Ref. Intergenic
