chr	start	end	markName
1	10003420	10007090	Ref. Intergenic
1	100123856	100143855	Ref. Intergenic
1	10019221	10039220	Ref. Intergenic
1	100206441	100226440	Ref. Intergenic
1	100312330	100326751	Ref. Intergenic
1	100375069	100395068	Ref. Intergenic
1	1003810	1023809	Ref. Intergenic
1	100483317	100503316	Ref. Intergenic
1	100736915	100756914	Ref. Intergenic
1	100781103	100801102	Ref. Intergenic
1	100833952	100853951	Ref. Intergenic
1	100952670	100971683	Ref. Intergenic
1	101023116	101024905	Ref. Intergenic
1	101063078	101076590	Ref. Intergenic
1	101091027	101096917	Ref. Intergenic
1	101196907	101216906	Ref. Intergenic
1	101379794	101394290	Ref. Intergenic
1	101556107	101576106	Ref. Intergenic
1	101667233	101687232	Ref. Intergenic
1	102038647	102058646	Ref. Intergenic
1	102709785	102729784	Ref. Intergenic
1	103176651	103196650	Ref. Intergenic
1	103213239	103215050	Ref. Intergenic
1	103216165	103223912	Ref. Intergenic
1	103261743	103281742	Ref. Intergenic
1	103369537	103377208	Ref. Intergenic
1	103384057	103389536	Ref. Intergenic
1	103443338	103462291	Ref. Intergenic
1	103483211	103503210	Ref. Intergenic
1	103678617	103683875	Ref. Intergenic
1	103748811	103768810	Ref. Intergenic
1	103844317	103864316	Ref. Intergenic
1	103905551	103925550	Ref. Intergenic
1	104111741	104131740	Ref. Intergenic
1	104183953	104203952	Ref. Intergenic
1	104215711	104235710	Ref. Intergenic
1	104320861	104338885	Ref. Intergenic
1	104343805	104363804	Ref. Intergenic
1	104445844	104465843	Ref. Intergenic
1	104651039	104671038	Ref. Intergenic
1	105114174	105134173	Ref. Intergenic
1	105254035	105274034	Ref. Intergenic
1	105649413	105669412	Ref. Intergenic
1	105891661	105911660	Ref. Intergenic
1	106270591	106290590	Ref. Intergenic
1	106676896	106679778	Ref. Intergenic
1	106681504	106696895	Ref. Intergenic
1	107041154	107061153	Ref. Intergenic
1	108036696	108045023	Ref. Intergenic
1	10862704	10882703	Ref. Intergenic
1	109194864	109214863	Ref. Intergenic
1	109711467	109731466	Ref. Intergenic
1	109913079	109933078	Ref. Intergenic
1	110004773	110024772	Ref. Intergenic
1	110081515	110101514	Ref. Intergenic
1	110197333	110203073	Ref. Intergenic
1	110204035	110206056	Ref. Intergenic
1	110349343	110369342	Ref. Intergenic
1	110431653	110433805	Ref. Intergenic
1	110434051	110441030	Ref. Intergenic
1	110442002	110451652	Ref. Intergenic
1	110798193	110818192	Ref. Intergenic
1	111169622	111185248	Ref. Intergenic
1	111396041	111410826	Ref. Intergenic
1	111623359	111643358	Ref. Intergenic
1	111670329	111690328	Ref. Intergenic
1	111705723	111725722	Ref. Intergenic
1	111793522	111798527	Ref. Intergenic
1	111894154	111914153	Ref. Intergenic
1	111950619	111955230	Ref. Intergenic
1	112598013	112618012	Ref. Intergenic
1	112890391	112910390	Ref. Intergenic
1	113254089	113274088	Ref. Intergenic
1	113303284	113323283	Ref. Intergenic
1	113336450	113343835	Ref. Intergenic
