chr	start	end	markName
NTIC01000001.1	10011278	10021107	Ref. Intergenic
NTIC01000001.1	10021408	10026474	Ref. Intergenic
NTIC01000001.1	10026675	10031277	Ref. Intergenic
NTIC01000001.1	100404575	100424574	Ref. Intergenic
NTIC01000001.1	10052717	10068306	Ref. Intergenic
NTIC01000001.1	10068507	10070352	Ref. Intergenic
NTIC01000001.1	10076844	10089354	Ref. Intergenic
NTIC01000001.1	100875279	100895278	Ref. Intergenic
NTIC01000001.1	10089555	10092154	Ref. Intergenic
NTIC01000001.1	10092355	10096843	Ref. Intergenic
NTIC01000001.1	10103382	10123381	Ref. Intergenic
NTIC01000001.1	101413548	101433547	Ref. Intergenic
NTIC01000001.1	101695697	101715696	Ref. Intergenic
NTIC01000001.1	101828697	101848696	Ref. Intergenic
NTIC01000001.1	10187775	10197086	Ref. Intergenic
NTIC01000001.1	102087740	102107739	Ref. Intergenic
NTIC01000001.1	102339217	102351793	Ref. Intergenic
NTIC01000001.1	102351994	102353749	Ref. Intergenic
NTIC01000001.1	102353950	102355115	Ref. Intergenic
NTIC01000001.1	102459713	102471576	Ref. Intergenic
NTIC01000001.1	1024922	1029254	Ref. Intergenic
NTIC01000001.1	102492645	102512644	Ref. Intergenic
NTIC01000001.1	10271638	10276523	Ref. Intergenic
NTIC01000001.1	10285509	10288382	Ref. Intergenic
NTIC01000001.1	102894533	102914532	Ref. Intergenic
NTIC01000001.1	102921628	102934473	Ref. Intergenic
NTIC01000001.1	102983599	102993274	Ref. Intergenic
NTIC01000001.1	10312982	10315220	Ref. Intergenic
NTIC01000001.1	10315521	10317178	Ref. Intergenic
NTIC01000001.1	103237689	103244112	Ref. Intergenic
NTIC01000001.1	103273537	103293536	Ref. Intergenic
NTIC01000001.1	103351941	103371940	Ref. Intergenic
NTIC01000001.1	103391501	103411500	Ref. Intergenic
NTIC01000001.1	10344311	10348439	Ref. Intergenic
NTIC01000001.1	103469291	103477447	Ref. Intergenic
NTIC01000001.1	103477648	103486064	Ref. Intergenic
NTIC01000001.1	103486265	103489290	Ref. Intergenic
NTIC01000001.1	1034868	1036836	Ref. Intergenic
NTIC01000001.1	103650844	103661661	Ref. Intergenic
NTIC01000001.1	103892752	103895941	Ref. Intergenic
NTIC01000001.1	103897101	103901105	Ref. Intergenic
NTIC01000001.1	103920399	103923988	Ref. Intergenic
NTIC01000001.1	103924189	103940398	Ref. Intergenic
NTIC01000001.1	104016635	104018705	Ref. Intergenic
NTIC01000001.1	104018906	104032027	Ref. Intergenic
NTIC01000001.1	104032228	104034193	Ref. Intergenic
NTIC01000001.1	104034394	104036634	Ref. Intergenic
NTIC01000001.1	104054721	104064561	Ref. Intergenic
NTIC01000001.1	104227845	104247844	Ref. Intergenic
NTIC01000001.1	10434606	10437028	Ref. Intergenic
NTIC01000001.1	104475709	104495708	Ref. Intergenic
NTIC01000001.1	104708195	104710215	Ref. Intergenic
NTIC01000001.1	105060157	105080156	Ref. Intergenic
NTIC01000001.1	10532862	10535395	Ref. Intergenic
NTIC01000001.1	105847727	105856222	Ref. Intergenic
NTIC01000001.1	105856423	105867726	Ref. Intergenic
NTIC01000001.1	10587756	10597085	Ref. Intergenic
NTIC01000001.1	10597386	10599728	Ref. Intergenic
NTIC01000001.1	106198364	106218363	Ref. Intergenic
NTIC01000001.1	106583439	106603438	Ref. Intergenic
NTIC01000001.1	106696555	106716554	Ref. Intergenic
NTIC01000001.1	106780091	106800090	Ref. Intergenic
NTIC01000001.1	106896763	106916762	Ref. Intergenic
NTIC01000001.1	107144635	107164634	Ref. Intergenic
NTIC01000001.1	10718558	10723643	Ref. Intergenic
NTIC01000001.1	107186727	107204090	Ref. Intergenic
NTIC01000001.1	107205759	107225758	Ref. Intergenic
NTIC01000001.1	107254067	107274066	Ref. Intergenic
NTIC01000001.1	107471536	107481908	Ref. Intergenic
NTIC01000001.1	107610348	107624870	Ref. Intergenic
NTIC01000001.1	107680139	107700138	Ref. Intergenic
NTIC01000001.1	107813504	107827885	Ref. Intergenic
NTIC01000001.1	107918390	107938389	Ref. Intergenic
NTIC01000001.1	108054283	108074282	Ref. Intergenic
NTIC01000001.1	10810398	10817325	Ref. Intergenic
NTIC01000001.1	108118762	108138761	Ref. Intergenic
NTIC01000001.1	10817526	10824372	Ref. Intergenic
NTIC01000001.1	108192999	108212998	Ref. Intergenic
NTIC01000001.1	108416473	108436472	Ref. Intergenic
NTIC01000001.1	108479766	108499765	Ref. Intergenic
NTIC01000001.1	108700194	108720193	Ref. Intergenic
NTIC01000001.1	108906906	108926905	Ref. Intergenic
NTIC01000001.1	108948841	108968840	Ref. Intergenic
NTIC01000001.1	109210261	109224836	Ref. Intergenic
NTIC01000001.1	109235591	109255590	Ref. Intergenic
NTIC01000001.1	109266868	109281244	Ref. Intergenic
NTIC01000001.1	109281445	109286867	Ref. Intergenic
NTIC01000001.1	109296558	109300706	Ref. Intergenic
NTIC01000001.1	109300907	109312516	Ref. Intergenic
NTIC01000001.1	109313624	109315321	Ref. Intergenic
NTIC01000001.1	109444567	109464566	Ref. Intergenic
NTIC01000001.1	109661902	109675832	Ref. Intergenic
NTIC01000001.1	109679500	109691473	Ref. Intergenic
NTIC01000001.1	109692613	109705656	Ref. Intergenic
NTIC01000001.1	109862753	109864339	Ref. Intergenic
NTIC01000001.1	109864540	109869863	Ref. Intergenic
NTIC01000001.1	109870064	109882752	Ref. Intergenic
NTIC01000001.1	109933667	109953666	Ref. Intergenic
NTIC01000001.1	110162820	110165948	Ref. Intergenic
NTIC01000001.1	110166149	110167839	Ref. Intergenic
NTIC01000001.1	110168140	110170499	Ref. Intergenic
NTIC01000001.1	110247351	110252293	Ref. Intergenic
NTIC01000001.1	110252494	110256504	Ref. Intergenic
NTIC01000001.1	110336341	110350990	Ref. Intergenic
NTIC01000001.1	11034031	11048754	Ref. Intergenic
NTIC01000001.1	110351191	110356340	Ref. Intergenic
NTIC01000001.1	110407773	110427772	Ref. Intergenic
NTIC01000001.1	11048955	11050715	Ref. Intergenic
NTIC01000001.1	11050916	11054030	Ref. Intergenic
NTIC01000001.1	110867825	110887824	Ref. Intergenic
NTIC01000001.1	11099133	11103210	Ref. Intergenic
NTIC01000001.1	11103511	11106227	Ref. Intergenic
NTIC01000001.1	111044608	111064607	Ref. Intergenic
NTIC01000001.1	11106528	11118383	Ref. Intergenic
NTIC01000001.1	1112558	1115036	Ref. Intergenic
NTIC01000001.1	111291843	111311842	Ref. Intergenic
NTIC01000001.1	111452023	111472022	Ref. Intergenic
NTIC01000001.1	1115237	1126999	Ref. Intergenic
NTIC01000001.1	111559799	111579798	Ref. Intergenic
NTIC01000001.1	111672992	111690212	Ref. Intergenic
NTIC01000001.1	111896651	111905878	Ref. Intergenic
NTIC01000001.1	111906079	111908867	Ref. Intergenic
NTIC01000001.1	111909068	111912284	Ref. Intergenic
NTIC01000001.1	111912485	111916650	Ref. Intergenic
NTIC01000001.1	11210053	11230052	Ref. Intergenic
NTIC01000001.1	112150764	112170763	Ref. Intergenic
NTIC01000001.1	112490792	112510791	Ref. Intergenic
NTIC01000001.1	11254357	11260184	Ref. Intergenic
NTIC01000001.1	11260385	11264202	Ref. Intergenic
NTIC01000001.1	11264403	11274356	Ref. Intergenic
NTIC01000001.1	112667716	112687715	Ref. Intergenic
NTIC01000001.1	1127200	1132557	Ref. Intergenic
NTIC01000001.1	112745292	112750721	Ref. Intergenic
NTIC01000001.1	112750822	112759182	Ref. Intergenic
NTIC01000001.1	11291791	11311790	Ref. Intergenic
NTIC01000001.1	113021026	113041025	Ref. Intergenic
NTIC01000001.1	11313354	11318453	Ref. Intergenic
NTIC01000001.1	11318654	11323803	Ref. Intergenic
NTIC01000001.1	11326046	11339484	Ref. Intergenic
NTIC01000001.1	113523898	113543897	Ref. Intergenic
NTIC01000001.1	113782549	113802548	Ref. Intergenic
NTIC01000001.1	114010671	114030670	Ref. Intergenic
NTIC01000001.1	114187303	114207302	Ref. Intergenic
NTIC01000001.1	114308637	114314638	Ref. Intergenic
NTIC01000001.1	114314839	114328636	Ref. Intergenic
NTIC01000001.1	114330107	114334475	Ref. Intergenic
NTIC01000001.1	114464949	114470940	Ref. Intergenic
NTIC01000001.1	114480982	114500981	Ref. Intergenic
NTIC01000001.1	114507798	114527427	Ref. Intergenic
NTIC01000001.1	114538116	114539229	Ref. Intergenic
NTIC01000001.1	114564792	114584791	Ref. Intergenic
NTIC01000001.1	114680868	114691483	Ref. Intergenic
NTIC01000001.1	114691684	114693282	Ref. Intergenic
NTIC01000001.1	114693483	114700867	Ref. Intergenic
NTIC01000001.1	114955511	114975510	Ref. Intergenic
NTIC01000001.1	115038178	115046165	Ref. Intergenic
NTIC01000001.1	115046366	115048122	Ref. Intergenic
NTIC01000001.1	115048323	115052145	Ref. Intergenic
NTIC01000001.1	115052346	115054300	Ref. Intergenic
NTIC01000001.1	115058155	115067866	Ref. Intergenic
NTIC01000001.1	115073960	115076018	Ref. Intergenic
NTIC01000001.1	115076219	115082186	Ref. Intergenic
NTIC01000001.1	115082387	115084205	Ref. Intergenic
NTIC01000001.1	115165171	115185170	Ref. Intergenic
NTIC01000001.1	115219187	115239186	Ref. Intergenic
NTIC01000001.1	115376382	115396381	Ref. Intergenic
NTIC01000001.1	115531527	115551526	Ref. Intergenic
NTIC01000001.1	115653607	115665817	Ref. Intergenic
NTIC01000001.1	115686287	115706286	Ref. Intergenic
NTIC01000001.1	115799411	115819410	Ref. Intergenic
NTIC01000001.1	116145282	116160194	Ref. Intergenic
NTIC01000001.1	116179909	116199908	Ref. Intergenic
NTIC01000001.1	116329716	116349715	Ref. Intergenic
NTIC01000001.1	116632058	116638956	Ref. Intergenic
NTIC01000001.1	116661249	116663610	Ref. Intergenic
NTIC01000001.1	116663711	116676334	Ref. Intergenic
NTIC01000001.1	11677724	11678752	Ref. Intergenic
NTIC01000001.1	116789200	116809199	Ref. Intergenic
NTIC01000001.1	1168554	1188553	Ref. Intergenic
NTIC01000001.1	117001999	117021998	Ref. Intergenic
NTIC01000001.1	117192500	117212499	Ref. Intergenic
NTIC01000001.1	117700821	117720820	Ref. Intergenic
NTIC01000001.1	117842079	117862078	Ref. Intergenic
NTIC01000001.1	117972954	117992953	Ref. Intergenic
NTIC01000001.1	118007770	118018031	Ref. Intergenic
NTIC01000001.1	118031009	118034261	Ref. Intergenic
NTIC01000001.1	118089721	118109720	Ref. Intergenic
NTIC01000001.1	118311969	118318892	Ref. Intergenic
NTIC01000001.1	118350860	118370859	Ref. Intergenic
NTIC01000001.1	118582290	118590196	Ref. Intergenic
NTIC01000001.1	118633334	118638699	Ref. Intergenic
NTIC01000001.1	118640785	118653333	Ref. Intergenic
NTIC01000001.1	118746778	118757512	Ref. Intergenic
NTIC01000001.1	118859055	118879054	Ref. Intergenic
NTIC01000001.1	119198607	119204991	Ref. Intergenic
NTIC01000001.1	119205192	119218606	Ref. Intergenic
NTIC01000001.1	119276613	119296612	Ref. Intergenic
NTIC01000001.1	119326874	119346873	Ref. Intergenic
NTIC01000001.1	11947409	11960391	Ref. Intergenic
NTIC01000001.1	11964121	11967408	Ref. Intergenic
NTIC01000001.1	119845112	119862969	Ref. Intergenic
NTIC01000001.1	119873453	119893452	Ref. Intergenic
NTIC01000001.1	119939687	119959686	Ref. Intergenic
NTIC01000001.1	119970539	119988022	Ref. Intergenic
NTIC01000001.1	12005330	12007932	Ref. Intergenic
NTIC01000001.1	120224155	120244154	Ref. Intergenic
NTIC01000001.1	120548695	120552147	Ref. Intergenic
NTIC01000001.1	120552348	120554990	Ref. Intergenic
NTIC01000001.1	120567627	120575817	Ref. Intergenic
NTIC01000001.1	120576018	120578866	Ref. Intergenic
NTIC01000001.1	120579067	120587626	Ref. Intergenic
NTIC01000001.1	12062274	12082273	Ref. Intergenic
NTIC01000001.1	120635469	120655468	Ref. Intergenic
NTIC01000001.1	120875427	120884282	Ref. Intergenic
NTIC01000001.1	120884483	120888294	Ref. Intergenic
NTIC01000001.1	120888495	120895426	Ref. Intergenic
NTIC01000001.1	120984825	120985897	Ref. Intergenic
NTIC01000001.1	120986098	121004824	Ref. Intergenic
NTIC01000001.1	121105581	121125580	Ref. Intergenic
NTIC01000001.1	1211473	1231472	Ref. Intergenic
NTIC01000001.1	12118497	12126363	Ref. Intergenic
NTIC01000001.1	12133615	12153614	Ref. Intergenic
NTIC01000001.1	12226861	12246860	Ref. Intergenic
NTIC01000001.1	122270418	122290417	Ref. Intergenic
NTIC01000001.1	122500135	122520134	Ref. Intergenic
NTIC01000001.1	122541495	122543920	Ref. Intergenic
NTIC01000001.1	122544021	122561494	Ref. Intergenic
NTIC01000001.1	122766276	122774355	Ref. Intergenic
NTIC01000001.1	122965003	122985002	Ref. Intergenic
NTIC01000001.1	123076039	123096038	Ref. Intergenic
NTIC01000001.1	123157065	123177064	Ref. Intergenic
NTIC01000001.1	123236115	123250504	Ref. Intergenic
NTIC01000001.1	123250705	123251730	Ref. Intergenic
NTIC01000001.1	123251931	123252957	Ref. Intergenic
NTIC01000001.1	123253158	123256114	Ref. Intergenic
NTIC01000001.1	123515081	123535080	Ref. Intergenic
NTIC01000001.1	123859527	123865724	Ref. Intergenic
NTIC01000001.1	123865925	123878871	Ref. Intergenic
NTIC01000001.1	123922042	123942041	Ref. Intergenic
NTIC01000001.1	124042885	124062884	Ref. Intergenic
NTIC01000001.1	124244165	124264164	Ref. Intergenic
NTIC01000001.1	124467547	124483491	Ref. Intergenic
NTIC01000001.1	124483692	124487546	Ref. Intergenic
NTIC01000001.1	124825739	124832184	Ref. Intergenic
NTIC01000001.1	124832385	124845738	Ref. Intergenic
NTIC01000001.1	12484730	12504729	Ref. Intergenic
NTIC01000001.1	125068487	125088486	Ref. Intergenic
NTIC01000001.1	125340151	125360150	Ref. Intergenic
NTIC01000001.1	125539464	125549030	Ref. Intergenic
NTIC01000001.1	12556559	12576558	Ref. Intergenic
NTIC01000001.1	125575660	125581686	Ref. Intergenic
NTIC01000001.1	125665966	125679999	Ref. Intergenic
NTIC01000001.1	125795689	125797104	Ref. Intergenic
NTIC01000001.1	125859513	125879512	Ref. Intergenic
NTIC01000001.1	126055158	126057338	Ref. Intergenic
NTIC01000001.1	126057639	126064926	Ref. Intergenic
NTIC01000001.1	126067610	126074562	Ref. Intergenic
NTIC01000001.1	126184733	126204732	Ref. Intergenic
NTIC01000001.1	126235401	126241130	Ref. Intergenic
NTIC01000001.1	126241331	126254528	Ref. Intergenic
NTIC01000001.1	126263815	126274899	Ref. Intergenic
NTIC01000001.1	126275100	126280659	Ref. Intergenic
NTIC01000001.1	126334253	126354252	Ref. Intergenic
NTIC01000001.1	126406553	126417266	Ref. Intergenic
NTIC01000001.1	126417467	126420479	Ref. Intergenic
NTIC01000001.1	126518436	126522626	Ref. Intergenic
NTIC01000001.1	126582005	126589047	Ref. Intergenic
NTIC01000001.1	126589248	126596841	Ref. Intergenic
NTIC01000001.1	126619582	126622260	Ref. Intergenic
NTIC01000001.1	126624410	126634891	Ref. Intergenic
NTIC01000001.1	1267211	1271041	Ref. Intergenic
NTIC01000001.1	126731748	126733485	Ref. Intergenic
NTIC01000001.1	126748723	126768722	Ref. Intergenic
NTIC01000001.1	127113549	127133335	Ref. Intergenic
NTIC01000001.1	12716844	12736843	Ref. Intergenic
NTIC01000001.1	127183373	127188489	Ref. Intergenic
NTIC01000001.1	127206323	127215455	Ref. Intergenic
NTIC01000001.1	127215656	127217801	Ref. Intergenic
NTIC01000001.1	127220935	127226322	Ref. Intergenic
NTIC01000001.1	127323833	127340594	Ref. Intergenic
NTIC01000001.1	127340795	127343832	Ref. Intergenic
NTIC01000001.1	127448051	127468050	Ref. Intergenic
NTIC01000001.1	127703803	127710868	Ref. Intergenic
NTIC01000001.1	127711069	127715589	Ref. Intergenic
NTIC01000001.1	127715790	127723802	Ref. Intergenic
NTIC01000001.1	127812662	127827327	Ref. Intergenic
NTIC01000001.1	127827528	127832661	Ref. Intergenic
NTIC01000001.1	127898642	127908515	Ref. Intergenic
NTIC01000001.1	127914137	127934136	Ref. Intergenic
NTIC01000001.1	127952081	127972080	Ref. Intergenic
NTIC01000001.1	128054065	128059969	Ref. Intergenic
NTIC01000001.1	128064642	128067830	Ref. Intergenic
NTIC01000001.1	128222983	128242982	Ref. Intergenic
NTIC01000001.1	128372581	128392580	Ref. Intergenic
NTIC01000001.1	128743623	128746686	Ref. Intergenic
