chr	start	end	markName
DS562855.1	10385800	10405799	Ref. Intergenic
DS562855.1	10840325	10857174	Ref. Intergenic
DS562855.1	10857288	10860324	Ref. Intergenic
DS562855.1	1089535	1109534	Ref. Intergenic
DS562855.1	111015	122373	Ref. Intergenic
DS562855.1	11233742	11247002	Ref. Intergenic
DS562855.1	11248017	11253741	Ref. Intergenic
DS562855.1	11915999	11920387	Ref. Intergenic
DS562855.1	11920533	11927275	Ref. Intergenic
DS562855.1	11927701	11935998	Ref. Intergenic
DS562855.1	122474	126097	Ref. Intergenic
DS562855.1	126198	131014	Ref. Intergenic
DS562855.1	13358377	13367463	Ref. Intergenic
DS562855.1	13367564	13375371	Ref. Intergenic
DS562855.1	13375554	13378376	Ref. Intergenic
DS562855.1	1361869	1381868	Ref. Intergenic
DS562855.1	14367267	14387266	Ref. Intergenic
DS562855.1	14588284	14597192	Ref. Intergenic
DS562855.1	14620953	14622452	Ref. Intergenic
DS562855.1	14623578	14638811	Ref. Intergenic
DS562855.1	14786553	14800539	Ref. Intergenic
DS562855.1	14916931	14932007	Ref. Intergenic
DS562855.1	15163332	15183331	Ref. Intergenic
DS562855.1	15409785	15429784	Ref. Intergenic
DS562855.1	15511242	15512595	Ref. Intergenic
DS562855.1	15601473	15621472	Ref. Intergenic
DS562855.1	15712756	15732755	Ref. Intergenic
DS562855.1	15800120	15810494	Ref. Intergenic
DS562855.1	15845157	15865156	Ref. Intergenic
DS562855.1	15942285	15962284	Ref. Intergenic
DS562855.1	16155816	16159068	Ref. Intergenic
DS562855.1	16163633	16174140	Ref. Intergenic
DS562855.1	16189984	16209983	Ref. Intergenic
DS562855.1	16309619	16323323	Ref. Intergenic
DS562855.1	16323457	16329618	Ref. Intergenic
DS562855.1	17034757	17054756	Ref. Intergenic
DS562855.1	17065422	17074429	Ref. Intergenic
DS562855.1	17074604	17085421	Ref. Intergenic
DS562855.1	17139703	17157679	Ref. Intergenic
DS562855.1	17157854	17159702	Ref. Intergenic
DS562855.1	17218197	17238196	Ref. Intergenic
DS562855.1	17578079	17598078	Ref. Intergenic
DS562855.1	17651512	17671511	Ref. Intergenic
DS562855.1	17800247	17803823	Ref. Intergenic
DS562855.1	17805115	17820246	Ref. Intergenic
DS562855.1	17947888	17949349	Ref. Intergenic
DS562855.1	17974764	17981557	Ref. Intergenic
DS562855.1	17987745	17988757	Ref. Intergenic
DS562855.1	1801777	1821776	Ref. Intergenic
DS562855.1	18108166	18117730	Ref. Intergenic
DS562855.1	18166943	18186942	Ref. Intergenic
DS562855.1	18456033	18476032	Ref. Intergenic
DS562855.1	18721	22687	Ref. Intergenic
DS562855.1	19140493	19160492	Ref. Intergenic
DS562855.1	19313315	19321404	Ref. Intergenic
DS562855.1	19321505	19333314	Ref. Intergenic
DS562855.1	19433278	19443925	Ref. Intergenic
DS562855.1	19467517	19470200	Ref. Intergenic
DS562855.1	19502592	19522591	Ref. Intergenic
DS562855.1	19548108	19551533	Ref. Intergenic
DS562855.1	19569447	19583500	Ref. Intergenic
DS562855.1	19583601	19589446	Ref. Intergenic
DS562855.1	19603290	19623289	Ref. Intergenic
DS562855.1	19994150	20014149	Ref. Intergenic
DS562855.1	20299799	20319798	Ref. Intergenic
DS562855.1	20388569	20408568	Ref. Intergenic
DS562855.1	20422399	20442398	Ref. Intergenic
DS562855.1	20454937	20474936	Ref. Intergenic
DS562855.1	20502072	20522071	Ref. Intergenic
DS562855.1	20552628	20559918	Ref. Intergenic
DS562855.1	20560287	20563432	Ref. Intergenic
DS562855.1	20563533	20571703	Ref. Intergenic
DS562855.1	20613887	20633886	Ref. Intergenic
DS562855.1	20654575	20667493	Ref. Intergenic
DS562855.1	20667711	20674574	Ref. Intergenic
DS562855.1	20705639	20725638	Ref. Intergenic
DS562855.1	20865682	20869866	Ref. Intergenic
DS562855.1	20870968	20874397	Ref. Intergenic
DS562855.1	20944143	20949315	Ref. Intergenic
DS562855.1	20960816	20964142	Ref. Intergenic
DS562855.1	21041695	21045222	Ref. Intergenic
DS562855.1	21172190	21192189	Ref. Intergenic
DS562855.1	21250505	21263608	Ref. Intergenic
DS562855.1	21434797	21454796	Ref. Intergenic
DS562855.1	21554447	21574446	Ref. Intergenic
DS562855.1	21838187	21858186	Ref. Intergenic
DS562855.1	22191128	22211127	Ref. Intergenic
DS562855.1	2226695	2235879	Ref. Intergenic
DS562855.1	2236136	2246694	Ref. Intergenic
DS562855.1	22505627	22525626	Ref. Intergenic
DS562855.1	22845732	22865731	Ref. Intergenic
DS562855.1	23033719	23052123	Ref. Intergenic
DS562855.1	23060	27674	Ref. Intergenic
DS562855.1	23434169	23436544	Ref. Intergenic
DS562855.1	23436672	23454168	Ref. Intergenic
DS562855.1	23837222	23839907	Ref. Intergenic
DS562855.1	23992552	24007313	Ref. Intergenic
DS562855.1	2403343	2423342	Ref. Intergenic
DS562855.1	24066165	24070597	Ref. Intergenic
DS562855.1	24283463	24290730	Ref. Intergenic
DS562855.1	24290876	24303462	Ref. Intergenic
DS562855.1	24414339	24415653	Ref. Intergenic
DS562855.1	24415930	24434338	Ref. Intergenic
DS562855.1	24620394	24632208	Ref. Intergenic
DS562855.1	24632309	24640393	Ref. Intergenic
DS562855.1	24839019	24859018	Ref. Intergenic
DS562855.1	24954438	24967750	Ref. Intergenic
DS562855.1	24967851	24971628	Ref. Intergenic
DS562855.1	25015563	25024782	Ref. Intergenic
DS562855.1	25061464	25070254	Ref. Intergenic
DS562855.1	25105805	25125804	Ref. Intergenic
DS562855.1	25166019	25186018	Ref. Intergenic
DS562855.1	25251027	25271026	Ref. Intergenic
DS562855.1	25835405	25840186	Ref. Intergenic
DS562855.1	25840398	25855404	Ref. Intergenic
DS562855.1	26693051	26713050	Ref. Intergenic
