chr	start	end	markName
1	100154009	100174008	Ref. Intergenic
1	100303189	100323188	Ref. Intergenic
1	10038859	10058858	Ref. Intergenic
1	100740286	100760285	Ref. Intergenic
1	100976708	100996707	Ref. Intergenic
1	10103588	10106297	Ref. Intergenic
1	10121901	10141900	Ref. Intergenic
1	101350110	101370109	Ref. Intergenic
1	101424101	101444100	Ref. Intergenic
1	10148412	10152784	Ref. Intergenic
1	101566651	101586650	Ref. Intergenic
1	10175955	10195954	Ref. Intergenic
1	101765734	101785733	Ref. Intergenic
1	101927873	101947872	Ref. Intergenic
1	102177737	102197736	Ref. Intergenic
1	102431385	102451384	Ref. Intergenic
1	102728706	102748705	Ref. Intergenic
1	102970423	102984007	Ref. Intergenic
1	103102757	103122756	Ref. Intergenic
1	103159537	103179536	Ref. Intergenic
1	103189878	103198607	Ref. Intergenic
1	103240231	103260230	Ref. Intergenic
1	103309494	103329493	Ref. Intergenic
1	103405866	103413994	Ref. Intergenic
1	103430337	103450336	Ref. Intergenic
1	103543109	103563108	Ref. Intergenic
1	103643227	103663226	Ref. Intergenic
1	103701013	103721012	Ref. Intergenic
1	103871	123870	Ref. Intergenic
1	103897481	103917480	Ref. Intergenic
1	104181921	104201920	Ref. Intergenic
1	104306847	104326846	Ref. Intergenic
1	104404117	104424116	Ref. Intergenic
1	104586124	104606123	Ref. Intergenic
1	104663520	104683519	Ref. Intergenic
1	104690514	104694106	Ref. Intergenic
1	104784608	104804607	Ref. Intergenic
1	105336432	105356431	Ref. Intergenic
1	105385459	105391090	Ref. Intergenic
1	105419595	105439594	Ref. Intergenic
1	105862920	105882919	Ref. Intergenic
1	10605319	10615126	Ref. Intergenic
1	106102640	106122639	Ref. Intergenic
1	106507288	106527287	Ref. Intergenic
1	106765359	106785358	Ref. Intergenic
1	10684456	10704455	Ref. Intergenic
1	106855725	106875724	Ref. Intergenic
1	106924851	106944850	Ref. Intergenic
1	107173075	107193074	Ref. Intergenic
1	107578495	107598494	Ref. Intergenic
1	107813509	107833508	Ref. Intergenic
1	108134173	108154172	Ref. Intergenic
1	108197385	108217384	Ref. Intergenic
1	108864390	108884389	Ref. Intergenic
1	108919331	108939330	Ref. Intergenic
1	109099275	109109726	Ref. Intergenic
1	109313973	109333972	Ref. Intergenic
1	109462967	109482966	Ref. Intergenic
1	109913781	109933780	Ref. Intergenic
1	109995231	110015230	Ref. Intergenic
1	110295992	110315991	Ref. Intergenic
1	110512831	110532830	Ref. Intergenic
1	110613485	110633484	Ref. Intergenic
1	110653189	110673188	Ref. Intergenic
1	110699090	110719089	Ref. Intergenic
1	110999110	111019109	Ref. Intergenic
1	111295484	111309160	Ref. Intergenic
1	111503659	111523658	Ref. Intergenic
1	111527391	111529745	Ref. Intergenic
1	111530828	111532217	Ref. Intergenic
1	111533298	111536476	Ref. Intergenic
1	111541968	111549016	Ref. Intergenic
1	111578906	111598905	Ref. Intergenic
1	111647478	111667477	Ref. Intergenic
1	112568191	112588190	Ref. Intergenic
1	11270189	11290188	Ref. Intergenic
1	113188802	113208801	Ref. Intergenic
1	113329732	113345402	Ref. Intergenic
1	113942279	113962278	Ref. Intergenic
1	11478195	11498194	Ref. Intergenic
1	114844821	114864820	Ref. Intergenic
1	115336235	115356234	Ref. Intergenic
1	115568061	115588060	Ref. Intergenic
1	115852809	115872808	Ref. Intergenic
1	115997206	116014214	Ref. Intergenic
1	116047170	116067169	Ref. Intergenic
1	116190913	116210912	Ref. Intergenic
1	116239125	116250413	Ref. Intergenic
1	116281752	116301751	Ref. Intergenic
1	116478605	116498604	Ref. Intergenic
1	116859712	116873393	Ref. Intergenic
1	117008649	117028483	Ref. Intergenic
1	117074571	117094570	Ref. Intergenic
1	117137048	117157047	Ref. Intergenic
1	117425861	117445860	Ref. Intergenic
1	117941673	117961672	Ref. Intergenic
1	118470093	118490092	Ref. Intergenic
1	118521439	118541438	Ref. Intergenic
1	118649391	118669390	Ref. Intergenic
1	11872834	11880051	Ref. Intergenic
1	11898539	11914681	Ref. Intergenic
1	119071993	119091992	Ref. Intergenic
1	119140194	119160193	Ref. Intergenic
1	119207075	119227074	Ref. Intergenic
1	119365015	119384099	Ref. Intergenic
1	119396089	119416088	Ref. Intergenic
1	119430700	119439769	Ref. Intergenic
1	11981003	12001002	Ref. Intergenic
1	119942183	119962182	Ref. Intergenic
1	120130012	120133014	Ref. Intergenic
1	120135283	120150539	Ref. Intergenic
1	120334815	120354814	Ref. Intergenic
1	120368355	120388354	Ref. Intergenic
1	12036870	12056869	Ref. Intergenic
1	120449575	120469574	Ref. Intergenic
1	120638819	120640247	Ref. Intergenic
1	120650176	120670175	Ref. Intergenic
1	120743599	120744867	Ref. Intergenic
1	120803479	120823478	Ref. Intergenic
1	120886438	120906437	Ref. Intergenic
1	12089771	12109770	Ref. Intergenic
1	121016477	121036476	Ref. Intergenic
1	121211284	121231283	Ref. Intergenic
1	121252309	121272308	Ref. Intergenic
1	12156256	12168309	Ref. Intergenic
1	121633543	121653542	Ref. Intergenic
1	121711601	121726300	Ref. Intergenic
1	121756075	121776074	Ref. Intergenic
1	121802637	121815416	Ref. Intergenic
1	122042007	122062006	Ref. Intergenic
1	122069164	122085826	Ref. Intergenic
1	122094972	122109793	Ref. Intergenic
1	123200136	123202117	Ref. Intergenic
1	12323077	12343076	Ref. Intergenic
1	123409294	123422183	Ref. Intergenic
1	123461778	123481777	Ref. Intergenic
1	123626509	123646508	Ref. Intergenic
1	123761350	123775211	Ref. Intergenic
1	123847494	123867493	Ref. Intergenic
1	123941343	123947335	Ref. Intergenic
1	123972645	123992644	Ref. Intergenic
1	124012575	124016375	Ref. Intergenic
1	124019219	124031718	Ref. Intergenic
1	124041194	124061193	Ref. Intergenic
1	124211918	124231917	Ref. Intergenic
1	124268955	124288954	Ref. Intergenic
1	124328809	124348808	Ref. Intergenic
1	124409141	124429140	Ref. Intergenic
1	124506952	124526951	Ref. Intergenic
1	124570429	124590428	Ref. Intergenic
1	124742953	124762952	Ref. Intergenic
1	12481129	12501128	Ref. Intergenic
1	124975285	124995284	Ref. Intergenic
1	125088637	125108636	Ref. Intergenic
1	12527891	12547890	Ref. Intergenic
1	125295576	125315575	Ref. Intergenic
1	125485721	125505720	Ref. Intergenic
1	125546773	125557176	Ref. Intergenic
1	125741685	125761684	Ref. Intergenic
1	125923470	125943469	Ref. Intergenic
1	125963303	125983226	Ref. Intergenic
1	126088195	126103466	Ref. Intergenic
1	126366498	126380500	Ref. Intergenic
1	12648835	12668834	Ref. Intergenic
1	126881854	126892008	Ref. Intergenic
1	126893009	126901853	Ref. Intergenic
1	12701180	12721179	Ref. Intergenic
1	127058177	127062256	Ref. Intergenic
1	127149975	127169974	Ref. Intergenic
1	127389089	127409088	Ref. Intergenic
1	127457573	127477572	Ref. Intergenic
1	128046426	128058171	Ref. Intergenic
1	128258312	128260526	Ref. Intergenic
1	128520544	128526181	Ref. Intergenic
1	128665864	128685863	Ref. Intergenic
1	128715592	128722108	Ref. Intergenic
1	128790304	128810303	Ref. Intergenic
1	129099324	129101625	Ref. Intergenic
1	129305105	129306465	Ref. Intergenic
1	12932479	12952478	Ref. Intergenic
1	129359998	129361435	Ref. Intergenic
1	129387299	129407298	Ref. Intergenic
1	12999015	13019014	Ref. Intergenic
1	130178296	130179841	Ref. Intergenic
1	130399188	130419187	Ref. Intergenic
1	130860363	130880362	Ref. Intergenic
1	130924878	130944877	Ref. Intergenic
1	131008028	131028027	Ref. Intergenic
1	131112430	131132429	Ref. Intergenic
1	131414973	131434972	Ref. Intergenic
1	131526765	131546764	Ref. Intergenic
1	131580170	131587679	Ref. Intergenic
1	131640655	131660654	Ref. Intergenic
1	131836676	131856675	Ref. Intergenic
1	1326278	1346277	Ref. Intergenic
1	132667613	132687612	Ref. Intergenic
1	132829573	132849572	Ref. Intergenic
1	132983707	133003706	Ref. Intergenic
1	133148651	133168650	Ref. Intergenic
