chr	start	end	markName
1	100100081	100120080	Ref. Intergenic
1	100122624	100139604	Ref. Intergenic
1	100255405	100275404	Ref. Intergenic
1	100305095	100325094	Ref. Intergenic
1	100352046	100367739	Ref. Intergenic
1	100380169	100400168	Ref. Intergenic
1	100404389	100412456	Ref. Intergenic
1	100486218	100506217	Ref. Intergenic
1	100522903	100542902	Ref. Intergenic
1	100577748	100597747	Ref. Intergenic
1	100633891	100638133	Ref. Intergenic
1	100648619	100668618	Ref. Intergenic
1	100680642	100697491	Ref. Intergenic
1	100731776	100739873	Ref. Intergenic
1	100866477	100884025	Ref. Intergenic
1	100951015	100971014	Ref. Intergenic
1	101049814	101069813	Ref. Intergenic
1	101209105	101229104	Ref. Intergenic
1	101260749	101268099	Ref. Intergenic
1	101268219	101269594	Ref. Intergenic
1	101285161	101292324	Ref. Intergenic
1	101294299	101308873	Ref. Intergenic
1	101310999	101319566	Ref. Intergenic
1	101321877	101335817	Ref. Intergenic
1	101337325	101350440	Ref. Intergenic
1	101351555	101353858	Ref. Intergenic
1	101360587	101369419	Ref. Intergenic
1	101378780	101394649	Ref. Intergenic
1	101514509	101534508	Ref. Intergenic
1	101566687	101575941	Ref. Intergenic
1	101640586	101660585	Ref. Intergenic
1	101703452	101709757	Ref. Intergenic
1	101714824	101722304	Ref. Intergenic
1	101730548	101744633	Ref. Intergenic
1	101798413	101812948	Ref. Intergenic
1	101843134	101854939	Ref. Intergenic
1	10185297	10205296	Ref. Intergenic
1	101877600	101896022	Ref. Intergenic
1	101927779	101931345	Ref. Intergenic
1	101931781	101947778	Ref. Intergenic
1	102005712	102013408	Ref. Intergenic
1	102037312	102053357	Ref. Intergenic
1	102229282	102239347	Ref. Intergenic
1	102319155	102320290	Ref. Intergenic
1	102331062	102333043	Ref. Intergenic
1	102342619	102359625	Ref. Intergenic
1	102528439	102538623	Ref. Intergenic
1	102559787	102564011	Ref. Intergenic
1	102564074	102579786	Ref. Intergenic
1	102634929	102654928	Ref. Intergenic
1	102670288	102671676	Ref. Intergenic
1	102672431	102685557	Ref. Intergenic
1	102704924	102724923	Ref. Intergenic
1	102741328	102760964	Ref. Intergenic
1	102764388	102778051	Ref. Intergenic
1	102787281	102800651	Ref. Intergenic
1	102817369	102818764	Ref. Intergenic
1	102819073	102836797	Ref. Intergenic
1	102843014	102844460	Ref. Intergenic
1	102883533	102903532	Ref. Intergenic
1	102978194	102988859	Ref. Intergenic
1	103148009	103168008	Ref. Intergenic
1	103188773	103196767	Ref. Intergenic
1	103215344	103226097	Ref. Intergenic
1	103263679	103277161	Ref. Intergenic
1	103334379	103354378	Ref. Intergenic
1	103420483	103440482	Ref. Intergenic
1	103465152	103477143	Ref. Intergenic
1	103477410	103485151	Ref. Intergenic
1	103534255	103554254	Ref. Intergenic
1	103620386	103640385	Ref. Intergenic
1	103654858	103668716	Ref. Intergenic
1	103677067	103696022	Ref. Intergenic
1	103944233	103955950	Ref. Intergenic
1	104065867	104085866	Ref. Intergenic
1	104091362	104092823	Ref. Intergenic
1	104351646	104371645	Ref. Intergenic
1	104402667	104419110	Ref. Intergenic
1	104460595	104473341	Ref. Intergenic
1	104754040	104762493	Ref. Intergenic
1	104775264	104781048	Ref. Intergenic
1	104920804	104940304	Ref. Intergenic
1	104947890	104962700	Ref. Intergenic
1	105014165	105022292	Ref. Intergenic
1	105033647	105050445	Ref. Intergenic
1	105050759	105053646	Ref. Intergenic
1	105064357	105073844	Ref. Intergenic
1	105075118	105078859	Ref. Intergenic
1	105080177	105091725	Ref. Intergenic
1	105097765	105117764	Ref. Intergenic
1	105220371	105235149	Ref. Intergenic
1	105237530	105242751	Ref. Intergenic
1	105253411	105264545	Ref. Intergenic
1	105283446	105298707	Ref. Intergenic
1	105301373	105318708	Ref. Intergenic
1	105333284	105343962	Ref. Intergenic
1	105372571	105376035	Ref. Intergenic
1	105413213	105433212	Ref. Intergenic
1	105488864	105494797	Ref. Intergenic
1	105520413	105532120	Ref. Intergenic
1	105541826	105550992	Ref. Intergenic
1	105556069	105566732	Ref. Intergenic
1	105575048	105589241	Ref. Intergenic
1	105600151	105607027	Ref. Intergenic
1	105652583	105656641	Ref. Intergenic
1	105658880	105672582	Ref. Intergenic
1	105675373	105683760	Ref. Intergenic
1	105699405	105704204	Ref. Intergenic
1	105714252	105721866	Ref. Intergenic
1	105784873	105797821	Ref. Intergenic
1	105835391	105848439	Ref. Intergenic
1	105895434	105900331	Ref. Intergenic
1	105908227	105913959	Ref. Intergenic
1	105926995	105946994	Ref. Intergenic
1	106042345	106043600	Ref. Intergenic
1	106056638	106058584	Ref. Intergenic
1	106060015	106077790	Ref. Intergenic
1	106115174	106123162	Ref. Intergenic
1	106139937	106144856	Ref. Intergenic
1	106165596	106185595	Ref. Intergenic
1	106229590	106231246	Ref. Intergenic
1	106470461	106490460	Ref. Intergenic
1	106515300	106524553	Ref. Intergenic
1	106617333	106631853	Ref. Intergenic
1	10668103	10688102	Ref. Intergenic
1	106740533	106747359	Ref. Intergenic
1	106806200	106825802	Ref. Intergenic
1	106991969	106998256	Ref. Intergenic
1	107003559	107009690	Ref. Intergenic
1	107025209	107031691	Ref. Intergenic
1	107051737	107053909	Ref. Intergenic
1	107067571	107068894	Ref. Intergenic
1	107071031	107073509	Ref. Intergenic
1	107098263	107102155	Ref. Intergenic
1	107103274	107109290	Ref. Intergenic
1	107356742	107367019	Ref. Intergenic
1	107420425	107421924	Ref. Intergenic
1	107426966	107433823	Ref. Intergenic
1	107550341	107562681	Ref. Intergenic
1	107562732	107570340	Ref. Intergenic
1	107573783	107575282	Ref. Intergenic
1	107630107	107631268	Ref. Intergenic
1	107655522	107668919	Ref. Intergenic
1	107747719	107755436	Ref. Intergenic
1	107755508	107767718	Ref. Intergenic
1	107850447	107852098	Ref. Intergenic
1	108059075	108067326	Ref. Intergenic
1	108071766	108080280	Ref. Intergenic
1	108156562	108159111	Ref. Intergenic
1	108209731	108212345	Ref. Intergenic
1	108227125	108247124	Ref. Intergenic
1	108261511	108268393	Ref. Intergenic
1	108272148	108275693	Ref. Intergenic
1	108276798	108284943	Ref. Intergenic
1	108290069	108306541	Ref. Intergenic
1	108506331	108510430	Ref. Intergenic
1	108677841	108685336	Ref. Intergenic
1	108685761	108696926	Ref. Intergenic
1	108720563	108740562	Ref. Intergenic
1	109048280	109068279	Ref. Intergenic
1	109117719	109137718	Ref. Intergenic
1	109376056	109396055	Ref. Intergenic
1	109420479	109440478	Ref. Intergenic
1	109467589	109471380	Ref. Intergenic
1	109511515	109531514	Ref. Intergenic
1	109539922	109553790	Ref. Intergenic
1	109555812	109561121	Ref. Intergenic
1	109562232	109576005	Ref. Intergenic
1	109586293	109606292	Ref. Intergenic
1	109643113	109658123	Ref. Intergenic
1	109689801	109709800	Ref. Intergenic
1	109717616	109727280	Ref. Intergenic
1	109741011	109747110	Ref. Intergenic
1	109747424	109748425	Ref. Intergenic
1	109909911	109916265	Ref. Intergenic
1	110063328	110067998	Ref. Intergenic
1	110080493	110086535	Ref. Intergenic
1	110101651	110121650	Ref. Intergenic
1	110167322	110173214	Ref. Intergenic
1	110200654	110205259	Ref. Intergenic
1	110205303	110209651	Ref. Intergenic
1	11046907	11066906	Ref. Intergenic
1	110510148	110512020	Ref. Intergenic
1	110512385	110519697	Ref. Intergenic
1	110660835	110664646	Ref. Intergenic
1	110664828	110665921	Ref. Intergenic
1	110848198	110867508	Ref. Intergenic
1	110918131	110934710	Ref. Intergenic
1	111198599	111218598	Ref. Intergenic
1	111241115	111261114	Ref. Intergenic
1	111468909	111471021	Ref. Intergenic
1	111629128	111634477	Ref. Intergenic
1	111652945	111672944	Ref. Intergenic
1	111687680	111692504	Ref. Intergenic
1	111933981	111953980	Ref. Intergenic
1	11197174	11217173	Ref. Intergenic
