chr	start	end	markName
1	100067040	100069598	Ref. Intergenic
1	100071691	100080925	Ref. Intergenic
1	100082452	100086933	Ref. Intergenic
1	100088037	100106093	Ref. Intergenic
1	100202663	100204462	Ref. Intergenic
1	100308311	100328310	Ref. Intergenic
1	100427624	100447623	Ref. Intergenic
1	100557256	100562624	Ref. Intergenic
1	100574033	100578326	Ref. Intergenic
1	100578924	100582963	Ref. Intergenic
1	100604166	100606315	Ref. Intergenic
1	100672508	100680389	Ref. Intergenic
1	100837413	100839339	Ref. Intergenic
1	100839742	100852842	Ref. Intergenic
1	100855320	100857412	Ref. Intergenic
1	100875603	100888479	Ref. Intergenic
1	100888980	100895602	Ref. Intergenic
1	100908519	100927357	Ref. Intergenic
1	100957495	100972436	Ref. Intergenic
1	100972547	100975278	Ref. Intergenic
1	100975379	100977494	Ref. Intergenic
1	100987099	100998443	Ref. Intergenic
1	101000338	101004300	Ref. Intergenic
1	101021885	101041884	Ref. Intergenic
1	101081159	101085472	Ref. Intergenic
1	101086588	101101158	Ref. Intergenic
1	101144157	101160074	Ref. Intergenic
1	101160428	101164156	Ref. Intergenic
1	101295299	101308226	Ref. Intergenic
1	101308327	101315298	Ref. Intergenic
1	101383319	101387049	Ref. Intergenic
1	101390498	101392526	Ref. Intergenic
1	101392627	101402457	Ref. Intergenic
1	101708347	101727880	Ref. Intergenic
1	101751977	101753613	Ref. Intergenic
1	101753707	101760595	Ref. Intergenic
1	101812719	101823274	Ref. Intergenic
1	101823375	101827276	Ref. Intergenic
1	101827865	101832718	Ref. Intergenic
1	102000219	102019860	Ref. Intergenic
1	102063999	102067332	Ref. Intergenic
1	102079470	102082460	Ref. Intergenic
1	102110605	102130604	Ref. Intergenic
1	102163023	102165433	Ref. Intergenic
1	102165901	102172447	Ref. Intergenic
1	102175435	102195434	Ref. Intergenic
1	102225329	102227486	Ref. Intergenic
1	102227967	102245328	Ref. Intergenic
1	102292278	102296636	Ref. Intergenic
1	102299793	102305260	Ref. Intergenic
1	102306134	102311056	Ref. Intergenic
1	102314748	102331736	Ref. Intergenic
1	102333181	102335511	Ref. Intergenic
1	102335612	102339012	Ref. Intergenic
1	102347381	102349853	Ref. Intergenic
1	102349954	102353561	Ref. Intergenic
1	102355895	102366462	Ref. Intergenic
1	102422983	102439602	Ref. Intergenic
1	102440104	102442982	Ref. Intergenic
1	102498499	102518498	Ref. Intergenic
1	102534039	102554038	Ref. Intergenic
1	102567221	102568661	Ref. Intergenic
1	102571716	102574534	Ref. Intergenic
1	102580110	102587884	Ref. Intergenic
1	102659551	102670211	Ref. Intergenic
1	102680415	102690411	Ref. Intergenic
1	102704205	102711798	Ref. Intergenic
1	102711899	102724204	Ref. Intergenic
1	102771084	102787451	Ref. Intergenic
1	102900473	102901616	Ref. Intergenic
1	103070067	103073910	Ref. Intergenic
1	103134541	103149283	Ref. Intergenic
1	103188409	103199558	Ref. Intergenic
1	103200882	103208201	Ref. Intergenic
1	103307938	103311606	Ref. Intergenic
1	103370371	103372859	Ref. Intergenic
1	103373531	103381695	Ref. Intergenic
1	103448403	103468402	Ref. Intergenic
1	103664879	103682973	Ref. Intergenic
1	103692710	103706488	Ref. Intergenic
1	103728466	103733428	Ref. Intergenic
1	103733573	103737720	Ref. Intergenic
1	103775587	103777901	Ref. Intergenic
1	103857359	103864495	Ref. Intergenic
1	103882851	103886863	Ref. Intergenic
1	103926596	103933008	Ref. Intergenic
1	10394153	10403395	Ref. Intergenic
1	103958106	103959631	Ref. Intergenic
1	104017448	104019344	Ref. Intergenic
1	10403846	10412692	Ref. Intergenic
1	104040890	104049306	Ref. Intergenic
1	104049565	104055252	Ref. Intergenic
1	10412879	10414152	Ref. Intergenic
1	10438531	10450081	Ref. Intergenic
1	104686495	104706494	Ref. Intergenic
1	104742822	104748275	Ref. Intergenic
1	104899715	104919714	Ref. Intergenic
1	10491427	10499504	Ref. Intergenic
1	104981150	104991121	Ref. Intergenic
1	104993990	105001149	Ref. Intergenic
1	10500463	10511426	Ref. Intergenic
1	105113524	105116949	Ref. Intergenic
1	105141415	105153529	Ref. Intergenic
1	105153860	105161414	Ref. Intergenic
1	105165166	105178223	Ref. Intergenic
1	105178329	105181778	Ref. Intergenic
1	105196016	105204076	Ref. Intergenic
1	105216365	105236364	Ref. Intergenic
1	105245204	105246659	Ref. Intergenic
1	105246861	105258785	Ref. Intergenic
1	105274557	105276078	Ref. Intergenic
1	105329865	105333501	Ref. Intergenic
1	105344759	105364758	Ref. Intergenic
1	105403141	105420304	Ref. Intergenic
1	10559019	10579018	Ref. Intergenic
1	105608843	105617788	Ref. Intergenic
1	105659393	105661601	Ref. Intergenic
1	105666602	105679392	Ref. Intergenic
1	105713965	105730182	Ref. Intergenic
1	105730283	105731743	Ref. Intergenic
1	105731928	105733964	Ref. Intergenic
1	105821977	105826427	Ref. Intergenic
1	105961660	105973124	Ref. Intergenic
1	105973784	105980832	Ref. Intergenic
1	106103082	106107932	Ref. Intergenic
1	106198888	106215378	Ref. Intergenic
1	106379339	106382777	Ref. Intergenic
1	106384025	106388420	Ref. Intergenic
1	106393698	106399338	Ref. Intergenic
1	106474315	106485416	Ref. Intergenic
1	106486281	106493376	Ref. Intergenic
1	106552555	106570928	Ref. Intergenic
1	106570965	106572554	Ref. Intergenic
1	106642789	106650426	Ref. Intergenic
1	106650847	106662788	Ref. Intergenic
1	106688061	106695814	Ref. Intergenic
1	106767085	106776762	Ref. Intergenic
1	106778920	106785675	Ref. Intergenic
1	106796161	106806834	Ref. Intergenic
1	106808193	106816160	Ref. Intergenic
1	107045716	107065715	Ref. Intergenic
1	107122641	107138446	Ref. Intergenic
1	107140917	107142640	Ref. Intergenic
1	107160509	107164295	Ref. Intergenic
1	107274620	107294485	Ref. Intergenic
1	107305075	107308198	Ref. Intergenic
1	107334881	107349330	Ref. Intergenic
1	107349431	107354716	Ref. Intergenic
1	107359980	107373729	Ref. Intergenic
1	107375672	107385792	Ref. Intergenic
1	107386415	107391130	Ref. Intergenic
1	107444351	107464350	Ref. Intergenic
1	107550522	107569013	Ref. Intergenic
1	107569114	107570521	Ref. Intergenic
1	107670237	107676729	Ref. Intergenic
1	107684760	107690236	Ref. Intergenic
