chr	start	end	markName
NC_030724.1	100066453	100079087	Ref. Intergenic
NC_030724.1	100132037	100151764	Ref. Intergenic
NC_030724.1	100214722	100218171	Ref. Intergenic
NC_030724.1	100218925	100222016	Ref. Intergenic
NC_030724.1	100257870	100259376	Ref. Intergenic
NC_030724.1	100277447	100278513	Ref. Intergenic
NC_030724.1	100279869	100290612	Ref. Intergenic
NC_030724.1	100303526	100308760	Ref. Intergenic
NC_030724.1	100309701	100312443	Ref. Intergenic
NC_030724.1	100312843	100315116	Ref. Intergenic
NC_030724.1	100324098	100328012	Ref. Intergenic
NC_030724.1	100334167	100340830	Ref. Intergenic
NC_030724.1	100341067	100347664	Ref. Intergenic
NC_030724.1	100379253	100384680	Ref. Intergenic
NC_030724.1	100389901	100392764	Ref. Intergenic
NC_030724.1	10040110	10046504	Ref. Intergenic
NC_030724.1	100463268	100473682	Ref. Intergenic
NC_030724.1	100531256	100541704	Ref. Intergenic
NC_030724.1	100541907	100547148	Ref. Intergenic
NC_030724.1	100547210	100551255	Ref. Intergenic
NC_030724.1	100564759	100568952	Ref. Intergenic
NC_030724.1	100569804	100579606	Ref. Intergenic
NC_030724.1	100620483	100626067	Ref. Intergenic
NC_030724.1	100689552	100690787	Ref. Intergenic
NC_030724.1	100699553	100709551	Ref. Intergenic
NC_030724.1	100845997	100851642	Ref. Intergenic
NC_030724.1	100851741	100853202	Ref. Intergenic
NC_030724.1	100853692	100855192	Ref. Intergenic
NC_030724.1	100858951	100863348	Ref. Intergenic
NC_030724.1	100863408	100865996	Ref. Intergenic
NC_030724.1	100909413	100926284	Ref. Intergenic
NC_030724.1	100927656	100929412	Ref. Intergenic
NC_030724.1	100981562	100995429	Ref. Intergenic
NC_030724.1	101302667	101317205	Ref. Intergenic
NC_030724.1	101318763	101322666	Ref. Intergenic
NC_030724.1	101357543	101359739	Ref. Intergenic
NC_030724.1	101401149	101404000	Ref. Intergenic
NC_030724.1	101404035	101408959	Ref. Intergenic
NC_030724.1	101414646	101421148	Ref. Intergenic
NC_030724.1	101593093	101598762	Ref. Intergenic
NC_030724.1	101598847	101603035	Ref. Intergenic
NC_030724.1	101603543	101605398	Ref. Intergenic
NC_030724.1	101659459	101666338	Ref. Intergenic
NC_030724.1	101695851	101702123	Ref. Intergenic
NC_030724.1	101709611	101713400	Ref. Intergenic
NC_030724.1	101719112	101727370	Ref. Intergenic
NC_030724.1	10175916	10177426	Ref. Intergenic
NC_030724.1	101763126	101772283	Ref. Intergenic
NC_030724.1	101772472	101777008	Ref. Intergenic
NC_030724.1	101780129	101798284	Ref. Intergenic
NC_030724.1	101883486	101902823	Ref. Intergenic
NC_030724.1	101937209	101957208	Ref. Intergenic
NC_030724.1	101966875	101975023	Ref. Intergenic
NC_030724.1	101975727	101978485	Ref. Intergenic
NC_030724.1	101984339	101994809	Ref. Intergenic
NC_030724.1	101995935	101997639	Ref. Intergenic
NC_030724.1	102074013	102075631	Ref. Intergenic
NC_030724.1	102099280	102105827	Ref. Intergenic
NC_030724.1	102106347	102111728	Ref. Intergenic
NC_030724.1	102221590	102229500	Ref. Intergenic
NC_030724.1	102232667	102234711	Ref. Intergenic
NC_030724.1	102238385	102240912	Ref. Intergenic
NC_030724.1	102257773	102261299	Ref. Intergenic
NC_030724.1	102263644	102266154	Ref. Intergenic
