chr	start	end	markName
2	10003587	10006374	Ref. Intergenic
2	10009896	10012749	Ref. Intergenic
2	10017798	10024484	Ref. Intergenic
2	10093397	10096156	Ref. Intergenic
2	10318031	10338030	Ref. Intergenic
2	10363255	10372646	Ref. Intergenic
2	10530234	10539420	Ref. Intergenic
2	10541251	10545409	Ref. Intergenic
2	1058291	1062715	Ref. Intergenic
2	10615434	10619971	Ref. Intergenic
2	10622474	10624499	Ref. Intergenic
2	10628220	10629508	Ref. Intergenic
2	10702637	10709900	Ref. Intergenic
2	10715392	10733210	Ref. Intergenic
2	10735301	10746924	Ref. Intergenic
2	10750171	10754549	Ref. Intergenic
2	10760595	10770789	Ref. Intergenic
2	10784608	10793772	Ref. Intergenic
2	10880878	10881956	Ref. Intergenic
2	10939149	10959148	Ref. Intergenic
2	11067435	11087434	Ref. Intergenic
2	11089360	11093696	Ref. Intergenic
2	11095851	11109422	Ref. Intergenic
2	11144103	11152085	Ref. Intergenic
2	11179433	11180601	Ref. Intergenic
2	11182227	11187626	Ref. Intergenic
2	1119130	1122586	Ref. Intergenic
2	11270769	11272469	Ref. Intergenic
2	11375592	11383881	Ref. Intergenic
2	11413103	11418666	Ref. Intergenic
2	11421316	11432566	Ref. Intergenic
2	11448456	11452044	Ref. Intergenic
2	11470545	11490544	Ref. Intergenic
2	11517986	11519623	Ref. Intergenic
2	11530159	11550158	Ref. Intergenic
2	11564173	11575584	Ref. Intergenic
2	11575635	11584172	Ref. Intergenic
2	11630029	11637403	Ref. Intergenic
2	11639043	11643758	Ref. Intergenic
2	11645463	11654910	Ref. Intergenic
2	1176675	1181306	Ref. Intergenic
2	11802591	11805294	Ref. Intergenic
2	11829465	11849464	Ref. Intergenic
2	12008781	12012548	Ref. Intergenic
2	12060974	12062995	Ref. Intergenic
2	12076010	12081750	Ref. Intergenic
2	12092213	12101467	Ref. Intergenic
2	12104662	12107328	Ref. Intergenic
2	12109128	12112548	Ref. Intergenic
2	12117990	12124354	Ref. Intergenic
2	12293597	12299204	Ref. Intergenic
2	12307030	12316856	Ref. Intergenic
2	12322558	12324095	Ref. Intergenic
2	12330436	12338129	Ref. Intergenic
2	12343183	12344390	Ref. Intergenic
2	12398113	12399523	Ref. Intergenic
2	12405953	12407603	Ref. Intergenic
2	12452571	12455698	Ref. Intergenic
2	12719204	12720672	Ref. Intergenic
2	12723771	12725159	Ref. Intergenic
2	12729389	12730692	Ref. Intergenic
2	12767257	12768803	Ref. Intergenic
2	12774402	12777730	Ref. Intergenic
2	1280349	1300065	Ref. Intergenic
2	12978161	12980173	Ref. Intergenic
2	13007992	13009373	Ref. Intergenic
2	13019616	13029885	Ref. Intergenic
2	13032780	13045096	Ref. Intergenic
2	13048190	13068189	Ref. Intergenic
2	13105135	13113055	Ref. Intergenic
2	13192900	13195713	Ref. Intergenic
2	13228185	13248184	Ref. Intergenic
2	13338710	13350979	Ref. Intergenic
2	13417855	13426694	Ref. Intergenic
2	13430027	13437373	Ref. Intergenic
2	13464511	13465726	Ref. Intergenic
2	13655105	13675104	Ref. Intergenic
2	13690520	13710519	Ref. Intergenic
2	13721988	13733173	Ref. Intergenic
2	13735559	13750302	Ref. Intergenic
2	13821995	13825426	Ref. Intergenic
2	13865385	13869127	Ref. Intergenic
2	13871206	13872984	Ref. Intergenic
2	1407627	1427626	Ref. Intergenic
2	14099628	14100737	Ref. Intergenic
2	14181661	14192795	Ref. Intergenic
2	14196061	14198871	Ref. Intergenic
2	14200328	14201342	Ref. Intergenic
2	14202812	14203885	Ref. Intergenic
2	14286329	14289720	Ref. Intergenic
2	1443170	1444463	Ref. Intergenic
2	1446108	1465357	Ref. Intergenic
2	14481245	14486348	Ref. Intergenic
2	14541107	14543706	Ref. Intergenic
2	14626261	14634657	Ref. Intergenic
2	14636739	14643730	Ref. Intergenic
2	14692565	14694952	Ref. Intergenic
