chr	start	end	markName
1	10000877	10002692	Ref. Intergenic
1	10049015	10051262	Ref. Intergenic
1	10059997	10063000	Ref. Intergenic
1	10072040	10073842	Ref. Intergenic
1	10124694	10126663	Ref. Intergenic
1	10169673	10189672	Ref. Intergenic
1	10242793	10262792	Ref. Intergenic
1	10274877	10294876	Ref. Intergenic
1	10315708	10317577	Ref. Intergenic
1	10347809	10363220	Ref. Intergenic
1	10364352	10378205	Ref. Intergenic
1	10620961	10635564	Ref. Intergenic
1	10647985	10661811	Ref. Intergenic
1	10664026	10666946	Ref. Intergenic
1	10669938	10672343	Ref. Intergenic
1	10745340	10765339	Ref. Intergenic
1	11075906	11086456	Ref. Intergenic
1	11105306	11107187	Ref. Intergenic
1	1124875	1144874	Ref. Intergenic
1	11547867	11567866	Ref. Intergenic
1	11597331	11605510	Ref. Intergenic
1	11607564	11614773	Ref. Intergenic
1	11616797	11625752	Ref. Intergenic
1	11632135	11640981	Ref. Intergenic
1	11643014	11659360	Ref. Intergenic
1	11733631	11735919	Ref. Intergenic
1	11749571	11769570	Ref. Intergenic
1	11850855	11854210	Ref. Intergenic
1	11879346	11881058	Ref. Intergenic
1	11973843	11976926	Ref. Intergenic
1	12044891	12046043	Ref. Intergenic
1	12098320	12105401	Ref. Intergenic
1	12127126	12134628	Ref. Intergenic
1	12139113	12141375	Ref. Intergenic
1	12161649	12171821	Ref. Intergenic
1	12193741	12195200	Ref. Intergenic
1	12228617	12230977	Ref. Intergenic
1	12279083	12294642	Ref. Intergenic
1	12345293	12347712	Ref. Intergenic
1	12362431	12363955	Ref. Intergenic
1	12406057	12426056	Ref. Intergenic
1	12477401	12497400	Ref. Intergenic
1	12543977	12551800	Ref. Intergenic
1	1256206	1276205	Ref. Intergenic
1	125747	126749	Ref. Intergenic
1	12697719	12717718	Ref. Intergenic
1	12739749	12759748	Ref. Intergenic
1	12812737	12832736	Ref. Intergenic
1	12882355	12902354	Ref. Intergenic
1	12960035	12980034	Ref. Intergenic
1	13030268	13050267	Ref. Intergenic
1	13222361	13241869	Ref. Intergenic
1	1322933	1339958	Ref. Intergenic
1	13312761	13332760	Ref. Intergenic
1	1340059	1342932	Ref. Intergenic
1	13720573	13740572	Ref. Intergenic
1	13819427	13839426	Ref. Intergenic
1	13893274	13913273	Ref. Intergenic
1	14040337	14060336	Ref. Intergenic
1	14234577	14252617	Ref. Intergenic
1	14254667	14256657	Ref. Intergenic
1	14261051	14281050	Ref. Intergenic
1	14332784	14336710	Ref. Intergenic
1	14337814	14347898	Ref. Intergenic
1	14374393	14382084	Ref. Intergenic
1	14427305	14431933	Ref. Intergenic
1	14443403	14454162	Ref. Intergenic
1	14464521	14466359	Ref. Intergenic
1	14488575	14496957	Ref. Intergenic
1	14507260	14514944	Ref. Intergenic
1	14516040	14522412	Ref. Intergenic
1	14553816	14559890	Ref. Intergenic
1	14695310	14701235	Ref. Intergenic
1	14702331	14708375	Ref. Intergenic
1	14709471	14715515	Ref. Intergenic
1	14716611	14722655	Ref. Intergenic
1	14723751	14729795	Ref. Intergenic
1	14738065	14744144	Ref. Intergenic
1	14746159	14766158	Ref. Intergenic
1	1484843	1498893	Ref. Intergenic
1	14942787	14962786	Ref. Intergenic
1	15332568	15352567	Ref. Intergenic
1	15551057	15571056	Ref. Intergenic
1	1577772	1597771	Ref. Intergenic
1	15925776	15945775	Ref. Intergenic
1	16296657	16316656	Ref. Intergenic
1	16395315	16396369	Ref. Intergenic
1	1650588	1670587	Ref. Intergenic
1	16518273	16538272	Ref. Intergenic
1	16718854	16738853	Ref. Intergenic
1	16838267	16858266	Ref. Intergenic
1	16874	18215	Ref. Intergenic
1	16928441	16929656	Ref. Intergenic
1	16930873	16932085	Ref. Intergenic
1	16933302	16934894	Ref. Intergenic
1	1706661	1711640	Ref. Intergenic
1	17125963	17145962	Ref. Intergenic
1	17361656	17376421	Ref. Intergenic
1	17525423	17526841	Ref. Intergenic
1	17588053	17592891	Ref. Intergenic
1	17596531	17616530	Ref. Intergenic
1	17650725	17651888	Ref. Intergenic
1	17715994	17721352	Ref. Intergenic
1	17820998	17840997	Ref. Intergenic
1	17867437	17887436	Ref. Intergenic
1	17947607	17967606	Ref. Intergenic
1	1797333	1804793	Ref. Intergenic
1	18022993	18042992	Ref. Intergenic
1	18115625	18135624	Ref. Intergenic
1	1816913	1836912	Ref. Intergenic
1	18592569	18593645	Ref. Intergenic
1	18618591	18638590	Ref. Intergenic
1	18772813	18778668	Ref. Intergenic
1	18804420	18810390	Ref. Intergenic
1	18849530	18862559	Ref. Intergenic
1	19080458	19083000	Ref. Intergenic
1	19092657	19094048	Ref. Intergenic
1	19260427	19280426	Ref. Intergenic
1	1928623	1940530	Ref. Intergenic
1	19346549	19352547	Ref. Intergenic
1	19403317	19417880	Ref. Intergenic
1	19502879	19514727	Ref. Intergenic
1	19518293	19534620	Ref. Intergenic
1	19599744	19601889	Ref. Intergenic
1	19666275	19667446	Ref. Intergenic
1	19674401	19689248	Ref. Intergenic
1	19695222	19705199	Ref. Intergenic
1	19706333	19708007	Ref. Intergenic
1	19846041	19848668	Ref. Intergenic
1	19898455	19918454	Ref. Intergenic
1	20016544	20036543	Ref. Intergenic
1	2002722	2022721	Ref. Intergenic
1	20142345	20146721	Ref. Intergenic
1	2027602	2047547	Ref. Intergenic
1	20367169	20387168	Ref. Intergenic
1	2052100	2059929	Ref. Intergenic
1	20553630	20555566	Ref. Intergenic
1	20611172	20631171	Ref. Intergenic
1	2061920	2074012	Ref. Intergenic
1	20709700	20729699	Ref. Intergenic
1	2078536	2098535	Ref. Intergenic
1	20826524	20838981	Ref. Intergenic
1	20970767	20980474	Ref. Intergenic
1	20986625	20990376	Ref. Intergenic
1	20996527	21000283	Ref. Intergenic
1	21006434	21010188	Ref. Intergenic
1	21065472	21085471	Ref. Intergenic
1	21213476	21233475	Ref. Intergenic
1	21298249	21308885	Ref. Intergenic
1	21410379	21422510	Ref. Intergenic
1	21484333	21495349	Ref. Intergenic
1	215413	218024	Ref. Intergenic
1	21573515	21576174	Ref. Intergenic
1	21599720	21609970	Ref. Intergenic
1	21714526	21721150	Ref. Intergenic
1	21723830	21725320	Ref. Intergenic
1	21828471	21848470	Ref. Intergenic
1	21913405	21933404	Ref. Intergenic
1	21977282	21997281	Ref. Intergenic
1	2218362	2221862	Ref. Intergenic
1	22371162	22388299	Ref. Intergenic
1	22412543	22426634	Ref. Intergenic
1	22445289	22465288	Ref. Intergenic
1	22512637	22520711	Ref. Intergenic
1	22521893	22541892	Ref. Intergenic
1	22611048	22631047	Ref. Intergenic
1	22652926	22654375	Ref. Intergenic
1	22675114	22676928	Ref. Intergenic
1	22678972	22685460	Ref. Intergenic
1	22703884	22712430	Ref. Intergenic
1	22757646	22769754	Ref. Intergenic
1	22803648	22804897	Ref. Intergenic
1	22835326	22842435	Ref. Intergenic
1	22899863	22919862	Ref. Intergenic
1	2300055	2301458	Ref. Intergenic
1	23158084	23160868	Ref. Intergenic
1	23295254	23297122	Ref. Intergenic
1	23308809	23311116	Ref. Intergenic
1	23399494	23405903	Ref. Intergenic
1	23443604	23463603	Ref. Intergenic
1	23664887	23684886	Ref. Intergenic
1	23757282	23777281	Ref. Intergenic
1	23890	25084	Ref. Intergenic
1	23914121	23918620	Ref. Intergenic
1	24350290	24355014	Ref. Intergenic
1	24360155	24365082	Ref. Intergenic
1	24367913	24375893	Ref. Intergenic
1	24463192	24468812	Ref. Intergenic
1	24681993	24701992	Ref. Intergenic
1	24837963	24857962	Ref. Intergenic
1	25374899	25394898	Ref. Intergenic
1	25515930	25535929	Ref. Intergenic
1	25581345	25601344	Ref. Intergenic
1	25649069	25650416	Ref. Intergenic
1	25679884	25696297	Ref. Intergenic
1	25698540	25709312	Ref. Intergenic
1	2571076	2591075	Ref. Intergenic
1	25712304	25719390	Ref. Intergenic
1	25722203	25732214	Ref. Intergenic
1	25734368	25737266	Ref. Intergenic
1	25756845	25776844	Ref. Intergenic
1	25799553	25801148	Ref. Intergenic
1	25865039	25885038	Ref. Intergenic
1	25912402	25917090	Ref. Intergenic
1	25938355	25940390	Ref. Intergenic
1	25940491	25944638	Ref. Intergenic
1	25944739	25946260	Ref. Intergenic
1	25946361	25957882	Ref. Intergenic
1	25978946	25998945	Ref. Intergenic
1	26147415	26167414	Ref. Intergenic
1	26208163	26228162	Ref. Intergenic
1	26312761	26332760	Ref. Intergenic
1	26351142	26355704	Ref. Intergenic
1	26402547	26410995	Ref. Intergenic
1	26513882	26533881	Ref. Intergenic
