chr	start	end	markName
KK215283.1	1005243	1012316	Ref. Intergenic
KK215283.1	1014529	1016507	Ref. Intergenic
KK215283.1	1016863	1024634	Ref. Intergenic
KK215283.1	1045725	1049495	Ref. Intergenic
KK215283.1	1050350	1053268	Ref. Intergenic
KK215283.1	1054861	1056981	Ref. Intergenic
KK215283.1	1060941	1065329	Ref. Intergenic
KK215283.1	1075641	1078565	Ref. Intergenic
KK215283.1	1136744	1146192	Ref. Intergenic
KK215283.1	1146663	1148926	Ref. Intergenic
KK215283.1	1175362	1176715	Ref. Intergenic
KK215283.1	1177338	1178885	Ref. Intergenic
KK215283.1	1342445	1346916	Ref. Intergenic
KK215283.1	1389009	1391501	Ref. Intergenic
KK215283.1	1406112	1407995	Ref. Intergenic
KK215283.1	1410246	1412494	Ref. Intergenic
KK215283.1	1422150	1429886	Ref. Intergenic
KK215283.1	1434483	1439226	Ref. Intergenic
KK215283.1	1439335	1440758	Ref. Intergenic
KK215283.1	1456488	1457610	Ref. Intergenic
KK215283.1	453264	454299	Ref. Intergenic
KK215283.1	456144	469710	Ref. Intergenic
KK215283.1	681639	684777	Ref. Intergenic
KK215283.1	685884	686959	Ref. Intergenic
KK215283.1	689235	700750	Ref. Intergenic
KK215283.1	772715	775554	Ref. Intergenic
KK215283.1	775886	787918	Ref. Intergenic
KK215283.1	788339	791856	Ref. Intergenic
KK215283.1	865770	866816	Ref. Intergenic
KK215283.1	867613	869735	Ref. Intergenic
KK215283.1	898382	907141	Ref. Intergenic
KK215283.1	951407	954522	Ref. Intergenic
KK215283.1	967652	969473	Ref. Intergenic
KK215284.1	1073464	1093463	Ref. Intergenic
KK215284.1	123203	124832	Ref. Intergenic
KK215284.1	249925	254728	Ref. Intergenic
KK215284.1	255624	266271	Ref. Intergenic
KK215284.1	266704	269924	Ref. Intergenic
KK215284.1	2744	4691	Ref. Intergenic
KK215284.1	293224	295037	Ref. Intergenic
KK215284.1	295443	297984	Ref. Intergenic
KK215284.1	300440	303592	Ref. Intergenic
KK215284.1	320222	322013	Ref. Intergenic
KK215284.1	338067	339680	Ref. Intergenic
