chr	start	end	markName
1	100055395	100075394	Ref. Intergenic
1	100451409	100471408	Ref. Intergenic
1	10085853	10105852	Ref. Intergenic
1	101128603	101148602	Ref. Intergenic
1	1011374	1031373	Ref. Intergenic
1	101602161	101619073	Ref. Intergenic
1	101821313	101841312	Ref. Intergenic
1	10195706	10215705	Ref. Intergenic
1	102090413	102110412	Ref. Intergenic
1	102206237	102226236	Ref. Intergenic
1	102248945	102268944	Ref. Intergenic
1	102403880	102423879	Ref. Intergenic
1	102594374	102614373	Ref. Intergenic
1	103041905	103061904	Ref. Intergenic
1	103666809	103686808	Ref. Intergenic
1	104175309	104195308	Ref. Intergenic
1	104369173	104389172	Ref. Intergenic
1	1047519	1060762	Ref. Intergenic
1	104971643	104991642	Ref. Intergenic
1	105705321	105725320	Ref. Intergenic
1	10590310	10610309	Ref. Intergenic
1	105941323	105961322	Ref. Intergenic
1	106001586	106021585	Ref. Intergenic
1	106093730	106113729	Ref. Intergenic
1	1062098	1071051	Ref. Intergenic
1	106271679	106291678	Ref. Intergenic
1	106739588	106759587	Ref. Intergenic
1	106774531	106794530	Ref. Intergenic
1	106807920	106827919	Ref. Intergenic
1	106872007	106892006	Ref. Intergenic
1	10699462	10701887	Ref. Intergenic
1	107006100	107026099	Ref. Intergenic
1	107079125	107094167	Ref. Intergenic
1	107213219	107233218	Ref. Intergenic
1	107301816	107321815	Ref. Intergenic
1	107427358	107432467	Ref. Intergenic
1	107497424	107517423	Ref. Intergenic
1	1078187	1098186	Ref. Intergenic
1	10795589	10815588	Ref. Intergenic
1	107969362	107989361	Ref. Intergenic
1	108462553	108482552	Ref. Intergenic
1	10861566	10881565	Ref. Intergenic
1	108697502	108705928	Ref. Intergenic
1	108760245	108780244	Ref. Intergenic
1	108942953	108962952	Ref. Intergenic
1	109414983	109417333	Ref. Intergenic
1	109522929	109542928	Ref. Intergenic
1	109843063	109863062	Ref. Intergenic
1	1100646	1102386	Ref. Intergenic
1	110376291	110396290	Ref. Intergenic
1	110508227	110528226	Ref. Intergenic
1	11055342	11075341	Ref. Intergenic
1	110688023	110708022	Ref. Intergenic
1	110842573	110862572	Ref. Intergenic
1	111015765	111035764	Ref. Intergenic
1	111636254	111656253	Ref. Intergenic
1	111853195	111873194	Ref. Intergenic
1	1118814	1123443	Ref. Intergenic
1	111913850	111933849	Ref. Intergenic
1	112191042	112211041	Ref. Intergenic
1	112267423	112287422	Ref. Intergenic
1	112389380	112409379	Ref. Intergenic
1	112444073	112464072	Ref. Intergenic
1	112630927	112650926	Ref. Intergenic
