chr	start	end	markName
LN600519.1	1098088	1106089	Ref. Intergenic
LN600519.1	1107395	1109507	Ref. Intergenic
LN600519.1	1110817	1115896	Ref. Intergenic
LN600519.1	1447299	1451324	Ref. Intergenic
LN600519.1	1452312	1453797	Ref. Intergenic
LN600519.1	1453837	1456470	Ref. Intergenic
LN600519.1	1457369	1458885	Ref. Intergenic
LN600519.1	1458941	1465685	Ref. Intergenic
LN600519.1	1634083	1651303	Ref. Intergenic
LN600519.1	1673103	1679203	Ref. Intergenic
LN600519.1	1692099	1695371	Ref. Intergenic
LN600519.1	457765	458954	Ref. Intergenic
LN600519.1	572721	576640	Ref. Intergenic
LN600519.1	599395	601945	Ref. Intergenic
LN600519.1	602073	614092	Ref. Intergenic
LN600519.1	614463	619394	Ref. Intergenic
LN600519.1	659710	679709	Ref. Intergenic
LN600519.1	95088	96970	Ref. Intergenic
LN600519.1	97206	114813	Ref. Intergenic
LN600520.1	1017590	1028284	Ref. Intergenic
LN600520.1	1033079	1035535	Ref. Intergenic
LN600520.1	1036573	1037589	Ref. Intergenic
LN600520.1	133030	136250	Ref. Intergenic
LN600520.1	137218	140564	Ref. Intergenic
LN600520.1	1395760	1402546	Ref. Intergenic
LN600520.1	1404844	1407434	Ref. Intergenic
LN600520.1	142222	143884	Ref. Intergenic
LN600520.1	402575	405813	Ref. Intergenic
LN600520.1	441055	443238	Ref. Intergenic
LN600520.1	473108	476371	Ref. Intergenic
LN600520.1	476482	478488	Ref. Intergenic
LN600520.1	480723	483335	Ref. Intergenic
LN600520.1	483663	486123	Ref. Intergenic
LN600520.1	512021	513644	Ref. Intergenic
LN600520.1	516766	519731	Ref. Intergenic
LN600520.1	524250	525786	Ref. Intergenic
LN600520.1	528750	537142	Ref. Intergenic
LN600520.1	575814	577906	Ref. Intergenic
LN600520.1	582879	588900	Ref. Intergenic
LN600520.1	645868	647844	Ref. Intergenic
LN600520.1	684026	689917	Ref. Intergenic
LN600520.1	691460	697636	Ref. Intergenic
LN600520.1	938221	940229	Ref. Intergenic
LN600520.1	947778	952303	Ref. Intergenic
LN600530.1	148794	151335	Ref. Intergenic
LN600530.1	177166	184455	Ref. Intergenic
LN600530.1	362445	367291	Ref. Intergenic
LN600530.1	376597	377872	Ref. Intergenic
LN600530.1	472279	473957	Ref. Intergenic
LN600530.1	474018	475913	Ref. Intergenic
LN600530.1	500496	501527	Ref. Intergenic
LN600530.1	501	2512	Ref. Intergenic
LN600530.1	533111	543058	Ref. Intergenic
LN600530.1	580128	583689	Ref. Intergenic
LN600530.1	596128	597404	Ref. Intergenic
LN600530.1	600127	603458	Ref. Intergenic
LN600530.1	604369	610858	Ref. Intergenic
LN600530.1	614987	618242	Ref. Intergenic
LN600530.1	827987	833904	Ref. Intergenic
LN600530.1	837508	845121	Ref. Intergenic
LN600530.1	846882	847986	Ref. Intergenic
LN600533.1	271951	281622	Ref. Intergenic
LN600533.1	281686	285203	Ref. Intergenic
LN600533.1	30665	32295	Ref. Intergenic
LN600533.1	3540	4718	Ref. Intergenic
LN600533.1	393119	402329	Ref. Intergenic
LN600533.1	403219	413118	Ref. Intergenic
LN600533.1	5150	22188	Ref. Intergenic
LN600534.1	259423	264450	Ref. Intergenic
LN600534.1	285683	292068	Ref. Intergenic
LN600534.1	292373	298656	Ref. Intergenic
LN600534.1	298903	305682	Ref. Intergenic
LN600534.1	321627	324356	Ref. Intergenic
LN600534.1	328927	332711	Ref. Intergenic
LN600534.1	436585	438159	Ref. Intergenic
LN600534.1	45960	49119	Ref. Intergenic
LN600534.1	500758	504582	Ref. Intergenic
LN600534.1	501	1688	Ref. Intergenic
LN600534.1	50131	57493	Ref. Intergenic
LN600534.1	506627	511719	Ref. Intergenic
LN600534.1	97403	99082	Ref. Intergenic
LN600535.1	114807	123479	Ref. Intergenic
LN600535.1	25342	33244	Ref. Intergenic
LN600535.1	310136	311967	Ref. Intergenic
LN600535.1	312739	323882	Ref. Intergenic
LN600535.1	349147	357937	Ref. Intergenic
LN600535.1	358859	369146	Ref. Intergenic
LN600535.1	429000	431337	Ref. Intergenic
LN600535.1	478182	487885	Ref. Intergenic
LN600535.1	495286	498181	Ref. Intergenic
LN600535.1	501	12247	Ref. Intergenic
LN600536.1	109385	127371	Ref. Intergenic
LN600536.1	127508	129384	Ref. Intergenic
LN600536.1	13621	18512	Ref. Intergenic
LN600536.1	19260	33620	Ref. Intergenic
LN600536.1	212335	227761	Ref. Intergenic
LN600536.1	229631	232334	Ref. Intergenic
LN600538.1	111923	113855	Ref. Intergenic
LN600538.1	131920	139205	Ref. Intergenic
LN600538.1	139875	146408	Ref. Intergenic
LN600538.1	232848	234033	Ref. Intergenic
LN600538.1	241711	244112	Ref. Intergenic
LN600538.1	244210	246955	Ref. Intergenic
LN600538.1	247103	248371	Ref. Intergenic
LN600538.1	262787	265441	Ref. Intergenic
LN600538.1	272709	275529	Ref. Intergenic
LN600538.1	35760	39994	Ref. Intergenic
LN600538.1	40350	46548	Ref. Intergenic
LN600538.1	501	5478	Ref. Intergenic
LN600538.1	6847	17743	Ref. Intergenic
LN600538.1	76661	83409	Ref. Intergenic
LN600538.1	85623	90562	Ref. Intergenic
LN600538.1	91027	96660	Ref. Intergenic
LN600540.1	106400	108634	Ref. Intergenic
LN600540.1	156122	158683	Ref. Intergenic
LN600540.1	205208	210244	Ref. Intergenic
LN600540.1	210537	215246	Ref. Intergenic
LN600540.1	228089	231881	Ref. Intergenic
LN600540.1	253312	254947	Ref. Intergenic
LN600540.1	325728	326754	Ref. Intergenic
LN600541.1	145191	159491	Ref. Intergenic
LN600541.1	227551	234754	Ref. Intergenic
LN600541.1	234787	237834	Ref. Intergenic
LN600541.1	239361	243176	Ref. Intergenic
LN600541.1	243241	247550	Ref. Intergenic
LN600541.1	24356	44355	Ref. Intergenic
LN600541.1	360523	366124	Ref. Intergenic
LN600541.1	366207	375770	Ref. Intergenic
LN600541.1	83217	93891	Ref. Intergenic
LN600541.1	94200	103216	Ref. Intergenic
LN600542.1	133466	141658	Ref. Intergenic
LN600542.1	141723	148667	Ref. Intergenic
LN600542.1	182776	191341	Ref. Intergenic
LN600542.1	193675	202775	Ref. Intergenic
LN600542.1	226713	232933	Ref. Intergenic
LN600542.1	234794	246712	Ref. Intergenic
LN600542.1	274089	283102	Ref. Intergenic
LN600542.1	314491	315732	Ref. Intergenic
LN600542.1	64694	68829	Ref. Intergenic
LN600542.1	69382	83432	Ref. Intergenic
LN600543.1	12959	22342	Ref. Intergenic
LN600543.1	166762	169979	Ref. Intergenic
LN600543.1	171049	186761	Ref. Intergenic
LN600543.1	2343	12548	Ref. Intergenic
LN600543.1	253959	263340	Ref. Intergenic
