chr	start	end	markName
1	100761530	100781529	Ref. Intergenic
1	101228614	101248613	Ref. Intergenic
1	10144322	10154548	Ref. Intergenic
1	10155110	10158171	Ref. Intergenic
1	101553637	101573636	Ref. Intergenic
1	102453851	102473850	Ref. Intergenic
1	10269936	10276736	Ref. Intergenic
1	103778720	103798719	Ref. Intergenic
1	104422149	104442148	Ref. Intergenic
1	10460514	10470952	Ref. Intergenic
1	10471694	10480513	Ref. Intergenic
1	104858203	104878202	Ref. Intergenic
1	105390257	105410256	Ref. Intergenic
1	105549903	105569902	Ref. Intergenic
1	10558729	10578728	Ref. Intergenic
1	105654283	105661986	Ref. Intergenic
1	105662087	105674282	Ref. Intergenic
1	105778267	105791399	Ref. Intergenic
1	105791500	105798266	Ref. Intergenic
1	105849592	105868381	Ref. Intergenic
1	105920963	105940962	Ref. Intergenic
1	10597518	10612563	Ref. Intergenic
1	106111893	106122703	Ref. Intergenic
1	106215642	106218475	Ref. Intergenic
1	106262253	106282252	Ref. Intergenic
1	106361652	106378217	Ref. Intergenic
1	106447275	106467274	Ref. Intergenic
1	106509281	106510863	Ref. Intergenic
1	106638726	106648856	Ref. Intergenic
1	106662464	106664252	Ref. Intergenic
1	106795521	106815520	Ref. Intergenic
1	10681627	10683355	Ref. Intergenic
1	106875141	106895140	Ref. Intergenic
1	107054338	107074337	Ref. Intergenic
1	107088636	107091329	Ref. Intergenic
1	107167243	107187242	Ref. Intergenic
1	10726643	10736606	Ref. Intergenic
1	107286809	107306808	Ref. Intergenic
1	107549074	107558520	Ref. Intergenic
1	10755479	10774918	Ref. Intergenic
1	107738925	107744238	Ref. Intergenic
1	107744537	107746521	Ref. Intergenic
1	107766378	107775540	Ref. Intergenic
1	107776034	107786377	Ref. Intergenic
1	107822181	107842180	Ref. Intergenic
1	107874419	107894418	Ref. Intergenic
1	107912187	107932186	Ref. Intergenic
1	10793296	10802698	Ref. Intergenic
1	107971034	107991033	Ref. Intergenic
1	108052881	108066649	Ref. Intergenic
1	108066700	108072880	Ref. Intergenic
1	10812008	10827206	Ref. Intergenic
1	108157859	108177858	Ref. Intergenic
1	108248187	108268186	Ref. Intergenic
1	108332173	108352172	Ref. Intergenic
1	108410869	108430868	Ref. Intergenic
1	108542173	108558980	Ref. Intergenic
1	108583521	108603520	Ref. Intergenic
1	108613050	108631662	Ref. Intergenic
1	108642883	108651885	Ref. Intergenic
1	108652545	108653814	Ref. Intergenic
1	108654421	108656191	Ref. Intergenic
1	108678311	108698310	Ref. Intergenic
1	108780549	108781764	Ref. Intergenic
1	108896833	108916832	Ref. Intergenic
1	10902415	10905251	Ref. Intergenic
1	109038910	109054643	Ref. Intergenic
1	10906812	10908733	Ref. Intergenic
1	10908834	10910133	Ref. Intergenic
1	10927986	10938773	Ref. Intergenic
1	10938874	10947985	Ref. Intergenic
1	109457312	109477311	Ref. Intergenic
1	109646895	109666894	Ref. Intergenic
1	109984031	109989698	Ref. Intergenic
1	109996176	110002873	Ref. Intergenic
1	110010777	110029346	Ref. Intergenic
1	110273497	110291223	Ref. Intergenic
1	11034525	11054524	Ref. Intergenic
1	110445149	110465148	Ref. Intergenic
1	110577091	110597090	Ref. Intergenic
1	11111995	11122738	Ref. Intergenic
1	111182771	111187846	Ref. Intergenic
1	111213547	111217474	Ref. Intergenic
1	111217606	111233546	Ref. Intergenic
1	111325695	111345694	Ref. Intergenic
1	111564269	111584268	Ref. Intergenic
1	111810884	111830883	Ref. Intergenic
1	111842973	111844030	Ref. Intergenic
1	111844282	111862972	Ref. Intergenic
1	112104685	112124684	Ref. Intergenic
1	112280159	112300158	Ref. Intergenic
1	112406741	112426740	Ref. Intergenic
1	112559005	112563877	Ref. Intergenic
1	112715101	112735100	Ref. Intergenic
1	112885762	112901383	Ref. Intergenic
1	112902517	112903705	Ref. Intergenic
1	112904025	112919668	Ref. Intergenic
1	113072769	113092768	Ref. Intergenic
1	113163247	113168812	Ref. Intergenic
1	113168913	113183246	Ref. Intergenic
1	113351143	113371142	Ref. Intergenic
1	113467675	113487674	Ref. Intergenic
1	113587007	113607006	Ref. Intergenic
1	1136508	1156507	Ref. Intergenic
1	113671931	113680249	Ref. Intergenic
1	113690441	113710440	Ref. Intergenic
1	113738948	113758947	Ref. Intergenic
1	113934185	113937459	Ref. Intergenic
1	113969097	113989096	Ref. Intergenic
1	114093110	114113109	Ref. Intergenic
