chr	start	end	markName
1	100146857	100156848	Ref. Intergenic
1	100193445	100213444	Ref. Intergenic
1	100308020	100327805	Ref. Intergenic
1	100460977	100480976	Ref. Intergenic
1	100589226	100609225	Ref. Intergenic
1	100723631	100743630	Ref. Intergenic
1	100773439	100793438	Ref. Intergenic
1	100863303	100883302	Ref. Intergenic
1	100942045	100943652	Ref. Intergenic
1	101083683	101103682	Ref. Intergenic
1	101230882	101250881	Ref. Intergenic
1	101310069	101330068	Ref. Intergenic
1	101437354	101457353	Ref. Intergenic
1	101588306	101608305	Ref. Intergenic
1	101805962	101813518	Ref. Intergenic
1	101825619	101845618	Ref. Intergenic
1	101857767	101863021	Ref. Intergenic
1	101962089	101982088	Ref. Intergenic
1	102064616	102076885	Ref. Intergenic
1	102331089	102351088	Ref. Intergenic
1	102388246	102407880	Ref. Intergenic
1	1024841	1035205	Ref. Intergenic
1	102691476	102711475	Ref. Intergenic
1	10277049	10297048	Ref. Intergenic
1	102870055	102890054	Ref. Intergenic
1	103032977	103052976	Ref. Intergenic
1	103114309	103134308	Ref. Intergenic
1	103182856	103202855	Ref. Intergenic
1	103344591	103364590	Ref. Intergenic
1	103516809	103536808	Ref. Intergenic
1	103595630	103615629	Ref. Intergenic
1	103670681	103690680	Ref. Intergenic
1	103747709	103767708	Ref. Intergenic
1	103797966	103803514	Ref. Intergenic
1	103814005	103822132	Ref. Intergenic
1	1038537	1044667	Ref. Intergenic
1	103896415	103916414	Ref. Intergenic
1	104143515	104163514	Ref. Intergenic
1	104187532	104196292	Ref. Intergenic
1	104285883	104305882	Ref. Intergenic
1	104352793	104372792	Ref. Intergenic
1	104419816	104431864	Ref. Intergenic
1	104608705	104628704	Ref. Intergenic
1	104703717	104704763	Ref. Intergenic
1	104712893	104713940	Ref. Intergenic
1	104743462	104748492	Ref. Intergenic
1	104748593	104763461	Ref. Intergenic
1	104798585	104818584	Ref. Intergenic
1	104890376	104910375	Ref. Intergenic
1	105026517	105046516	Ref. Intergenic
1	105087257	105098892	Ref. Intergenic
1	105170616	105190615	Ref. Intergenic
1	105257483	105277482	Ref. Intergenic
1	105330547	105332306	Ref. Intergenic
1	105363612	105377573	Ref. Intergenic
1	105408021	105419201	Ref. Intergenic
1	105425182	105444023	Ref. Intergenic
1	105476838	105496837	Ref. Intergenic
1	105650961	105670960	Ref. Intergenic
1	105740244	105751277	Ref. Intergenic
1	105757285	105777284	Ref. Intergenic
1	105930598	105950597	Ref. Intergenic
1	106047571	106057035	Ref. Intergenic
1	106071486	106073983	Ref. Intergenic
