chr	start	end	markName
I	10002035	10005022	Ref. Intergenic
I	10006045	10011004	Ref. Intergenic
I	10012338	10014047	Ref. Intergenic
I	10062856	10066293	Ref. Intergenic
I	10067370	10070422	Ref. Intergenic
I	10078250	10079658	Ref. Intergenic
I	10130716	10133089	Ref. Intergenic
I	10135025	10146824	Ref. Intergenic
I	10165636	10168940	Ref. Intergenic
I	10204244	10219954	Ref. Intergenic
I	10235908	10236961	Ref. Intergenic
I	10238183	10243851	Ref. Intergenic
I	10244963	10246002	Ref. Intergenic
I	10262751	10263813	Ref. Intergenic
I	10279735	10290410	Ref. Intergenic
I	10349880	10355750	Ref. Intergenic
I	10361392	10366121	Ref. Intergenic
I	10391889	10398120	Ref. Intergenic
I	10403276	10405629	Ref. Intergenic
I	10415208	10417733	Ref. Intergenic
I	10459549	10463828	Ref. Intergenic
I	10491840	10493161	Ref. Intergenic
I	10495049	10497461	Ref. Intergenic
I	10498607	10500621	Ref. Intergenic
I	10538587	10542523	Ref. Intergenic
I	10550377	10551471	Ref. Intergenic
I	10577636	10578912	Ref. Intergenic
I	10583110	10587676	Ref. Intergenic
I	10697284	10699061	Ref. Intergenic
I	10704302	10707862	Ref. Intergenic
I	10710877	10713004	Ref. Intergenic
I	10718702	10720312	Ref. Intergenic
I	10835313	10836484	Ref. Intergenic
I	10839379	10840614	Ref. Intergenic
I	10851734	10855008	Ref. Intergenic
I	10894740	10898609	Ref. Intergenic
I	10902525	10903869	Ref. Intergenic
I	10946395	10952434	Ref. Intergenic
I	10955705	10957796	Ref. Intergenic
I	10960408	10963973	Ref. Intergenic
I	1096297	1107077	Ref. Intergenic
I	11004784	11010934	Ref. Intergenic
I	11026154	11031838	Ref. Intergenic
I	11052995	11058023	Ref. Intergenic
I	11065874	11067198	Ref. Intergenic
I	11070497	11075257	Ref. Intergenic
I	11135168	11141612	Ref. Intergenic
I	1116002	1126474	Ref. Intergenic
I	11186639	11198466	Ref. Intergenic
I	11199647	11206421	Ref. Intergenic
I	11259726	11260726	Ref. Intergenic
I	11280520	11281973	Ref. Intergenic
I	11297707	11300242	Ref. Intergenic
I	1132238	1135870	Ref. Intergenic
I	11347789	11354735	Ref. Intergenic
I	11397161	11400111	Ref. Intergenic
I	11441210	11442951	Ref. Intergenic
I	11447145	11449355	Ref. Intergenic
I	11463575	11464641	Ref. Intergenic
I	11480573	11482892	Ref. Intergenic
I	11588259	11591802	Ref. Intergenic
I	11655625	11665912	Ref. Intergenic
I	11671051	11675350	Ref. Intergenic
I	11691331	11694221	Ref. Intergenic
I	11726827	11730557	Ref. Intergenic
I	11792619	11796531	Ref. Intergenic
