chr	start	end	markName
AFNY01106151.1	11216	16325	Ref. Intergenic
AFNY01106326.1	11378	18431	Ref. Intergenic
AFNY01106473.1	5633	8443	Ref. Intergenic
AFNY01106781.1	8088	10240	Ref. Intergenic
AFNY01107904.1	5956	7808	Ref. Intergenic
AFNY01108409.1	501	2305	Ref. Intergenic
JH422273.1	10197697	10199173	Ref. Intergenic
JH422273.1	10200613	10204443	Ref. Intergenic
JH422273.1	103169	104314	Ref. Intergenic
JH422273.1	10495837	10505739	Ref. Intergenic
JH422273.1	10506902	10515836	Ref. Intergenic
JH422273.1	10574182	10582939	Ref. Intergenic
JH422273.1	10583820	10585426	Ref. Intergenic
JH422273.1	10588870	10594181	Ref. Intergenic
JH422273.1	10635914	10642755	Ref. Intergenic
JH422273.1	10659475	10675413	Ref. Intergenic
JH422273.1	10676054	10679148	Ref. Intergenic
JH422273.1	10700611	10702581	Ref. Intergenic
JH422273.1	10742013	10744168	Ref. Intergenic
JH422273.1	10745754	10752132	Ref. Intergenic
JH422273.1	10811751	10827211	Ref. Intergenic
JH422273.1	10857079	10877078	Ref. Intergenic
JH422273.1	108585	110086	Ref. Intergenic
JH422273.1	11014978	11018472	Ref. Intergenic
JH422273.1	11018506	11023906	Ref. Intergenic
JH422273.1	110202	113594	Ref. Intergenic
JH422273.1	11023993	11028398	Ref. Intergenic
JH422273.1	11028575	11034977	Ref. Intergenic
JH422273.1	11183593	11186829	Ref. Intergenic
JH422273.1	11188563	11192054	Ref. Intergenic
JH422273.1	114752	117247	Ref. Intergenic
JH422273.1	11477675	11479338	Ref. Intergenic
JH422273.1	11507342	11508666	Ref. Intergenic
JH422273.1	11560146	11569812	Ref. Intergenic
JH422273.1	11571246	11579745	Ref. Intergenic
JH422273.1	11735849	11738349	Ref. Intergenic
JH422273.1	11766630	11772283	Ref. Intergenic
JH422273.1	11808543	11819602	Ref. Intergenic
JH422273.1	11839809	11841610	Ref. Intergenic
JH422273.1	11872053	11882073	Ref. Intergenic
JH422273.1	11883592	11892052	Ref. Intergenic
JH422273.1	11905326	11914546	Ref. Intergenic
JH422273.1	11951737	11953502	Ref. Intergenic
JH422273.1	12007093	12009109	Ref. Intergenic
JH422273.1	12009632	12011000	Ref. Intergenic
JH422273.1	12011247	12014366	Ref. Intergenic
JH422273.1	12014475	12026305	Ref. Intergenic
JH422273.1	12183795	12185158	Ref. Intergenic
JH422273.1	12233619	12237553	Ref. Intergenic
JH422273.1	12238234	12253618	Ref. Intergenic
JH422273.1	12264168	12268265	Ref. Intergenic
JH422273.1	12291635	12299561	Ref. Intergenic
JH422273.1	12307719	12314565	Ref. Intergenic
JH422273.1	12370755	12372581	Ref. Intergenic
JH422273.1	12419742	12434471	Ref. Intergenic
JH422273.1	12463963	12465681	Ref. Intergenic
JH422273.1	12466276	12471974	Ref. Intergenic
JH422273.1	12500428	12505670	Ref. Intergenic
JH422273.1	12525285	12527205	Ref. Intergenic
JH422273.1	12537165	12538637	Ref. Intergenic
JH422273.1	12543089	12544730	Ref. Intergenic
JH422273.1	12544873	12549675	Ref. Intergenic
JH422273.1	12613673	12626159	Ref. Intergenic
JH422273.1	12627071	12633672	Ref. Intergenic
JH422273.1	12698403	12718402	Ref. Intergenic
JH422273.1	13069457	13086027	Ref. Intergenic
JH422273.1	13088250	13089456	Ref. Intergenic
JH422273.1	13166971	13186970	Ref. Intergenic
JH422273.1	13204475	13210839	Ref. Intergenic
JH422273.1	13280601	13300600	Ref. Intergenic
JH422273.1	13315008	13322890	Ref. Intergenic
JH422273.1	13329733	13340116	Ref. Intergenic
JH422273.1	13353523	13356926	Ref. Intergenic
JH422273.1	13391444	13392465	Ref. Intergenic
JH422273.1	13440296	13460295	Ref. Intergenic
JH422273.1	13506725	13519580	Ref. Intergenic
JH422273.1	13519915	13526724	Ref. Intergenic
JH422273.1	13606564	13620779	Ref. Intergenic
JH422273.1	13621339	13626563	Ref. Intergenic
JH422273.1	13644397	13655862	Ref. Intergenic
JH422273.1	13702475	13722474	Ref. Intergenic
JH422273.1	1374662	1378796	Ref. Intergenic
JH422273.1	1378982	1381209	Ref. Intergenic
JH422273.1	1382123	1383282	Ref. Intergenic
JH422273.1	1385024	1394661	Ref. Intergenic
JH422273.1	13881793	13886271	Ref. Intergenic
JH422273.1	13892444	13896047	Ref. Intergenic
JH422273.1	13896904	13901792	Ref. Intergenic
JH422273.1	14153363	14173362	Ref. Intergenic
JH422273.1	14234361	14246072	Ref. Intergenic
JH422273.1	14247556	14254360	Ref. Intergenic
JH422273.1	14359403	14368558	Ref. Intergenic
JH422273.1	14369816	14379402	Ref. Intergenic
JH422273.1	14432933	14437871	Ref. Intergenic
JH422273.1	14483505	14487468	Ref. Intergenic
JH422273.1	14487525	14490192	Ref. Intergenic
JH422273.1	14553891	14567844	Ref. Intergenic
JH422273.1	14568272	14573890	Ref. Intergenic
JH422273.1	14602944	14604746	Ref. Intergenic
JH422273.1	14612389	14618600	Ref. Intergenic
JH422273.1	14628480	14632056	Ref. Intergenic
JH422273.1	14635035	14655034	Ref. Intergenic
JH422273.1	14664256	14676193	Ref. Intergenic
JH422273.1	14779712	14788692	Ref. Intergenic
JH422273.1	14853149	14854682	Ref. Intergenic
JH422273.1	14854760	14863713	Ref. Intergenic
JH422273.1	14880416	14889188	Ref. Intergenic
JH422273.1	14889527	14899112	Ref. Intergenic
JH422273.1	14950277	14954260	Ref. Intergenic
JH422273.1	15018445	15020887	Ref. Intergenic
JH422273.1	15033405	15036647	Ref. Intergenic
JH422273.1	15044518	15045944	Ref. Intergenic
JH422273.1	15106854	15110259	Ref. Intergenic
JH422273.1	15120779	15122503	Ref. Intergenic
JH422273.1	15155524	15158498	Ref. Intergenic
JH422273.1	15186990	15192759	Ref. Intergenic
JH422273.1	15234213	15239860	Ref. Intergenic
JH422273.1	15263140	15265006	Ref. Intergenic
JH422273.1	15266811	15275572	Ref. Intergenic
JH422273.1	15300884	15318122	Ref. Intergenic
JH422273.1	15439581	15446113	Ref. Intergenic
JH422273.1	15477422	15492189	Ref. Intergenic
JH422273.1	15492356	15497421	Ref. Intergenic
JH422273.1	15533950	15536027	Ref. Intergenic
JH422273.1	15593803	15595130	Ref. Intergenic
JH422273.1	15640631	15641645	Ref. Intergenic
JH422273.1	15643320	15644895	Ref. Intergenic
JH422273.1	15646024	15650838	Ref. Intergenic
JH422273.1	15727359	15740748	Ref. Intergenic
JH422273.1	15741045	15743241	Ref. Intergenic
JH422273.1	15783826	15800126	Ref. Intergenic
JH422273.1	15816179	15819423	Ref. Intergenic
JH422273.1	15861754	15862792	Ref. Intergenic
JH422273.1	15885225	15889848	Ref. Intergenic
JH422273.1	15908589	15914571	Ref. Intergenic
JH422273.1	15916466	15922524	Ref. Intergenic
JH422273.1	16021853	16041852	Ref. Intergenic
JH422273.1	16142475	16160460	Ref. Intergenic
JH422273.1	16160517	16162474	Ref. Intergenic
JH422273.1	16335626	16343059	Ref. Intergenic
JH422273.1	16346717	16348623	Ref. Intergenic
JH422273.1	16348959	16355625	Ref. Intergenic
JH422273.1	1643467	1644764	Ref. Intergenic
JH422273.1	1646114	1647765	Ref. Intergenic
JH422273.1	16484442	16487834	Ref. Intergenic
JH422273.1	16490071	16500918	Ref. Intergenic
JH422273.1	1651387	1652730	Ref. Intergenic
JH422273.1	1654346	1658720	Ref. Intergenic
JH422273.1	16549330	16554468	Ref. Intergenic
JH422273.1	16559863	16561571	Ref. Intergenic
JH422273.1	16624844	16626722	Ref. Intergenic
JH422273.1	16650532	16652588	Ref. Intergenic
JH422273.1	16665307	16667117	Ref. Intergenic
JH422273.1	16669759	16672141	Ref. Intergenic
JH422273.1	16758887	16764129	Ref. Intergenic
JH422273.1	16764927	16778886	Ref. Intergenic
JH422273.1	16827599	16830575	Ref. Intergenic
JH422273.1	16831340	16833490	Ref. Intergenic
JH422273.1	1698582	1701151	Ref. Intergenic
JH422273.1	1701597	1704706	Ref. Intergenic
JH422273.1	17060298	17074026	Ref. Intergenic
JH422273.1	17074266	17080297	Ref. Intergenic
JH422273.1	1708838	1710717	Ref. Intergenic
JH422273.1	17112004	17132003	Ref. Intergenic
JH422273.1	1712327	1714950	Ref. Intergenic
JH422273.1	1714986	1717830	Ref. Intergenic
JH422273.1	17160056	17170012	Ref. Intergenic
JH422273.1	17173664	17192478	Ref. Intergenic
JH422273.1	17310805	17314543	Ref. Intergenic
JH422273.1	17315856	17317017	Ref. Intergenic
JH422273.1	17399382	17404796	Ref. Intergenic
JH422273.1	17405062	17412484	Ref. Intergenic
JH422273.1	17413253	17416557	Ref. Intergenic
JH422273.1	17455180	17459995	Ref. Intergenic
JH422273.1	17460365	17462374	Ref. Intergenic
JH422273.1	17555419	17572884	Ref. Intergenic
JH422273.1	17573442	17575418	Ref. Intergenic
JH422273.1	17658283	17675092	Ref. Intergenic
JH422273.1	17786457	17787736	Ref. Intergenic
JH422273.1	17795278	17800014	Ref. Intergenic
JH422273.1	17851019	17856405	Ref. Intergenic
JH422273.1	17906345	17926344	Ref. Intergenic
JH422273.1	18098668	18102681	Ref. Intergenic
JH422273.1	18152473	18158990	Ref. Intergenic
JH422273.1	18159874	18172472	Ref. Intergenic
JH422273.1	18212679	18232678	Ref. Intergenic
JH422273.1	18300289	18303793	Ref. Intergenic
JH422273.1	18304873	18306841	Ref. Intergenic
JH422273.1	18432357	18437314	Ref. Intergenic
JH422273.1	18439296	18449136	Ref. Intergenic
JH422273.1	18501425	18513614	Ref. Intergenic
JH422273.1	18515117	18518484	Ref. Intergenic
JH422273.1	18573149	18574153	Ref. Intergenic
JH422273.1	18606755	18608146	Ref. Intergenic
JH422273.1	18608731	18626754	Ref. Intergenic
JH422273.1	1864993	1868985	Ref. Intergenic
JH422273.1	1870293	1877041	Ref. Intergenic
JH422273.1	1877168	1878420	Ref. Intergenic
JH422273.1	1878756	1880290	Ref. Intergenic
JH422273.1	18845149	18848303	Ref. Intergenic
JH422273.1	18848529	18862253	Ref. Intergenic
JH422273.1	18897363	18911232	Ref. Intergenic
JH422273.1	18912011	18917362	Ref. Intergenic
JH422273.1	18981391	18984656	Ref. Intergenic
JH422273.1	19060758	19067756	Ref. Intergenic
JH422273.1	19118325	19127909	Ref. Intergenic
JH422273.1	19303448	19304574	Ref. Intergenic
JH422273.1	19310211	19313050	Ref. Intergenic
JH422273.1	19505587	19520563	Ref. Intergenic
JH422273.1	19521293	19525586	Ref. Intergenic
JH422273.1	19532720	19534870	Ref. Intergenic
JH422273.1	19544549	19548560	Ref. Intergenic
JH422273.1	19552451	19553970	Ref. Intergenic
JH422273.1	19581804	19596853	Ref. Intergenic
JH422273.1	19606672	19610695	Ref. Intergenic
