chr	start	end	markName
2L	10017965	10026176	Ref. Intergenic
2L	10029799	10032189	Ref. Intergenic
2L	10039455	10049079	Ref. Intergenic
2L	10180757	10182056	Ref. Intergenic
2L	10474850	10476572	Ref. Intergenic
2L	10519770	10527071	Ref. Intergenic
2L	10537089	10542360	Ref. Intergenic
2L	10655000	10657126	Ref. Intergenic
2L	10659060	10661580	Ref. Intergenic
2L	10671988	10676697	Ref. Intergenic
2L	10689773	10692440	Ref. Intergenic
2L	10711234	10723702	Ref. Intergenic
2L	10756826	10760615	Ref. Intergenic
2L	10865198	10869666	Ref. Intergenic
2L	10889429	10894144	Ref. Intergenic
2L	10895845	10900000	Ref. Intergenic
2L	10904460	10905769	Ref. Intergenic
2L	10911150	10916515	Ref. Intergenic
2L	11067500	11070285	Ref. Intergenic
2L	11072034	11073971	Ref. Intergenic
2L	11081900	11082958	Ref. Intergenic
2L	11206593	11210177	Ref. Intergenic
2L	11286207	11290131	Ref. Intergenic
2L	11291578	11307252	Ref. Intergenic
2L	11319760	11331388	Ref. Intergenic
2L	11333238	11338051	Ref. Intergenic
2L	11339421	11341800	Ref. Intergenic
2L	11343820	11353501	Ref. Intergenic
2L	11354830	11358372	Ref. Intergenic
2L	11374137	11387369	Ref. Intergenic
2L	11403317	11423316	Ref. Intergenic
2L	11455161	11475160	Ref. Intergenic
2L	11487450	11496303	Ref. Intergenic
2L	11499450	11501215	Ref. Intergenic
2L	11550536	11560700	Ref. Intergenic
2L	11627384	11644118	Ref. Intergenic
2L	11649340	11650830	Ref. Intergenic
2L	11654665	11656909	Ref. Intergenic
2L	11658493	11659791	Ref. Intergenic
2L	11670308	11690307	Ref. Intergenic
2L	11698697	11718696	Ref. Intergenic
2L	11722599	11735901	Ref. Intergenic
2L	11745025	11752472	Ref. Intergenic
2L	11761419	11781418	Ref. Intergenic
2L	11929073	11934004	Ref. Intergenic
2L	11939704	11943629	Ref. Intergenic
2L	11949305	11951700	Ref. Intergenic
2L	11971595	11981090	Ref. Intergenic
2L	12002768	12007653	Ref. Intergenic
2L	12010333	12013027	Ref. Intergenic
2L	1201722	1203715	Ref. Intergenic
2L	12021461	12023555	Ref. Intergenic
2L	12025703	12026937	Ref. Intergenic
2L	1205752	1214149	Ref. Intergenic
2L	12088527	12091322	Ref. Intergenic
2L	12112757	12113859	Ref. Intergenic
2L	12133913	12137508	Ref. Intergenic
2L	12140893	12142279	Ref. Intergenic
2L	1230303	1239535	Ref. Intergenic
2L	12318081	12338080	Ref. Intergenic
2L	12339978	12343142	Ref. Intergenic
2L	1243520	1255917	Ref. Intergenic
2L	12584052	12587125	Ref. Intergenic
2L	12646857	12656664	Ref. Intergenic
2L	12686807	12689835	Ref. Intergenic
2L	12769267	12773554	Ref. Intergenic
2L	12823288	12840394	Ref. Intergenic
2L	12867213	12887212	Ref. Intergenic
2L	12939466	12959465	Ref. Intergenic
2L	12968311	12973821	Ref. Intergenic
2L	12981794	12993256	Ref. Intergenic
2L	1302879	1322878	Ref. Intergenic
2L	13064973	13084972	Ref. Intergenic
2L	13109969	13118389	Ref. Intergenic
2L	13121268	13130090	Ref. Intergenic
2L	13135305	13141944	Ref. Intergenic
2L	13144123	13146135	Ref. Intergenic
2L	13147409	13158309	Ref. Intergenic
2L	13225776	13227028	Ref. Intergenic
2L	1330494	1333627	Ref. Intergenic
2L	13331622	13347272	Ref. Intergenic
2L	13355574	13359400	Ref. Intergenic
2L	1336016	1340865	Ref. Intergenic
2L	1346833	1351228	Ref. Intergenic
2L	1356425	1358424	Ref. Intergenic
2L	1362322	1367495	Ref. Intergenic
2L	13644379	13664378	Ref. Intergenic
2L	13673469	13676360	Ref. Intergenic
2L	1369551	1379582	Ref. Intergenic
2L	13717821	13721660	Ref. Intergenic
2L	13724143	13735637	Ref. Intergenic
2L	13737531	13744947	Ref. Intergenic
2L	13913153	13914224	Ref. Intergenic
2L	14001749	14007600	Ref. Intergenic
2L	14011137	14012503	Ref. Intergenic
2L	14024600	14026500	Ref. Intergenic
2L	14094903	14103590	Ref. Intergenic
2L	14181187	14183977	Ref. Intergenic
2L	1420955	1427974	Ref. Intergenic
2L	14236808	14240570	Ref. Intergenic
2L	14242381	14262380	Ref. Intergenic
2L	1429660	1432210	Ref. Intergenic
2L	1433422	1442126	Ref. Intergenic
2L	14367341	14377717	Ref. Intergenic
2L	14381673	14390127	Ref. Intergenic
2L	14410546	14416228	Ref. Intergenic
2L	14417832	14423814	Ref. Intergenic
2L	14425690	14428111	Ref. Intergenic
2L	14431324	14447909	Ref. Intergenic
2L	14451424	14456613	Ref. Intergenic
2L	14487254	14490359	Ref. Intergenic
2L	14498617	14509412	Ref. Intergenic
2L	14512584	14517590	Ref. Intergenic
2L	14519193	14523812	Ref. Intergenic
2L	14526157	14530045	Ref. Intergenic
2L	14533972	14546997	Ref. Intergenic
2L	14551462	14557439	Ref. Intergenic
2L	14564228	14575973	Ref. Intergenic
2L	14577598	14587419	Ref. Intergenic
2L	1458065	1478064	Ref. Intergenic
2L	14588735	14598358	Ref. Intergenic
2L	14690907	14710906	Ref. Intergenic
2L	14715028	14724117	Ref. Intergenic
2L	14730678	14732060	Ref. Intergenic
2L	14733510	14735343	Ref. Intergenic
2L	14738271	14739414	Ref. Intergenic
2L	14747582	14760267	Ref. Intergenic
2L	14767727	14773314	Ref. Intergenic
2L	14775482	14781214	Ref. Intergenic
2L	14785099	14794015	Ref. Intergenic
2L	14797143	14801833	Ref. Intergenic
2L	14816517	14836516	Ref. Intergenic
2L	14852250	14869870	Ref. Intergenic
2L	14872523	14873875	Ref. Intergenic
2L	14886451	14906450	Ref. Intergenic
2L	14972801	14973967	Ref. Intergenic
2L	14998060	15005232	Ref. Intergenic
2L	15013168	15015830	Ref. Intergenic
2L	1504706	1516295	Ref. Intergenic
2L	15097416	15108904	Ref. Intergenic
2L	15121320	15128058	Ref. Intergenic
2L	15130707	15131806	Ref. Intergenic
2L	15135949	15155948	Ref. Intergenic
2L	1518650	1519991	Ref. Intergenic
2L	15204468	15207349	Ref. Intergenic
2L	15209269	15214721	Ref. Intergenic
2L	15216661	15228227	Ref. Intergenic
2L	15272525	15273680	Ref. Intergenic
2L	15275592	15277296	Ref. Intergenic
2L	15280950	15284499	Ref. Intergenic
2L	15286548	15290925	Ref. Intergenic
2L	1529694	1549693	Ref. Intergenic
2L	15299868	15317453	Ref. Intergenic
2L	15319403	15333366	Ref. Intergenic
2L	15338531	15358530	Ref. Intergenic
2L	15368981	15388980	Ref. Intergenic
2L	15400998	15417428	Ref. Intergenic
2L	15418862	15422796	Ref. Intergenic
2L	15426081	15432808	Ref. Intergenic
2L	15436821	15441100	Ref. Intergenic
2L	15442815	15462753	Ref. Intergenic
2L	15464167	15468443	Ref. Intergenic
2L	15470028	15476092	Ref. Intergenic
2L	15478761	15484228	Ref. Intergenic
2L	15486452	15498626	Ref. Intergenic
2L	15505520	15515321	Ref. Intergenic
2L	15517228	15521501	Ref. Intergenic
2L	15525757	15545756	Ref. Intergenic
2L	15587075	15607074	Ref. Intergenic
2L	15618417	15621568	Ref. Intergenic
2L	15624059	15628177	Ref. Intergenic
2L	15635488	15643682	Ref. Intergenic
2L	15773615	15775942	Ref. Intergenic
2L	15777353	15783584	Ref. Intergenic
2L	15790648	15806681	Ref. Intergenic
2L	15812642	15821795	Ref. Intergenic
2L	15823444	15834069	Ref. Intergenic
2L	15841928	15846453	Ref. Intergenic
2L	15847882	15852091	Ref. Intergenic
2L	15856951	15862699	Ref. Intergenic
2L	15865963	15876438	Ref. Intergenic
2L	15880658	15882283	Ref. Intergenic
2L	15883692	15887405	Ref. Intergenic
2L	15902911	15904633	Ref. Intergenic
2L	15962936	15978985	Ref. Intergenic
2L	15981957	15989256	Ref. Intergenic
2L	15990458	15999790	Ref. Intergenic
2L	16082185	16094496	Ref. Intergenic
2L	16104727	16124726	Ref. Intergenic
2L	1614661	1618136	Ref. Intergenic
2L	16191041	16194499	Ref. Intergenic
2L	16196747	16202610	Ref. Intergenic
2L	16203978	16210959	Ref. Intergenic
2L	16213806	16215739	Ref. Intergenic
2L	16217546	16230975	Ref. Intergenic
2L	1626522	1646431	Ref. Intergenic
2L	16357236	16365402	Ref. Intergenic
2L	16373608	16393607	Ref. Intergenic
2L	16455695	16466011	Ref. Intergenic
2L	1647664	1650757	Ref. Intergenic
2L	16486499	16487647	Ref. Intergenic
2L	16535729	16542045	Ref. Intergenic
2L	16761055	16766065	Ref. Intergenic
2L	16862932	16868845	Ref. Intergenic
2L	16920889	16940888	Ref. Intergenic
2L	16945875	16947109	Ref. Intergenic
2L	16966268	16972590	Ref. Intergenic
2L	16994486	16997827	Ref. Intergenic
2L	16999442	17010975	Ref. Intergenic
2L	17015202	17017247	Ref. Intergenic
2L	17020266	17040265	Ref. Intergenic
2L	17043666	17046660	Ref. Intergenic
2L	17056967	17076966	Ref. Intergenic
2L	17089688	17104645	Ref. Intergenic
2L	17106188	17122806	Ref. Intergenic
2L	17126462	17130523	Ref. Intergenic
2L	17184156	17187137	Ref. Intergenic
2L	17261235	17279734	Ref. Intergenic
2L	17281037	17285739	Ref. Intergenic
2L	17288164	17290574	Ref. Intergenic
2L	17292703	17310967	Ref. Intergenic
2L	17312321	17318576	Ref. Intergenic
2L	17327222	17347221	Ref. Intergenic
2L	17356024	17360538	Ref. Intergenic
2L	17364852	17367010	Ref. Intergenic
2L	17532735	17541353	Ref. Intergenic
2L	1753349	1754752	Ref. Intergenic
2L	17542884	17546684	Ref. Intergenic
2L	17548351	17553854	Ref. Intergenic
2L	17556266	17560312	Ref. Intergenic
2L	17575991	17578977	Ref. Intergenic
2L	17580508	17583409	Ref. Intergenic
2L	17585596	17587702	Ref. Intergenic
2L	17604888	17605964	Ref. Intergenic
2L	17607761	17624597	Ref. Intergenic
2L	1761579	1781578	Ref. Intergenic
2L	17628890	17643947	Ref. Intergenic
2L	17778842	17786471	Ref. Intergenic
2L	1785788	1788641	Ref. Intergenic
2L	17875749	17893312	Ref. Intergenic
2L	17903574	17913864	Ref. Intergenic
2L	17915525	17918052	Ref. Intergenic
2L	17919632	17938518	Ref. Intergenic
2L	17940216	17947646	Ref. Intergenic
2L	17952241	17962124	Ref. Intergenic
2L	1798087	1818086	Ref. Intergenic
2L	17982974	17985899	Ref. Intergenic
2L	17994784	18002346	Ref. Intergenic
2L	18004118	18006127	Ref. Intergenic
2L	18070748	18077769	Ref. Intergenic
2L	18087216	18090237	Ref. Intergenic
2L	18092757	18096067	Ref. Intergenic
2L	18098621	18112329	Ref. Intergenic
2L	1827002	1831127	Ref. Intergenic
2L	18276272	18278153	Ref. Intergenic
2L	18279976	18284344	Ref. Intergenic
2L	18286222	18289927	Ref. Intergenic
2L	18297849	18307588	Ref. Intergenic
2L	18311857	18313020	Ref. Intergenic
2L	18314552	18319601	Ref. Intergenic
2L	1833067	1836038	Ref. Intergenic
2L	18393943	18399962	Ref. Intergenic
2L	18401733	18403447	Ref. Intergenic
2L	18409031	18429030	Ref. Intergenic
2L	18434598	18440835	Ref. Intergenic
2L	18504479	18509059	Ref. Intergenic
2L	18514014	18516987	Ref. Intergenic
2L	18597422	18599254	Ref. Intergenic
2L	18612750	18613838	Ref. Intergenic
2L	18733825	18735248	Ref. Intergenic
2L	18736631	18738819	Ref. Intergenic
2L	18741841	18761840	Ref. Intergenic
2L	18793407	18795323	Ref. Intergenic
2L	18796682	18803991	Ref. Intergenic
2L	18806707	18808194	Ref. Intergenic
2L	18814442	18818843	Ref. Intergenic
