chr	start	end	markName
1	10010418	10024100	Ref. Intergenic
1	100531509	100551508	Ref. Intergenic
1	100610605	100630604	Ref. Intergenic
1	100644749	100653299	Ref. Intergenic
1	100747975	100767974	Ref. Intergenic
1	100998856	101018855	Ref. Intergenic
1	101263416	101283415	Ref. Intergenic
1	101372577	101385385	Ref. Intergenic
1	101560203	101580202	Ref. Intergenic
1	101807525	101827524	Ref. Intergenic
1	101881243	101892458	Ref. Intergenic
1	101990771	102010770	Ref. Intergenic
1	102123975	102143974	Ref. Intergenic
1	102277932	102297931	Ref. Intergenic
1	102421688	102441687	Ref. Intergenic
1	10268696	10288695	Ref. Intergenic
1	102735537	102755536	Ref. Intergenic
1	103052738	103072737	Ref. Intergenic
1	103306291	103326290	Ref. Intergenic
1	103564003	103584002	Ref. Intergenic
1	104009478	104029477	Ref. Intergenic
1	104381485	104401484	Ref. Intergenic
1	104471917	104485456	Ref. Intergenic
1	104489645	104509644	Ref. Intergenic
1	104551797	104571796	Ref. Intergenic
1	104611735	104631734	Ref. Intergenic
1	104690945	104710944	Ref. Intergenic
1	105045969	105065968	Ref. Intergenic
1	105175897	105195896	Ref. Intergenic
1	105250789	105270788	Ref. Intergenic
1	105362238	105381759	Ref. Intergenic
1	105755693	105763944	Ref. Intergenic
1	105765175	105780217	Ref. Intergenic
1	105857808	105877807	Ref. Intergenic
1	105908284	105928283	Ref. Intergenic
1	105946162	105955275	Ref. Intergenic
1	105957831	105977830	Ref. Intergenic
1	106043330	106063329	Ref. Intergenic
1	106076395	106089567	Ref. Intergenic
1	106111821	106131820	Ref. Intergenic
1	106394751	106399677	Ref. Intergenic
1	106410795	106430794	Ref. Intergenic
1	106479025	106499024	Ref. Intergenic
1	106714775	106719958	Ref. Intergenic
1	106760228	106763570	Ref. Intergenic
1	106818951	106838950	Ref. Intergenic
1	106883849	106887351	Ref. Intergenic
1	106901674	106921673	Ref. Intergenic
1	106959033	106979032	Ref. Intergenic
1	107001696	107019636	Ref. Intergenic
1	107025826	107045086	Ref. Intergenic
1	107055236	107075235	Ref. Intergenic
1	107100676	107120675	Ref. Intergenic
1	107139070	107153439	Ref. Intergenic
1	107278872	107289840	Ref. Intergenic
1	107321777	107341776	Ref. Intergenic
1	107380977	107384700	Ref. Intergenic
1	107387914	107399155	Ref. Intergenic
1	10741201	10761200	Ref. Intergenic
1	107472057	107492056	Ref. Intergenic
1	107559639	107579638	Ref. Intergenic
1	107638747	107658746	Ref. Intergenic
1	107715059	107735058	Ref. Intergenic
1	107814842	107834841	Ref. Intergenic
1	10784878	10804780	Ref. Intergenic
1	107895183	107915182	Ref. Intergenic
1	108192655	108212654	Ref. Intergenic
1	10827606	10847605	Ref. Intergenic
1	108388259	108408258	Ref. Intergenic
1	108506085	108526084	Ref. Intergenic
1	108681325	108701324	Ref. Intergenic
1	10885559	10905558	Ref. Intergenic
1	108874819	108894818	Ref. Intergenic
1	109276853	109296852	Ref. Intergenic
1	10947613	10967612	Ref. Intergenic
1	109589069	109609068	Ref. Intergenic
1	109703949	109723948	Ref. Intergenic
1	109809035	109829034	Ref. Intergenic
1	109898589	109918588	Ref. Intergenic
1	110265451	110285450	Ref. Intergenic
1	110433443	110453442	Ref. Intergenic
1	110528277	110548276	Ref. Intergenic
1	110734581	110754580	Ref. Intergenic
1	111171638	111191637	Ref. Intergenic
1	111615791	111635790	Ref. Intergenic
1	111810800	111830799	Ref. Intergenic
1	111836464	111856463	Ref. Intergenic
1	111865419	111880234	Ref. Intergenic
1	111955373	111975372	Ref. Intergenic
1	112087490	112107489	Ref. Intergenic
1	112139206	112150588	Ref. Intergenic
1	112267971	112287970	Ref. Intergenic
1	112426384	112446383	Ref. Intergenic
1	112660947	112680946	Ref. Intergenic
1	112910766	112930765	Ref. Intergenic
1	113118137	113138136	Ref. Intergenic
1	11323805	11343804	Ref. Intergenic
1	113417907	113437906	Ref. Intergenic
1	113566484	113582270	Ref. Intergenic
1	113640711	113660710	Ref. Intergenic
1	113794717	113814716	Ref. Intergenic
1	11380535	11400534	Ref. Intergenic
1	114581663	114601662	Ref. Intergenic
1	115434377	115454376	Ref. Intergenic
1	116600551	116620550	Ref. Intergenic
1	116708581	116728580	Ref. Intergenic
1	117097835	117117834	Ref. Intergenic
1	117454917	117474916	Ref. Intergenic
1	117538848	117558847	Ref. Intergenic
1	117561840	117577890	Ref. Intergenic
1	117581372	117601371	Ref. Intergenic
1	117606985	117625021	Ref. Intergenic
1	117635160	117655159	Ref. Intergenic
1	117678874	117696630	Ref. Intergenic
1	117727942	117740866	Ref. Intergenic
1	117769124	117780633	Ref. Intergenic
1	117806721	117826720	Ref. Intergenic
1	117854997	117868021	Ref. Intergenic
1	117903869	117923868	Ref. Intergenic
1	117950490	117965439	Ref. Intergenic
1	117987827	118007826	Ref. Intergenic
1	118047351	118063618	Ref. Intergenic
1	118110751	118130750	Ref. Intergenic
1	118216086	118236085	Ref. Intergenic
1	118262903	118282902	Ref. Intergenic
1	118312240	118321338	Ref. Intergenic
1	118335568	118355567	Ref. Intergenic
1	118366255	118386254	Ref. Intergenic
1	118613180	118627445	Ref. Intergenic
1	118737653	118757652	Ref. Intergenic
1	118812293	118832292	Ref. Intergenic
1	119054120	119057968	Ref. Intergenic
1	119098718	119118717	Ref. Intergenic
1	119190265	119210264	Ref. Intergenic
1	119264051	119284050	Ref. Intergenic
1	119327334	119328699	Ref. Intergenic
1	119390524	119410523	Ref. Intergenic
1	119436277	119456276	Ref. Intergenic
1	119505295	119519589	Ref. Intergenic
1	119536666	119544536	Ref. Intergenic
1	119649502	119651967	Ref. Intergenic
1	119846198	119866197	Ref. Intergenic
1	119876237	119896236	Ref. Intergenic
1	119898625	119902629	Ref. Intergenic
1	119913709	119922840	Ref. Intergenic
1	119997735	120006393	Ref. Intergenic
1	120064037	120066876	Ref. Intergenic
1	120083678	120103677	Ref. Intergenic
1	120188690	120190256	Ref. Intergenic
1	120296645	120316644	Ref. Intergenic
1	120379491	120399490	Ref. Intergenic
1	12038431	12058430	Ref. Intergenic
1	120446497	120466496	Ref. Intergenic
1	120543722	120563721	Ref. Intergenic
1	120608493	120621239	Ref. Intergenic
1	120714424	120734423	Ref. Intergenic
1	120780033	120800032	Ref. Intergenic
1	120837498	120847488	Ref. Intergenic
1	120858511	120868495	Ref. Intergenic
1	120969753	120989752	Ref. Intergenic
1	121191359	121211358	Ref. Intergenic
1	121253833	121273832	Ref. Intergenic
1	121301332	121303852	Ref. Intergenic
1	121333853	121353852	Ref. Intergenic
1	121385475	121405474	Ref. Intergenic
1	121508304	121509341	Ref. Intergenic
1	121531151	121551150	Ref. Intergenic
1	121596829	121616828	Ref. Intergenic
1	121666183	121686182	Ref. Intergenic
1	121828241	121848240	Ref. Intergenic
1	122070373	122090372	Ref. Intergenic
1	122202042	122204644	Ref. Intergenic
1	122371365	122391364	Ref. Intergenic
1	12238385	12258384	Ref. Intergenic
1	122511198	122521248	Ref. Intergenic
1	122528025	122548024	Ref. Intergenic
1	122671812	122691811	Ref. Intergenic
1	122828363	122848362	Ref. Intergenic
1	122997847	123017846	Ref. Intergenic
1	123167184	123187183	Ref. Intergenic
1	123229703	123249702	Ref. Intergenic
1	123277272	123287073	Ref. Intergenic
1	123294640	123314639	Ref. Intergenic
1	12390515	12410514	Ref. Intergenic
1	12485843	12505842	Ref. Intergenic
1	125008161	125028160	Ref. Intergenic
1	125285181	125305180	Ref. Intergenic
1	125436228	125444066	Ref. Intergenic
1	125493997	125513996	Ref. Intergenic
1	125621905	125641904	Ref. Intergenic
1	125669118	125676495	Ref. Intergenic
1	12601126	12621125	Ref. Intergenic
1	12657054	12667062	Ref. Intergenic
1	12673592	12691777	Ref. Intergenic
1	126841502	126861501	Ref. Intergenic
1	126953301	126973300	Ref. Intergenic
1	127117857	127137856	Ref. Intergenic
1	127694481	127714480	Ref. Intergenic
1	127808562	127814290	Ref. Intergenic
1	127855532	127868272	Ref. Intergenic
1	127944369	127953683	Ref. Intergenic
1	128238237	128243463	Ref. Intergenic
1	128279879	128284255	Ref. Intergenic
1	128328819	128331089	Ref. Intergenic
1	128360166	128363207	Ref. Intergenic
1	128443705	128463704	Ref. Intergenic
1	128490674	128493344	Ref. Intergenic
1	128494933	128514309	Ref. Intergenic
1	128515720	128519572	Ref. Intergenic
1	128544831	128564830	Ref. Intergenic
1	12861693	12866048	Ref. Intergenic
1	128661611	128681610	Ref. Intergenic
1	128751848	128770098	Ref. Intergenic
1	128820166	128840165	Ref. Intergenic
1	129069661	129089660	Ref. Intergenic
1	13016027	13036026	Ref. Intergenic
1	130234615	130254614	Ref. Intergenic
1	130324899	130344898	Ref. Intergenic
1	130557576	130576212	Ref. Intergenic
1	13060452	13061524	Ref. Intergenic
1	13062847	13068338	Ref. Intergenic
1	130630122	130634272	Ref. Intergenic
1	130662133	130669708	Ref. Intergenic
1	130729754	130731475	Ref. Intergenic
1	130745504	130765503	Ref. Intergenic
1	130784935	130800402	Ref. Intergenic
1	130824585	130826183	Ref. Intergenic
1	130852750	130865168	Ref. Intergenic
1	13086061	13106060	Ref. Intergenic
1	130887956	130906485	Ref. Intergenic
1	130912055	130932054	Ref. Intergenic
1	130969981	130989980	Ref. Intergenic
1	131029338	131049337	Ref. Intergenic
1	131098328	131101893	Ref. Intergenic
1	131105101	131125100	Ref. Intergenic
1	131138841	131152680	Ref. Intergenic
1	131245759	131253842	Ref. Intergenic
1	13127664	13138604	Ref. Intergenic
1	131280107	131284750	Ref. Intergenic
1	131612501	131632008	Ref. Intergenic
1	131633471	131637806	Ref. Intergenic
1	131676006	131688194	Ref. Intergenic
1	131719731	131739730	Ref. Intergenic
1	131774443	131794442	Ref. Intergenic
1	131821974	131826992	Ref. Intergenic
1	131849366	131866723	Ref. Intergenic
1	131880027	131900026	Ref. Intergenic
1	131908455	131910033	Ref. Intergenic
1	131939639	131959638	Ref. Intergenic
1	132074351	132094350	Ref. Intergenic
1	132108824	132111736	Ref. Intergenic
1	132157117	132177116	Ref. Intergenic
1	132259729	132274216	Ref. Intergenic
