chr	start	end	markName
AHKG01109621.1	14359	30725	Ref. Intergenic
AHKG01109621.1	1487	3221	Ref. Intergenic
AHKG01109621.1	37054	43451	Ref. Intergenic
AHKG01109895.1	1617	10631	Ref. Intergenic
JH602043.1	10001473	10004980	Ref. Intergenic
JH602043.1	10006296	10015208	Ref. Intergenic
JH602043.1	10111340	10113781	Ref. Intergenic
JH602043.1	10206096	10207316	Ref. Intergenic
JH602043.1	10209127	10216999	Ref. Intergenic
JH602043.1	10217100	10218258	Ref. Intergenic
JH602043.1	10218902	10220436	Ref. Intergenic
JH602043.1	10222880	10225054	Ref. Intergenic
JH602043.1	10236846	10254770	Ref. Intergenic
JH602043.1	10344987	10364986	Ref. Intergenic
JH602043.1	10404981	10413718	Ref. Intergenic
JH602043.1	10416874	10424980	Ref. Intergenic
JH602043.1	10457380	10462089	Ref. Intergenic
JH602043.1	1060078	1061351	Ref. Intergenic
JH602043.1	1061452	1065435	Ref. Intergenic
JH602043.1	10621783	10641272	Ref. Intergenic
JH602043.1	10746941	10760285	Ref. Intergenic
JH602043.1	10796049	10804749	Ref. Intergenic
JH602043.1	10811355	10817162	Ref. Intergenic
JH602043.1	10868323	10888322	Ref. Intergenic
JH602043.1	10899018	10908422	Ref. Intergenic
JH602043.1	11020056	11029065	Ref. Intergenic
JH602043.1	11034372	11039174	Ref. Intergenic
JH602043.1	11107348	11110147	Ref. Intergenic
JH602043.1	11115373	11119408	Ref. Intergenic
JH602043.1	11574981	11585927	Ref. Intergenic
JH602043.1	11586028	11594980	Ref. Intergenic
JH602043.1	11819349	11824772	Ref. Intergenic
JH602043.1	1209857	1227994	Ref. Intergenic
JH602043.1	12106245	12110488	Ref. Intergenic
JH602043.1	12112555	12113932	Ref. Intergenic
JH602043.1	12114033	12123138	Ref. Intergenic
JH602043.1	12125226	12126244	Ref. Intergenic
JH602043.1	12237227	12253590	Ref. Intergenic
JH602043.1	12315559	12325099	Ref. Intergenic
JH602043.1	12326376	12329182	Ref. Intergenic
JH602043.1	12333838	12335558	Ref. Intergenic
JH602043.1	12344034	12353227	Ref. Intergenic
JH602043.1	12358279	12364033	Ref. Intergenic
JH602043.1	12389579	12394102	Ref. Intergenic
JH602043.1	12396213	12409408	Ref. Intergenic
JH602043.1	12630343	12650342	Ref. Intergenic
JH602043.1	1310441	1330440	Ref. Intergenic
JH602043.1	13146641	13151007	Ref. Intergenic
JH602043.1	13152368	13166640	Ref. Intergenic
JH602043.1	13430173	13446734	Ref. Intergenic
JH602043.1	13481719	13494367	Ref. Intergenic
JH602043.1	13560554	13563085	Ref. Intergenic
JH602043.1	13568741	13575117	Ref. Intergenic
JH602043.1	13576681	13578622	Ref. Intergenic
JH602043.1	1374871	1391610	Ref. Intergenic
JH602043.1	13940337	13960336	Ref. Intergenic
JH602043.1	1412856	1415685	Ref. Intergenic
JH602043.1	14259505	14277519	Ref. Intergenic
