gene_id	est_counts	tpm	fpkm	type	biotype
ENSELUG00000000002	0	0	0	genic	Mt_tRNA
ENSELUG00000000003	38762	2471.553368	1454.11881318779	genic	Mt_rRNA
ENSELUG00000000004	3	7.180728	4.22472434234094	genic	Mt_tRNA
ENSELUG00000000005	56675	1861.081231	1094.95237525771	genic	Mt_rRNA
ENSELUG00000000006	60	144.256002	84.8718741579102	genic	Mt_tRNA
ENSELUG00000000007	45669	2791.311166	1642.24577647953	genic	protein_coding
ENSELUG00000000008	1	2.397156	1.41034771204098	genic	Mt_tRNA
ENSELUG00000000009	2	4.787152	2.81648289489396	genic	Mt_tRNA
ENSELUG00000000010	23	55.377984	32.5811974822841	genic	Mt_tRNA
ENSELUG00000000011	66699	3727.219347	2192.87992868063	genic	protein_coding
ENSELUG00000000012	10	23.971563	14.103478885436	genic	Mt_tRNA
ENSELUG00000000013	12.026	28.955102	17.0355045135207	genic	Mt_tRNA
ENSELUG00000000014	435.974	1047.336815	616.192304869411	genic	Mt_tRNA
ENSELUG00000000015	648	1587.769012	934.151299841883	genic	Mt_tRNA
ENSELUG00000000016	24	57.445822	33.7977935620434	genic	Mt_tRNA
ENSELUG00000000017	527731	18708.010347	11006.709446415	genic	protein_coding
ENSELUG00000000018	278	665.414101	391.491106505024	genic	Mt_tRNA
ENSELUG00000000019	3	7.213903	4.24424259035941	genic	Mt_tRNA
ENSELUG00000000020	165294	15706.198608	9240.6173280563	genic	protein_coding
ENSELUG00000000021	48	115.422446	67.9078802690664	genic	Mt_tRNA
ENSELUG00000000022	6183	8943.678983	5261.94256481558	genic	protein_coding
ENSELUG00000000023	66960	6476.317405	3810.28995801397	genic	protein_coding
ENSELUG00000000024	275531.998	22119.885809	13014.0593024947	genic	protein_coding
ENSELUG00000000025	9	21.542183	12.6741724386807	genic	Mt_tRNA
ENSELUG00000000026	8341	2312.97539	1360.82071808994	genic	protein_coding
ENSELUG00000000027	22	52.719899	31.0173342634696	genic	Mt_tRNA
ENSELUG00000000028	6542	2480.724533	1459.51459534569	genic	protein_coding
ENSELUG00000000029	66026	2672.126281	1572.12429507839	genic	protein_coding
ENSELUG00000000030	0	0	0	genic	Mt_tRNA
ENSELUG00000000031	3	7.223215	4.24972123167208	genic	Mt_tRNA
ENSELUG00000000032	6	14.413747	8.48021367962185	genic	Mt_tRNA
ENSELUG00000000033	42841	1254.948052	738.338728838877	genic	protein_coding
ENSELUG00000000034	16645	2356.791653	1386.59966875991	genic	protein_coding
ENSELUG00000000035	12	28.722911	16.8988967810217	genic	Mt_tRNA
ENSELUG00000000036	81779	4154.146325	2444.05902867699	genic	protein_coding
ENSELUG00000000037	3	7.206873	4.24010654563989	genic	Mt_tRNA
ENSELUG00000000038	772	1849.989178	1088.42645388655	genic	Mt_tRNA
ENSELUG00000000044	8	0.084733	0.049851988224533	genic	protein_coding
ENSELUG00000000046	108.42	4.649768	2.73565410858592	genic	protein_coding
ENSELUG00000000047	38	96.683903	56.8832071785242	genic	snoRNA
ENSELUG00000000048	22	52.719899	31.0173342634696	genic	snoRNA
ENSELUG00000000049	6	0.083721	0.0492565860543841	genic	protein_coding
ENSELUG00000000051	188.198	10.068996	5.92401390278722	genic	protein_coding
ENSELUG00000000052	12.48	0.667433	0.392678909712446	genic	protein_coding
ENSELUG00000000053	74.108	8.56075	5.03664933606943	genic	protein_coding
ENSELUG00000000055	590	14.17912	8.34217274585156	genic	protein_coding
ENSELUG00000000056	438	5.849596	3.44156339218811	genic	protein_coding
ENSELUG00000000057	1.115	0.038109	0.022421127768977	genic	protein_coding
ENSELUG00000000058	6	0.146883	0.0864174475869387	genic	protein_coding
ENSELUG00000000059	2017	19.700309	11.5905204853795	genic	protein_coding
ENSELUG00000000060	3246.473	133.840623	78.7440685654959	genic	protein_coding
ENSELUG00000000062	82	14.793228	8.70347831492845	genic	protein_coding
ENSELUG00000000063	289	7.450343	4.38335018829419	genic	protein_coding
ENSELUG00000000064	11	0.332036	0.195350746015378	genic	protein_coding
ENSELUG00000000065	767	13.523024	7.95616387013416	genic	protein_coding
ENSELUG00000000066	52	1.405852	0.82712186927686	genic	protein_coding
ENSELUG00000000067	1146	23.051389	13.5621018137813	genic	protein_coding
ENSELUG00000000068	1685.701	65.995673	38.8280305579423	genic	protein_coding
ENSELUG00000000069	1204	45.646436	26.85571843277	genic	protein_coding
ENSELUG00000000070	3	0.541394	0.318524864135966	genic	protein_coding
ENSELUG00000000071	109	10.500681	6.17799234727411	genic	protein_coding
ENSELUG00000000072	1238	5.702749	3.35516712491553	genic	protein_coding
ENSELUG00000000073	10	2.58	1.5179225286405	genic	protein_coding
ENSELUG00000000074	97	1.762128	1.03673402695667	genic	protein_coding
ENSELUG00000000075	662	12.096842	7.11708100666843	genic	protein_coding
ENSELUG00000000076	31526	1388.058791	816.653375944339	genic	protein_coding
ENSELUG00000000078	0	0	0	genic	snoRNA
ENSELUG00000000080	942	30.765221	18.1004736645363	genic	protein_coding
ENSELUG00000000081	849	40.303068	23.7119902676472	genic	protein_coding
ENSELUG00000000082	3364	31.833574	18.7290306750947	genic	protein_coding
ENSELUG00000000083	1	2.426636	1.42769203612793	genic	snoRNA
ENSELUG00000000084	9	21.669646	12.7491642833583	genic	snoRNA
ENSELUG00000000085	1030	16.102641	9.47386106376361	genic	protein_coding
ENSELUG00000000086	391.999	15.808222	9.30064198122105	genic	protein_coding
ENSELUG00000000087	615.436	7.947578	4.67589445516572	genic	protein_coding
ENSELUG00000000089	2372	44.661435	26.2762009100439	genic	protein_coding
ENSELUG00000000090	776	12.366028	7.27545445387565	genic	protein_coding
ENSELUG00000000091	128	12.631037	7.43137039627584	genic	protein_coding
ENSELUG00000000092	17	0.528584	0.310988202278646	genic	protein_coding
ENSELUG00000000093	364	11.126279	6.54605796668203	genic	protein_coding
ENSELUG00000000094	677	12.092034	7.11425225801816	genic	protein_coding
ENSELUG00000000095	6	0.290795	0.17108693089768	genic	protein_coding
ENSELUG00000000096	98	4.734923	2.78575437716203	genic	protein_coding
ENSELUG00000000097	66	3.067158	1.80453807251935	genic	protein_coding
ENSELUG00000000098	214	5.297569	3.11678268687113	genic	protein_coding
ENSELUG00000000099	26	0.697672	0.410469785427005	genic	protein_coding
ENSELUG00000000100	1396	28.076405	16.5185301057111	genic	protein_coding
ENSELUG00000000101	1227	28.351609	16.6804441954677	genic	protein_coding
ENSELUG00000000102	1555	52.591495	30.9417887889085	genic	protein_coding
ENSELUG00000000103	4059	90.362026	53.1637810073637	genic	protein_coding
ENSELUG00000000104	1	0.204921	0.120563644376566	genic	protein_coding
ENSELUG00000000105	2218.308	23.862448	14.0392819409738	genic	protein_coding
ENSELUG00000000106	3	0.089499	0.0526560265080604	genic	protein_coding
ENSELUG00000000107	397	3.103792	1.82609139574192	genic	protein_coding
ENSELUG00000000108	801	13.503451	7.94464825088878	genic	protein_coding
ENSELUG00000000109	512.891	186.781434	109.891374651309	genic	protein_coding
ENSELUG00000000110	52	2.470918	1.4537449994664	genic	protein_coding
ENSELUG00000000111	676	9.346676	5.49904266213312	genic	protein_coding
ENSELUG00000000112	102	9.038811	5.31791273217966	genic	protein_coding
ENSELUG00000000113	562	11.421184	6.71956298346837	genic	protein_coding
ENSELUG00000000114	2	4.642956	2.73164632243665	genic	snoRNA
ENSELUG00000000115	11	0.066301	0.0390076672757339	genic	protein_coding
ENSELUG00000000116	228	3.888671	2.28786872766317	genic	protein_coding
ENSELUG00000000117	117	2.053791	1.20833163876709	genic	protein_coding
ENSELUG00000000121	9	0.337263	0.198426009991039	genic	protein_coding
ENSELUG00000000122	107	2.976418	1.75115191350817	genic	protein_coding
ENSELUG00000000123	4	1.253855	0.737695640367646	genic	protein_coding
ENSELUG00000000124	8431	51.695385	30.4145695807147	genic	protein_coding
ENSELUG00000000125	7.146	0.358486	0.21091239364427	genic	protein_coding
ENSELUG00000000126	550	21.822598	12.8391523789399	genic	protein_coding
ENSELUG00000000127	205	1.868215	1.099149471645	genic	protein_coding
ENSELUG00000000128	117	7.55921	4.44740122392424	genic	protein_coding
ENSELUG00000000129	620	13.62689	8.01727260709531	genic	protein_coding
ENSELUG00000000130	924.15	16.860276	9.91960960445607	genic	protein_coding
ENSELUG00000000131	3319	75.188158	44.2363561686749	genic	protein_coding
ENSELUG00000000133	1447	34.633919	20.3765914361279	genic	protein_coding
ENSELUG00000000135	1373	25.849596	15.2084046994788	genic	protein_coding
ENSELUG00000000136	4	0.245406	0.144382672892849	genic	protein_coding
ENSELUG00000000138	3	0.099795	0.0587135964130536	genic	protein_coding
ENSELUG00000000139	0	0	0	genic	snRNA
ENSELUG00000000140	19	2.600113	1.52975585260117	genic	protein_coding
ENSELUG00000000141	218	4.894323	2.87953610238114	genic	protein_coding
ENSELUG00000000142	617	44.602795	26.2417005313309	genic	protein_coding
ENSELUG00000000143	501	7.632491	4.49051551881621	genic	protein_coding
