gene_id	est_counts	tpm	fpkm	type	biotype
ENSELUG00000000002	0	0	0	genic	Mt_tRNA
ENSELUG00000000003	69433	5900.025018	3903.02376947912	genic	Mt_rRNA
ENSELUG00000000004	0	0	0	genic	Mt_tRNA
ENSELUG00000000005	251974	10988.171529	7268.96827216144	genic	Mt_rRNA
ENSELUG00000000006	7	18.049329	11.9401121004109	genic	Mt_tRNA
ENSELUG00000000007	117231.999	9545.445624	6314.5666411719	genic	protein_coding
ENSELUG00000000008	0	0	0	genic	Mt_tRNA
ENSELUG00000000009	2	5.232665	3.46154733419157	genic	Mt_tRNA
ENSELUG00000000010	0	0	0	genic	Mt_tRNA
ENSELUG00000000011	95375	7098.623496	4695.9286021575	genic	protein_coding
ENSELUG00000000012	1	2.612081	1.72796118655454	genic	Mt_tRNA
ENSELUG00000000013	2	5.239096	3.46580161206072	genic	Mt_tRNA
ENSELUG00000000014	20	52.151902	34.4998728833434	genic	Mt_tRNA
ENSELUG00000000015	44	116.446595	77.0325255864717	genic	Mt_tRNA
ENSELUG00000000016	305	797.981364	527.885936380172	genic	Mt_tRNA
ENSELUG00000000017	699893	32960.002228	21803.9197707633	genic	protein_coding
ENSELUG00000000018	19	49.710314	32.8846973594766	genic	Mt_tRNA
ENSELUG00000000019	0	0	0	genic	Mt_tRNA
ENSELUG00000000020	327700	41651.812193	27553.7836763728	genic	protein_coding
ENSELUG00000000021	37	96.049034	63.5389954438847	genic	Mt_tRNA
ENSELUG00000000022	1015	2362.858068	1563.09357590414	genic	protein_coding
ENSELUG00000000023	134185	17364.095809	11486.812084911	genic	protein_coding
ENSELUG00000000024	470029	50382.97997	33329.6838234019	genic	protein_coding
ENSELUG00000000025	0	0	0	genic	Mt_tRNA
ENSELUG00000000026	28127	11003.60475	7279.17775910748	genic	protein_coding
ENSELUG00000000027	0	0	0	genic	Mt_tRNA
ENSELUG00000000028	14212	8126.818813	5376.10720304052	genic	protein_coding
ENSELUG00000000029	123470	6642.357948	4394.09678388462	genic	protein_coding
ENSELUG00000000030	0	0	0	genic	Mt_tRNA
ENSELUG00000000031	1	2.619548	1.73290080603036	genic	Mt_tRNA
ENSELUG00000000032	1	2.607595	1.7249935780145	genic	Mt_tRNA
ENSELUG00000000033	68517	2664.183442	1762.42834032991	genic	protein_coding
ENSELUG00000000034	28346.987	5406.985083	3576.86471426552	genic	protein_coding
ENSELUG00000000035	1	2.616332	1.73077333633246	genic	Mt_tRNA
ENSELUG00000000036	181993	12305.133902	8140.17397546725	genic	protein_coding
ENSELUG00000000037	0	0	0	genic	Mt_tRNA
ENSELUG00000000038	5273	13810.191102	9135.80941906354	genic	Mt_tRNA
ENSELUG00000000044	3	0.042077	0.0278350567408345	genic	protein_coding
ENSELUG00000000046	42	2.396178	1.58513559881026	genic	protein_coding
ENSELUG00000000047	13	35.528922	23.5033286548633	genic	snoRNA
ENSELUG00000000048	11	28.809426	19.0582029940554	genic	snoRNA
ENSELUG00000000049	5	0.092428	0.0611435849618996	genic	protein_coding
ENSELUG00000000051	126.928	9.099149	6.01932953177049	genic	protein_coding
ENSELUG00000000052	1.109	0.078953	0.0522295133887659	genic	protein_coding
ENSELUG00000000053	10.343	1.602783	1.06028366443057	genic	protein_coding
ENSELUG00000000055	337	10.74325	7.10694615421655	genic	protein_coding
ENSELUG00000000056	343	6.230709	4.12178003542619	genic	protein_coding
ENSELUG00000000057	1	0.045396	0.0300306636834119	genic	protein_coding
ENSELUG00000000058	4	0.129901	0.085932973018303	genic	protein_coding
ENSELUG00000000059	693	9.566449	6.32846093408035	genic	protein_coding
ENSELUG00000000060	2384.758	130.70168	86.4626441743086	genic	protein_coding
ENSELUG00000000062	104	26.847888	17.7605933372524	genic	protein_coding
ENSELUG00000000063	67	2.291703	1.51602260232765	genic	protein_coding
ENSELUG00000000064	4	0.160288	0.106034783251536	genic	protein_coding
ENSELUG00000000065	317	7.478921	4.94750553497679	genic	protein_coding
ENSELUG00000000066	17	0.631219	0.417568188817948	genic	protein_coding
ENSELUG00000000067	551	14.705392	9.72800866782834	genic	protein_coding
ENSELUG00000000068	479.621	24.964621	16.5147620326646	genic	protein_coding
ENSELUG00000000069	477	24.031219	15.8972917369684	genic	protein_coding
ENSELUG00000000070	0	0	0	genic	protein_coding
ENSELUG00000000071	89	11.470796	7.58823722039444	genic	protein_coding
ENSELUG00000000072	1371	8.320958	5.50453544853722	genic	protein_coding
ENSELUG00000000073	14	5.047584	3.33911132077211	genic	protein_coding
ENSELUG00000000074	28	0.657925	0.43523491946226	genic	protein_coding
ENSELUG00000000075	714	18.636152	12.3283111521928	genic	protein_coding
ENSELUG00000000076	23643	1384.387612	915.809295608725	genic	protein_coding
ENSELUG00000000078	1	3.031976	2.00573291814645	genic	snoRNA
ENSELUG00000000080	1306	59.132858	39.1179613013691	genic	protein_coding
ENSELUG00000000081	40	2.526373	1.67126306066289	genic	protein_coding
ENSELUG00000000082	3221	40.333699	26.6818166749706	genic	protein_coding
ENSELUG00000000083	0	0	0	genic	snoRNA
ENSELUG00000000084	11	28.815028	19.061908866334	genic	snoRNA
ENSELUG00000000085	1169.999	26.061786	17.2405659167119	genic	protein_coding
ENSELUG00000000086	158.999	8.391939	5.55149127149326	genic	protein_coding
ENSELUG00000000087	168.017	2.957016	1.95614488066058	genic	protein_coding
ENSELUG00000000089	595	14.89025	9.85029716080544	genic	protein_coding
ENSELUG00000000090	416	8.784614	5.8112562477441	genic	protein_coding
ENSELUG00000000091	34	4.490104	2.97032344540361	genic	protein_coding
ENSELUG00000000092	0	0	0	genic	protein_coding
ENSELUG00000000093	135	5.128252	3.39247535236109	genic	protein_coding
ENSELUG00000000094	470	10.881537	7.19842668969959	genic	protein_coding
ENSELUG00000000095	9	0.580418	0.383961973605572	genic	protein_coding
ENSELUG00000000096	40	2.595267	1.71683827750589	genic	protein_coding
ENSELUG00000000097	50	3.091106	2.04484898880466	genic	protein_coding
ENSELUG00000000098	176	5.779949	3.82359028386361	genic	protein_coding
ENSELUG00000000099	23	0.818973	0.541772462965787	genic	protein_coding
