gene_id	est_counts	tpm	fpkm	type	biotype
ENSELUG00000000002	0	0	0	genic	Mt_tRNA
ENSELUG00000000003	10041.371	637.229006	529.598170336692	genic	Mt_rRNA
ENSELUG00000000004	0	0	0	genic	Mt_tRNA
ENSELUG00000000005	59151.133	1922.77801	1598.01218474293	genic	Mt_rRNA
ENSELUG00000000006	0	0	0	genic	Mt_tRNA
ENSELUG00000000007	59602.224	3624.066181	3011.94515718057	genic	protein_coding
ENSELUG00000000008	0	0	0	genic	Mt_tRNA
ENSELUG00000000009	0	0	0	genic	Mt_tRNA
ENSELUG00000000010	0	0	0	genic	Mt_tRNA
ENSELUG00000000011	41540.455	2307.803474	1918.00512189343	genic	protein_coding
ENSELUG00000000012	0	0	0	genic	Mt_tRNA
ENSELUG00000000013	0	0	0	genic	Mt_tRNA
ENSELUG00000000014	0	0	0	genic	Mt_tRNA
ENSELUG00000000015	0	0	0	genic	Mt_tRNA
ENSELUG00000000016	0	0	0	genic	Mt_tRNA
ENSELUG00000000017	264235.746	9277.060159	7710.12311123486	genic	protein_coding
ENSELUG00000000018	0	0	0	genic	Mt_tRNA
ENSELUG00000000019	0	0	0	genic	Mt_tRNA
ENSELUG00000000020	121547.897	11554.441944	9602.84490377377	genic	protein_coding
ENSELUG00000000021	0	0	0	genic	Mt_tRNA
ENSELUG00000000022	7556.056	26037.981797	21640.0499492506	genic	protein_coding
ENSELUG00000000023	72849.428	7051.02854	5860.07821146767	genic	protein_coding
ENSELUG00000000024	186327.454	14927.269088	12405.98642355	genic	protein_coding
ENSELUG00000000025	0	0	0	genic	Mt_tRNA
ENSELUG00000000026	11171.055	3289.263392	2733.69206008595	genic	protein_coding
ENSELUG00000000027	0	0	0	genic	Mt_tRNA
ENSELUG00000000028	8141.321	3519.16489	2924.76216447862	genic	protein_coding
ENSELUG00000000029	59184.502	2374.437208	1973.38411951725	genic	protein_coding
ENSELUG00000000030	0	0	0	genic	Mt_tRNA
ENSELUG00000000031	0	0	0	genic	Mt_tRNA
ENSELUG00000000032	0	0	0	genic	Mt_tRNA
ENSELUG00000000033	35995.362	1043.081107	866.900032136909	genic	protein_coding
ENSELUG00000000034	19591.712	2798.465988	2325.79253775253	genic	protein_coding
ENSELUG00000000035	0	0	0	genic	Mt_tRNA
ENSELUG00000000036	73060.457	3686.134099	3063.52952559427	genic	protein_coding
ENSELUG00000000037	0	0	0	genic	Mt_tRNA
ENSELUG00000000038	0	0	0	genic	Mt_tRNA
ENSELUG00000000044	98	1.096894	0.911623686278486	genic	protein_coding
ENSELUG00000000046	48.177	2.187376	1.81791838810048	genic	protein_coding
ENSELUG00000000047	0	0	0	genic	snoRNA
ENSELUG00000000048	0	0	0	genic	snoRNA
ENSELUG00000000049	1	0.013764	0.0114391986991788	genic	protein_coding
ENSELUG00000000051	47.61	2.513513	2.08896938680392	genic	protein_coding
ENSELUG00000000052	96.629	5.135478	4.26807274464266	genic	protein_coding
ENSELUG00000000053	1.526	0.176895	0.147016641520724	genic	protein_coding
ENSELUG00000000055	39	0.926279	0.769826324605978	genic	protein_coding
ENSELUG00000000056	1	0.014202	0.0118032185357264	genic	protein_coding
ENSELUG00000000057	11.027	0.373182	0.310149887311607	genic	protein_coding
ENSELUG00000000058	59	1.403659	1.16657470262211	genic	protein_coding
ENSELUG00000000059	995.485	10.453954	8.6882343067477	genic	protein_coding
ENSELUG00000000060	1363.076	55.714502	46.3040728570036	genic	protein_coding
ENSELUG00000000062	4.9	0.871329	0.724157625934089	genic	protein_coding
ENSELUG00000000063	198	5.046204	4.1938775234373	genic	protein_coding
