gene_id	est_counts	tpm	fpkm	type	biotype
ENSELUG00000000002	0	0	0	genic	Mt_tRNA
ENSELUG00000000003	26074	1100.592607	768.314336005699	genic	Mt_rRNA
ENSELUG00000000004	4	6.395601	4.46471464956188	genic	Mt_tRNA
ENSELUG00000000005	38452	837.9295	584.951455531709	genic	Mt_rRNA
ENSELUG00000000006	134	213.937193	149.347734430783	genic	Mt_tRNA
ENSELUG00000000007	76579	3099.029398	2163.40605873842	genic	protein_coding
ENSELUG00000000008	1	1.595759	1.11398578248865	genic	Mt_tRNA
ENSELUG00000000009	4	6.395601	4.46471464956188	genic	Mt_tRNA
ENSELUG00000000010	11	17.77776	12.4105030173701	genic	Mt_tRNA
ENSELUG00000000011	123465.641	4569.191325	3189.71359304287	genic	protein_coding
ENSELUG00000000012	43	68.617617	47.9013746851823	genic	Mt_tRNA
ENSELUG00000000013	54.463	88.020801	61.4465723691753	genic	Mt_tRNA
ENSELUG00000000014	891.537	1420.765104	991.824032395876	genic	Mt_tRNA
ENSELUG00000000015	1171	1914.824149	1336.72244866044	genic	Mt_tRNA
ENSELUG00000000016	114	182.274624	127.244364371102	genic	Mt_tRNA
ENSELUG00000000017	688466.98	16192.436477	11303.8021525986	genic	protein_coding
ENSELUG00000000018	1154	1845.130843	1288.07014463544	genic	Mt_tRNA
ENSELUG00000000019	3	4.780107	3.33695203146245	genic	Mt_tRNA
ENSELUG00000000020	292687	18364.708659	12820.2468829392	genic	protein_coding
ENSELUG00000000021	256	407.902428	284.753214886835	genic	Mt_tRNA
ENSELUG00000000022	12758	12151.214085	8482.65918015554	genic	protein_coding
ENSELUG00000000023	119343	7621.096295	5320.22248949055	genic	protein_coding
ENSELUG00000000024	452457.997	24015.032855	16764.6901358337	genic	protein_coding
ENSELUG00000000025	47	75.14831	52.4603959106919	genic	Mt_tRNA
ENSELUG00000000026	15413	2807.437362	1959.84813903318	genic	protein_coding
ENSELUG00000000027	85	136.494578	95.2857037176593	genic	Mt_tRNA
ENSELUG00000000028	12450.491	3106.758703	2168.80182080433	genic	protein_coding
ENSELUG00000000029	120120.509	3223.88719	2250.56822114573	genic	protein_coding
ENSELUG00000000030	3	4.84848	3.38468264110093	genic	Mt_tRNA
ENSELUG00000000031	8	12.92928	9.02582037626916	genic	Mt_tRNA
ENSELUG00000000032	11	17.529743	12.2373644595957	genic	Mt_tRNA
ENSELUG00000000033	71105	1382.667204	965.228212511626	genic	protein_coding
ENSELUG00000000034	23705	2209.803286	1542.6448747591	genic	protein_coding
ENSELUG00000000035	75	119.917516	83.7133977595335	genic	Mt_tRNA
ENSELUG00000000036	154011	5183.402152	3618.48894616861	genic	protein_coding
ENSELUG00000000037	8	12.748904	8.8999014251605	genic	Mt_tRNA
ENSELUG00000000038	1153	1851.508804	1292.52254495107	genic	Mt_tRNA
ENSELUG00000000044	352	2.712033	1.8932471655432	genic	protein_coding
ENSELUG00000000046	125.335	3.792884	2.64778005364763	genic	protein_coding
ENSELUG00000000047	33	55.598034	38.8125145528371	genic	snoRNA
ENSELUG00000000048	34	54.597831	38.1142813474454	genic	snoRNA
ENSELUG00000000049	9	0.083478	0.0582752816375077	genic	protein_coding
ENSELUG00000000051	142.083	5.040583	3.51878811114585	genic	protein_coding
ENSELUG00000000052	37.779	1.338364	0.93430052269462	genic	protein_coding
ENSELUG00000000053	6.792	0.517312	0.361131106332955	genic	protein_coding
ENSELUG00000000055	6	0.095764	0.0668520337182765	genic	protein_coding
ENSELUG00000000056	1	0.009569	0.0066800374947808	genic	protein_coding
ENSELUG00000000057	28.106	0.637387	0.444954442333143	genic	protein_coding
ENSELUG00000000058	16	0.220908	0.154213995495563	genic	protein_coding
ENSELUG00000000059	1907	12.280177	8.57268709400614	genic	protein_coding
ENSELUG00000000060	1276.884	34.907539	24.3686560111321	genic	protein_coding
ENSELUG00000000062	7	0.804298	0.561473591490982	genic	protein_coding
ENSELUG00000000063	408	6.98434	4.87570833695238	genic	protein_coding
ENSELUG00000000064	5	0.10018	0.0699348057505634	genic	protein_coding
ENSELUG00000000065	2096.126	24.193631	16.8893679814914	genic	protein_coding
ENSELUG00000000066	68	1.263034	0.881713290540598	genic	protein_coding
ENSELUG00000000067	1628.99	21.75793	15.1890258343417	genic	protein_coding
ENSELUG00000000068	2732.519	70.700617	49.3554992647233	genic	protein_coding
ENSELUG00000000069	0	0	0	genic	protein_coding
ENSELUG00000000070	0	0	0	genic	protein_coding
ENSELUG00000000071	161	10.240928	7.14910471536739	genic	protein_coding
ENSELUG00000000072	1578	4.813655	3.36037160486353	genic	protein_coding
ENSELUG00000000073	0	0	0	genic	protein_coding
ENSELUG00000000074	96	1.111393	0.775853998478098	genic	protein_coding
ENSELUG00000000075	1950	24.518053	17.1158442197746	genic	protein_coding
ENSELUG00000000076	186332.996	5438.916933	3796.86164107412	genic	protein_coding
ENSELUG00000000078	10	20.747757	14.4838326567667	genic	snoRNA
ENSELUG00000000080	1060	22.899312	15.985814898598	genic	protein_coding
ENSELUG00000000081	1750	55.057898	38.435450206272	genic	protein_coding
ENSELUG00000000082	2029	12.769238	8.91409641757549	genic	protein_coding
ENSELUG00000000083	3	4.878384	3.40555836910218	genic	snoRNA
ENSELUG00000000084	6	9.69696	6.76936528220186	genic	snoRNA
ENSELUG00000000085	1126	11.984638	8.36637383231004	genic	protein_coding
ENSELUG00000000086	440.001	11.480892	8.01471303516866	genic	protein_coding
ENSELUG00000000087	1086.076	9.551524	6.6678376478523	genic	protein_coding
ENSELUG00000000089	1516	18.999367	13.2632964716377	genic	protein_coding
ENSELUG00000000090	1139	12.063098	8.42114609083659	genic	protein_coding
ENSELUG00000000091	1	0.065143	0.0454757741166794	genic	protein_coding
ENSELUG00000000092	0	0	0	genic	protein_coding
ENSELUG00000000093	755.999	14.958404	10.4423345785431	genic	protein_coding
ENSELUG00000000094	620	7.387126	5.1568898169788	genic	protein_coding
ENSELUG00000000095	11	0.353298	0.246634328229812	genic	protein_coding
