gene_id	est_counts	tpm	fpkm	type	biotype
ENSELUG00000000002	0	0	0	genic	Mt_tRNA
ENSELUG00000000003	5402.003	391.407457	313.531406995163	genic	Mt_rRNA
ENSELUG00000000004	0	0	0	genic	Mt_tRNA
ENSELUG00000000005	6545.388	241.886318	193.759613566635	genic	Mt_rRNA
ENSELUG00000000006	0	0	0	genic	Mt_tRNA
ENSELUG00000000007	11026.019	765.194009	612.947837286706	genic	protein_coding
ENSELUG00000000008	0	0	0	genic	Mt_tRNA
ENSELUG00000000009	0	0	0	genic	Mt_tRNA
ENSELUG00000000010	0	0	0	genic	Mt_tRNA
ENSELUG00000000011	15443.413	978.423845	783.752581291437	genic	protein_coding
ENSELUG00000000012	0	0	0	genic	Mt_tRNA
ENSELUG00000000013	0	0	0	genic	Mt_tRNA
ENSELUG00000000014	0	0	0	genic	Mt_tRNA
ENSELUG00000000015	0	0	0	genic	Mt_tRNA
ENSELUG00000000016	0	0	0	genic	Mt_tRNA
ENSELUG00000000017	124404.115	4967.240668	3978.93787578409	genic	protein_coding
ENSELUG00000000018	0	0	0	genic	Mt_tRNA
ENSELUG00000000019	0	0	0	genic	Mt_tRNA
ENSELUG00000000020	42626.005	4644.540812	3720.44372070513	genic	protein_coding
ENSELUG00000000021	0	0	0	genic	Mt_tRNA
ENSELUG00000000022	4157.145	7349.853324	5887.49604196169	genic	protein_coding
ENSELUG00000000023	21006.395	2330.857779	1867.10065402635	genic	protein_coding
ENSELUG00000000024	69063.765	6331.560486	5071.8069677721	genic	protein_coding
ENSELUG00000000025	0	0	0	genic	Mt_tRNA
ENSELUG00000000026	2190.95	719.81628	576.598649336473	genic	protein_coding
ENSELUG00000000027	0	0	0	genic	Mt_tRNA
ENSELUG00000000028	3092.802	1396.754782	1118.85066110961	genic	protein_coding
ENSELUG00000000029	19195.158	876.392074	702.021474365083	genic	protein_coding
ENSELUG00000000030	0	0	0	genic	Mt_tRNA
ENSELUG00000000031	0	0	0	genic	Mt_tRNA
ENSELUG00000000032	0	0	0	genic	Mt_tRNA
ENSELUG00000000033	14215.934	468.113373	374.975596006443	genic	protein_coding
ENSELUG00000000034	4754.365	781.598809	626.088670281806	genic	protein_coding
ENSELUG00000000035	0	0	0	genic	Mt_tRNA
ENSELUG00000000036	24041.373	1382.311123	1107.28077237234	genic	protein_coding
ENSELUG00000000037	0	0	0	genic	Mt_tRNA
ENSELUG00000000038	0	0	0	genic	Mt_tRNA
ENSELUG00000000044	5	0.064723	0.0518454436470992	genic	protein_coding
ENSELUG00000000046	73.652	3.740076	2.99593497665232	genic	protein_coding
ENSELUG00000000047	0	0	0	genic	snoRNA
ENSELUG00000000048	0	0	0	genic	snoRNA
ENSELUG00000000049	3	0.046826	0.0375093049490763	genic	protein_coding
ENSELUG00000000051	46.899	2.822539	2.26095494130741	genic	protein_coding
ENSELUG00000000052	44.615	2.703156	2.16532487782269	genic	protein_coding
ENSELUG00000000053	0	0	0	genic	protein_coding
ENSELUG00000000055	24	0.647274	0.518489682048615	genic	protein_coding
ENSELUG00000000056	0	0	0	genic	protein_coding
ENSELUG00000000057	6	0.230879	0.184942357180579	genic	protein_coding
ENSELUG00000000058	33.002	0.900187	0.721082063259603	genic	protein_coding
ENSELUG00000000059	2219.138	25.110331	20.1142754634443	genic	protein_coding
ENSELUG00000000060	647.636	30.128472	24.1339863301949	genic	protein_coding
ENSELUG00000000062	1	0.240963	0.193020002743012	genic	protein_coding
ENSELUG00000000063	432.627	12.523151	10.0314929693403	genic	protein_coding
ENSELUG00000000064	1	0.033941	0.0271879579566181	genic	protein_coding
ENSELUG00000000065	281.009	5.522295	4.42355629722289	genic	protein_coding
ENSELUG00000000066	38	1.180176	0.945363291282217	genic	protein_coding
ENSELUG00000000067	1100.427	24.8118	19.8751414285972	genic	protein_coding
ENSELUG00000000068	2451.489	108.236801	86.701558438079	genic	protein_coding
ENSELUG00000000069	2	0.085471	0.0684653355679003	genic	protein_coding
ENSELUG00000000070	0	0	0	genic	protein_coding
ENSELUG00000000071	67	7.404064	5.93092073716478	genic	protein_coding
ENSELUG00000000072	1347.425	7.082704	5.67349985478244	genic	protein_coding
ENSELUG00000000073	0	0	0	genic	protein_coding
ENSELUG00000000074	47	0.961329	0.77005899750973	genic	protein_coding
ENSELUG00000000075	1861.604	43.288888	34.6759514137105	genic	protein_coding
ENSELUG00000000076	17987.458	894.478265	716.509161837561	genic	protein_coding
ENSELUG00000000078	16.911	636.425273	509.799462739848	genic	snoRNA
ENSELUG00000000080	3448.824	122.494106	98.1221709396164	genic	protein_coding
ENSELUG00000000081	364	19.537717	15.6504118430306	genic	protein_coding
ENSELUG00000000082	2076.797	22.248559	17.8218934824353	genic	protein_coding
ENSELUG00000000083	0	0	0	genic	snoRNA
ENSELUG00000000084	0	0	0	genic	snoRNA
ENSELUG00000000085	1147.846	21.367521	17.1161504547643	genic	protein_coding
ENSELUG00000000086	407.075	19.72048	15.7968115590091	genic	protein_coding
ENSELUG00000000087	237.956	3.380762	2.70811157942701	genic	protein_coding
ENSELUG00000000089	1347.277	29.287336	23.4602062352125	genic	protein_coding
ENSELUG00000000090	1831.2	32.663485	26.1646226362401	genic	protein_coding
ENSELUG00000000091	1	0.113271	0.0907341323385901	genic	protein_coding
ENSELUG00000000092	0	0	0	genic	protein_coding
ENSELUG00000000093	323.999	10.764388	8.62266074578605	genic	protein_coding
ENSELUG00000000094	462.002	9.39265	7.52384942403667	genic	protein_coding
ENSELUG00000000095	3.037	0.166499	0.133371668831766	genic	protein_coding
ENSELUG00000000096	2	0.110305	0.0883582599924799	genic	protein_coding
ENSELUG00000000097	40	2.101137	1.68308607339485	genic	protein_coding
ENSELUG00000000098	709.55	19.716297	15.7934608260274	genic	protein_coding
ENSELUG00000000099	252.606	7.613591	6.09875937676809	genic	protein_coding
ENSELUG00000000100	4	0.090168	0.0722278009791208	genic	protein_coding
ENSELUG00000000101	1259.282	32.644299	26.1492539623249	genic	protein_coding
ENSELUG00000000102	112	4.264243	3.41581153769196	genic	protein_coding
ENSELUG00000000103	8555.72	211.753186	169.621894409355	genic	protein_coding
ENSELUG00000000104	0	0	0	genic	protein_coding
ENSELUG00000000105	31	0.410348	0.328703461052483	genic	protein_coding
ENSELUG00000000106	0	0	0	genic	protein_coding
ENSELUG00000000107	6	0.052371	0.0419510487653883	genic	protein_coding
ENSELUG00000000108	1	0.023012	0.0184334370966588	genic	protein_coding
ENSELUG00000000109	409.85	177.673254	142.322646939322	genic	protein_coding
ENSELUG00000000110	118	6.33994	5.07851925893407	genic	protein_coding
ENSELUG00000000111	0	0	0	genic	protein_coding
ENSELUG00000000112	133.003	13.49178	10.807399528592	genic	protein_coding
ENSELUG00000000113	143	3.257438	2.60932463363749	genic	protein_coding
ENSELUG00000000114	3	9.65313	7.73250324356291	genic	snoRNA
ENSELUG00000000115	28	0.188311	0.150843862902351	genic	protein_coding
ENSELUG00000000116	212.454	4.061049	3.25304585815875	genic	protein_coding
ENSELUG00000000117	0	0	0	genic	protein_coding
ENSELUG00000000121	0	0	0	genic	protein_coding
ENSELUG00000000122	0	0	0	genic	protein_coding
ENSELUG00000000123	0	0	0	genic	protein_coding
ENSELUG00000000124	49	0.335253	0.268549673516693	genic	protein_coding
ENSELUG00000000125	43.838	2.488842	1.99365167958119	genic	protein_coding
ENSELUG00000000126	2	0.089501	0.0716935100637953	genic	protein_coding
ENSELUG00000000127	3	0.030536	0.0244604308701361	genic	protein_coding
ENSELUG00000000128	4	0.293745	0.23530027724483	genic	protein_coding
ENSELUG00000000129	543.294	13.042997	10.4479082544502	genic	protein_coding
ENSELUG00000000130	302.835	6.456999	5.17228771509163	genic	protein_coding
ENSELUG00000000131	2313.629	58.792821	47.0951576411707	genic	protein_coding
ENSELUG00000000133	592.375	15.194104	12.1710220895225	genic	protein_coding
ENSELUG00000000135	2151.462	44.552972	35.6885280215192	genic	protein_coding
ENSELUG00000000136	0	0	0	genic	protein_coding
ENSELUG00000000138	0	0	0	genic	protein_coding
ENSELUG00000000139	0	0	0	genic	snRNA
ENSELUG00000000140	0	0	0	genic	protein_coding
ENSELUG00000000141	342.286	8.326102	6.66950623489331	genic	protein_coding
ENSELUG00000000142	1	0.082355	0.0659693078435308	genic	protein_coding
ENSELUG00000000143	7	0.112843	0.0903912889926241	genic	protein_coding
ENSELUG00000000144	511.998	23.962765	19.1950339513957	genic	protein_coding
ENSELUG00000000145	2.093	1.077318	0.862970345302374	genic	protein_coding
ENSELUG00000000147	125	3.601006	2.88453492028902	genic	protein_coding
ENSELUG00000000148	901.535	20.197648	16.1790402358967	genic	protein_coding
ENSELUG00000000149	372.477	3.384402	2.71102734993943	genic	protein_coding
ENSELUG00000000150	1256.494	19.95694	15.9862244972968	genic	protein_coding
ENSELUG00000000151	91.002	4.411805	3.53401399053644	genic	protein_coding
ENSELUG00000000152	868.493	27.299491	21.8678711159092	genic	protein_coding
ENSELUG00000000153	4	1.365674	1.09395384032428	genic	protein_coding
ENSELUG00000000154	1	0.025556	0.0204712723119334	genic	protein_coding
ENSELUG00000000155	1004.704	52.578539	42.1172949457118	genic	protein_coding
ENSELUG00000000156	181	9.362194	7.49945307603494	genic	protein_coding
ENSELUG00000000157	0	0	0	genic	protein_coding
ENSELUG00000000158	319.755	10.418005	8.34519554320253	genic	protein_coding
ENSELUG00000000159	1	0.079111	0.0633707475297137	genic	protein_coding
ENSELUG00000000160	230	12.604719	10.0968318619659	genic	protein_coding
ENSELUG00000000161	282	5.208384	4.17210233092491	genic	protein_coding
ENSELUG00000000162	714.878	10.526443	8.43205826925361	genic	protein_coding
ENSELUG00000000163	0	0	0	genic	protein_coding
ENSELUG00000000164	736.132	22.641287	18.1364826917216	genic	protein_coding
ENSELUG00000000168	4.439	0.099315	0.0795548759453618	genic	protein_coding
ENSELUG00000000169	2309.537	23.585124	18.8925299700546	genic	protein_coding
ENSELUG00000000170	1113.032	33.964837	27.2070522482952	genic	protein_coding
ENSELUG00000000171	1627.154	49.345152	39.5272360254244	genic	protein_coding
ENSELUG00000000172	732.012	6.811493	5.45625011949555	genic	protein_coding
ENSELUG00000000173	57	5.216778	4.17882622589229	genic	protein_coding
ENSELUG00000000174	704.464	16.151519	12.9379458326955	genic	protein_coding
ENSELUG00000000175	3581.849	62.288235	49.8951095834522	genic	protein_coding
ENSELUG00000000176	3729.324	161.02818	128.989345855182	genic	protein_coding
ENSELUG00000000177	1089.999	13.939444	11.1659944436119	genic	protein_coding
ENSELUG00000000179	310.946	8.750233	7.00925037313609	genic	protein_coding
ENSELUG00000000180	56	7.196563	5.76470499620381	genic	protein_coding
ENSELUG00000000181	1065.278	15.078146	12.0781355738413	genic	protein_coding
ENSELUG00000000185	87.77	2.601452	2.08385632721959	genic	protein_coding
ENSELUG00000000186	0	0	0	genic	protein_coding
ENSELUG00000000187	3073.034	138.116267	110.636082034149	genic	protein_coding
ENSELUG00000000188	244	8.095073	6.48444372233447	genic	protein_coding
ENSELUG00000000189	1609.295	23.292432	18.6580731835652	genic	protein_coding
ENSELUG00000000190	1	0.031769	0.0254481080794261	genic	protein_coding
ENSELUG00000000191	0	0	0	genic	protein_coding
ENSELUG00000000192	520.828	12.930832	10.3580600677674	genic	protein_coding
ENSELUG00000000193	57.571	17.301914	13.8594534751781	genic	protein_coding
ENSELUG00000000195	9	0.166406	0.133297172497245	genic	protein_coding
ENSELUG00000000196	35	0.390006	0.312408789688836	genic	protein_coding
ENSELUG00000000197	1	0.069488	0.0556623794964638	genic	protein_coding
ENSELUG00000000198	31	2.168002	1.73664733584349	genic	protein_coding
ENSELUG00000000199	45	2.573696	2.06162277602652	genic	protein_coding
ENSELUG00000000200	200.268	7.996347	6.40536065650774	genic	protein_coding
ENSELUG00000000201	2011.784	30.262717	24.2415213885575	genic	protein_coding
ENSELUG00000000202	3314.524	41.441821	33.196384520011	genic	protein_coding
ENSELUG00000000203	101.73	2.323203	1.86096890158478	genic	protein_coding
ENSELUG00000000204	9	0.164217	0.131543705010517	genic	protein_coding
ENSELUG00000000205	2	0.033333	0.0267009281567412	genic	protein_coding
ENSELUG00000000207	524.714	5.771196	4.62293492258338	genic	protein_coding
ENSELUG00000000208	4	0.162349	0.130047370033263	genic	protein_coding
ENSELUG00000000209	6	0.219482	0.175812951540451	genic	protein_coding
ENSELUG00000000210	3813.609	37.878985	30.3424251383096	genic	protein_coding
ENSELUG00000000211	125.312	4.30798	3.45084644288476	genic	protein_coding
ENSELUG00000000214	3	0.160699	0.128725660872413	genic	protein_coding
ENSELUG00000000215	1044.051	25.731205	20.6116177989194	genic	protein_coding
ENSELUG00000000216	185.078	2.316065	1.85525110765136	genic	protein_coding
ENSELUG00000000217	2	0.047561	0.038098066302546	genic	protein_coding
ENSELUG00000000218	2058.837	22.044148	17.6581529422665	genic	protein_coding
ENSELUG00000000219	0	0	0	genic	protein_coding
ENSELUG00000000221	265	11.541391	9.24506800827584	genic	protein_coding
ENSELUG00000000222	488.103	19.096035	15.2966087244957	genic	protein_coding
ENSELUG00000000224	0	0	0	genic	protein_coding
ENSELUG00000000225	2	0.074266	0.0594897288119443	genic	protein_coding
ENSELUG00000000226	525.107	10.195027	8.16658217031279	genic	protein_coding
ENSELUG00000000228	0	0	0	genic	protein_coding
ENSELUG00000000230	996.435	11.830282	9.47648005748021	genic	protein_coding
ENSELUG00000000231	784.898	23.469167	18.7996442554094	genic	protein_coding
ENSELUG00000000232	1791.974	9.743506	7.80489765999989	genic	protein_coding
ENSELUG00000000233	1	0.046641	0.03736111331589	genic	protein_coding
ENSELUG00000000234	15.991	1.347613	1.07948633174603	genic	protein_coding
ENSELUG00000000236	59	1.521434	1.21872318510855	genic	protein_coding
ENSELUG00000000237	2	0.051739	0.0414447941049899	genic	protein_coding
ENSELUG00000000238	607.201	16.262545	13.0268816395395	genic	protein_coding
ENSELUG00000000242	33	0.860819	0.68954688371757	genic	protein_coding
ENSELUG00000000243	417.999	9.93649	7.95948476345293	genic	protein_coding
ENSELUG00000000244	153.302	3.478024	2.78602192876193	genic	protein_coding
ENSELUG00000000245	503.96	11.885207	9.52047695181943	genic	protein_coding
ENSELUG00000000246	9.828	0.554463	0.444144743304568	genic	protein_coding
ENSELUG00000000247	5	1.396029	1.11826928370465	genic	protein_coding
ENSELUG00000000248	234	3.011768	2.41253415512471	genic	protein_coding
ENSELUG00000000249	953.234	15.726219	12.5972652835382	genic	protein_coding
ENSELUG00000000250	673.072	17.620641	14.1147652301541	genic	protein_coding
ENSELUG00000000251	206	3.253185	2.60591782814592	genic	protein_coding
ENSELUG00000000252	37058.53	3459.567856	2771.23789567177	genic	protein_coding
ENSELUG00000000253	158	4.159607	3.33199434996182	genic	protein_coding
ENSELUG00000000254	3634.704	24.177251	19.3668449278042	genic	pseudogene
ENSELUG00000000255	1291.344	24.780649	19.8501883606762	genic	protein_coding
ENSELUG00000000256	188.004	14.451621	11.5762665847494	genic	protein_coding
ENSELUG00000000257	456.004	11.042672	8.84557620767578	genic	protein_coding
ENSELUG00000000258	2803.54	28.509334	22.8369987379035	genic	protein_coding
ENSELUG00000000259	426.619	5.728546	4.58877074336504	genic	protein_coding
ENSELUG00000000260	13	0.236643	0.189559527849149	genic	protein_coding
ENSELUG00000000261	220	8.364418	6.70019872471582	genic	protein_coding
ENSELUG00000000262	1	0.027105	0.0217120768514226	genic	protein_coding
ENSELUG00000000263	601.331	25.239582	20.2178101487468	genic	protein_coding
ENSELUG00000000264	950.842	14.639197	11.7265216862983	genic	protein_coding
ENSELUG00000000265	30	1.255291	1.00553309953511	genic	protein_coding
ENSELUG00000000266	10	0.443107	0.354944594628419	genic	protein_coding
ENSELUG00000000267	143.42	4.754233	3.8083110963132	genic	protein_coding
ENSELUG00000000268	0	0	0	genic	protein_coding
ENSELUG00000000269	0	0	0	genic	protein_coding
ENSELUG00000000270	754.025	13.875466	11.1147457716768	genic	protein_coding
ENSELUG00000000271	1049.827	47.058157	37.6952710300797	genic	protein_coding
ENSELUG00000000272	1334.743	24.65057	19.7459904176857	genic	protein_coding
ENSELUG00000000273	868.671	49.83875	39.9226257214107	genic	protein_coding
ENSELUG00000000274	1	0.017576	0.0140790061885484	genic	protein_coding
ENSELUG00000000275	2	0.051305	0.0410971445438936	genic	protein_coding
ENSELUG00000000277	0	0	0	genic	protein_coding
ENSELUG00000000278	82	1.482454	1.18749880747828	genic	protein_coding
ENSELUG00000000280	685.614	7.573966	6.06701833101131	genic	protein_coding
ENSELUG00000000281	77	3.020964	2.41990048084785	genic	protein_coding
