gene_id	est_counts	tpm	fpkm	type	biotype
ENSELUG00000000002	0	0	0	genic	Mt_tRNA
ENSELUG00000000003	38676.033	2478.771868	1481.58971135607	genic	Mt_rRNA
ENSELUG00000000004	0	0	0	genic	Mt_tRNA
ENSELUG00000000005	56411.256	1858.4207	1110.79886940654	genic	Mt_rRNA
ENSELUG00000000006	0	0	0	genic	Mt_tRNA
ENSELUG00000000007	46383.742	2849.109552	1702.94469340391	genic	protein_coding
ENSELUG00000000008	0	0	0	genic	Mt_tRNA
ENSELUG00000000009	0	0	0	genic	Mt_tRNA
ENSELUG00000000010	0	0	0	genic	Mt_tRNA
ENSELUG00000000011	67173.183	3771.485687	2254.25924124853	genic	protein_coding
ENSELUG00000000012	0	0	0	genic	Mt_tRNA
ENSELUG00000000013	0	0	0	genic	Mt_tRNA
ENSELUG00000000014	0	0	0	genic	Mt_tRNA
ENSELUG00000000015	0	0	0	genic	Mt_tRNA
ENSELUG00000000016	0	0	0	genic	Mt_tRNA
ENSELUG00000000017	534832.775	19024.388367	11371.0900277933	genic	protein_coding
ENSELUG00000000018	0	0	0	genic	Mt_tRNA
ENSELUG00000000019	0	0	0	genic	Mt_tRNA
ENSELUG00000000020	166224.324	15900.898048	9504.14487648952	genic	protein_coding
ENSELUG00000000021	0	0	0	genic	Mt_tRNA
ENSELUG00000000022	13863.496	21871.151924	13072.6324937071	genic	protein_coding
ENSELUG00000000023	77522.378	7549.100801	4512.18210967345	genic	protein_coding
ENSELUG00000000024	276867.069	22360.099129	13364.8817150559	genic	protein_coding
ENSELUG00000000025	0	0	0	genic	Mt_tRNA
ENSELUG00000000026	8813.058	2483.335309	1484.31733115895	genic	protein_coding
ENSELUG00000000027	0	0	0	genic	Mt_tRNA
ENSELUG00000000028	8809.902	3411.689691	2039.20514420054	genic	protein_coding
ENSELUG00000000029	68339.161	2776.06816	1659.28703523562	genic	protein_coding
ENSELUG00000000030	0	0	0	genic	Mt_tRNA
ENSELUG00000000031	0	0	0	genic	Mt_tRNA
ENSELUG00000000032	0	0	0	genic	Mt_tRNA
ENSELUG00000000033	45075.248	1324.37015	791.590873528138	genic	protein_coding
ENSELUG00000000034	19292.473	2757.187742	1648.00199790886	genic	protein_coding
ENSELUG00000000035	0	0	0	genic	Mt_tRNA
ENSELUG00000000036	81988.565	4183.131154	2500.30434790276	genic	protein_coding
ENSELUG00000000037	0	0	0	genic	Mt_tRNA
ENSELUG00000000038	0	0	0	genic	Mt_tRNA
ENSELUG00000000044	8	0.088205	0.0527211165243715	genic	protein_coding
ENSELUG00000000046	120.99	5.225779	3.12350664463028	genic	protein_coding
ENSELUG00000000047	0	0	0	genic	snoRNA
ENSELUG00000000048	0	0	0	genic	snoRNA
ENSELUG00000000049	6	0.08389	0.0501419926900916	genic	protein_coding
ENSELUG00000000051	70.584	3.767268	2.25173828248439	genic	protein_coding
ENSELUG00000000052	15.896	0.85402	0.510457320266921	genic	protein_coding
ENSELUG00000000053	19.968	2.324737	1.38952134533777	genic	protein_coding
ENSELUG00000000055	504.147	12.148207	7.26111940149862	genic	protein_coding
ENSELUG00000000056	426.004	5.701485	3.40784144942981	genic	protein_coding
ENSELUG00000000057	1	0.034278	0.0204883445634874	genic	protein_coding
