gene_id	est_counts	tpm	fpkm	type	biotype
ENSELUG00000000002	0	0	0	genic	Mt_tRNA
ENSELUG00000000003	221	25.923854	17.2899920198648	genic	Mt_rRNA
ENSELUG00000000004	0	0	0	genic	Mt_tRNA
ENSELUG00000000005	850	50.904278	33.950760577381	genic	Mt_rRNA
ENSELUG00000000006	1	4.036884	2.69241186688985	genic	Mt_tRNA
ENSELUG00000000007	265	29.776137	19.859283697262	genic	protein_coding
ENSELUG00000000008	0	0	0	genic	Mt_tRNA
ENSELUG00000000009	0	0	0	genic	Mt_tRNA
ENSELUG00000000010	1	4.256166	2.83866265313868	genic	Mt_tRNA
ENSELUG00000000011	288	29.550347	19.7086923809336	genic	protein_coding
ENSELUG00000000012	0	0	0	genic	Mt_tRNA
ENSELUG00000000013	0	0	0	genic	Mt_tRNA
ENSELUG00000000014	0	0	0	genic	Mt_tRNA
ENSELUG00000000015	9	39.411072	26.2853324345338	genic	Mt_tRNA
ENSELUG00000000016	0	0	0	genic	Mt_tRNA
ENSELUG00000000017	6046	391.180587	260.899063370594	genic	protein_coding
ENSELUG00000000018	4	16.640226	11.0982485377655	genic	Mt_tRNA
ENSELUG00000000019	0	0	0	genic	Mt_tRNA
ENSELUG00000000020	1538	271.022858	180.759506361244	genic	protein_coding
ENSELUG00000000021	0	0	0	genic	Mt_tRNA
ENSELUG00000000022	51	140.403704	93.6426706352945	genic	protein_coding
ENSELUG00000000023	347	62.267505	41.5294988371286	genic	protein_coding
ENSELUG00000000024	3103	460.262886	306.973709463877	genic	protein_coding
ENSELUG00000000025	0	0	0	genic	Mt_tRNA
ENSELUG00000000026	54	28.275698	18.8585614151394	genic	protein_coding
ENSELUG00000000027	0	0	0	genic	Mt_tRNA
ENSELUG00000000028	34	24.265119	16.183693746735	genic	protein_coding
ENSELUG00000000029	376	27.814036	18.5506545624055	genic	protein_coding
ENSELUG00000000030	0	0	0	genic	Mt_tRNA
ENSELUG00000000031	0	0	0	genic	Mt_tRNA
ENSELUG00000000032	0	0	0	genic	Mt_tRNA
ENSELUG00000000033	252	13.448608	8.96958935960256	genic	protein_coding
ENSELUG00000000034	84	22.285491	14.863374926767	genic	protein_coding
ENSELUG00000000035	0	0	0	genic	Mt_tRNA
