gene_id	est_counts	tpm	fpkm	type	biotype
ENSELUG00000000002	1	2.667043	1.75973260735432	genic	Mt_tRNA
ENSELUG00000000003	7969	626.908488	413.638365845918	genic	Mt_rRNA
ENSELUG00000000004	0	0	0	genic	Mt_tRNA
ENSELUG00000000005	53035	2127.228791	1403.55962270785	genic	Mt_rRNA
ENSELUG00000000006	11	28.070695	18.521230179865	genic	Mt_tRNA
ENSELUG00000000007	14129.959	1064.691629	702.490577140483	genic	protein_coding
ENSELUG00000000008	1	2.576582	1.70004584137646	genic	Mt_tRNA
ENSELUG00000000009	1	2.591055	1.70959522247989	genic	Mt_tRNA
ENSELUG00000000010	1	2.636495	1.73957683495415	genic	Mt_tRNA
ENSELUG00000000011	17490	1203.867115	794.319483108098	genic	protein_coding
ENSELUG00000000012	4	10.306329	6.80018402531245	genic	Mt_tRNA
ENSELUG00000000013	10.73	28.289557	18.6656367747009	genic	Mt_tRNA
ENSELUG00000000014	157.875	405.276966	267.404422080869	genic	Mt_tRNA
ENSELUG00000000015	302	815.809088	538.276230840517	genic	Mt_tRNA
ENSELUG00000000016	18	46.638993	30.7727159840579	genic	Mt_tRNA
ENSELUG00000000017	163130	7070.308145	4665.03606683481	genic	protein_coding
ENSELUG00000000018	292	756.588111	499.201838614266	genic	Mt_tRNA
ENSELUG00000000019	0	0	0	genic	Mt_tRNA
ENSELUG00000000020	58151	6879.074677	4538.85896010761	genic	protein_coding
ENSELUG00000000021	54	138.256633	91.2226406822533	genic	Mt_tRNA
ENSELUG00000000022	2740	4932.955106	3254.79639834947	genic	protein_coding
ENSELUG00000000023	28358	3416.357925	2254.13554975148	genic	protein_coding
ENSELUG00000000024	139416	13873.295911	9153.69237993615	genic	protein_coding
ENSELUG00000000025	5	12.955276	8.54797677220608	genic	Mt_tRNA
ENSELUG00000000026	3334	1191.353257	786.062756851191	genic	protein_coding
ENSELUG00000000027	8	20.889058	13.7827385983336	genic	Mt_tRNA
ENSELUG00000000028	2107	1032.475996	681.234489459611	genic	protein_coding
ENSELUG00000000029	22282	1104.531459	728.777160417339	genic	protein_coding
ENSELUG00000000030	1	2.636495	1.73957683495415	genic	Mt_tRNA
ENSELUG00000000031	4	10.545981	6.95830799962321	genic	Mt_tRNA
ENSELUG00000000032	3	7.701236	5.08132643760559	genic	Mt_tRNA
ENSELUG00000000033	16978	606.697885	400.3032763429	genic	protein_coding
ENSELUG00000000034	7017	1253.686023	827.190328036502	genic	protein_coding
ENSELUG00000000035	16	41.456883	27.3535255390981	genic	Mt_tRNA
ENSELUG00000000036	44503	2779.364578	1833.84312725073	genic	protein_coding
ENSELUG00000000037	6	15.402471	10.1626522154046	genic	Mt_tRNA
ENSELUG00000000038	382	997.452538	658.125780276853	genic	Mt_tRNA
ENSELUG00000000044	697.001	9.73406	6.42259715495527	genic	protein_coding
ENSELUG00000000046	28.97	1.589093	1.0484940693564	genic	protein_coding
ENSELUG00000000047	13	36.310198	23.9577087433879	genic	snoRNA
ENSELUG00000000048	8	20.889058	13.7827385983336	genic	snoRNA
ENSELUG00000000049	3	0.050783	0.03350695920511	genic	protein_coding
ENSELUG00000000051	162.311	10.685526	7.05038071337146	genic	protein_coding
ENSELUG00000000052	6.594	0.434013	0.286364647332521	genic	protein_coding
ENSELUG00000000053	3.591	0.519633	0.342857289499024	genic	protein_coding
ENSELUG00000000055	322	9.422065	6.21674079087283	genic	protein_coding
ENSELUG00000000056	129	2.170656	1.43221318237062	genic	protein_coding
ENSELUG00000000057	27.757	1.15103	0.75945720524305	genic	protein_coding
ENSELUG00000000058	28	0.826055	0.54503655132972	genic	protein_coding
ENSELUG00000000059	1723	21.790888	14.3777719957293	genic	protein_coding
ENSELUG00000000060	366.383	18.506032	12.2104022856558	genic	protein_coding
ENSELUG00000000062	28	6.318498	4.16898676178188	genic	protein_coding
ENSELUG00000000063	1237	38.852189	25.6349312142296	genic	protein_coding
ENSELUG00000000064	6	0.221006	0.145821220213153	genic	protein_coding
ENSELUG00000000065	1648	34.6241	22.8452101335811	genic	protein_coding
ENSELUG00000000066	70	2.387894	1.57554825126769	genic	protein_coding
ENSELUG00000000067	722.395	17.657291	11.6503973615138	genic	protein_coding
ENSELUG00000000068	1414.135	67.797759	44.733409704249	genic	protein_coding
ENSELUG00000000069	55	2.55165	1.68359554291237	genic	protein_coding
ENSELUG00000000070	0	0	0	genic	protein_coding
ENSELUG00000000071	558	66.950052	44.1740870201445	genic	protein_coding
ENSELUG00000000072	2668	14.892465	9.82614688416457	genic	protein_coding
ENSELUG00000000073	2	0.664001	0.438112250539595	genic	protein_coding
