gene_id	est_counts	tpm	fpkm	type	biotype
ENSELUG00000000002	0	0	0	genic	Mt_tRNA
ENSELUG00000000003	2298.574	161.151339	114.835528031787	genic	Mt_rRNA
ENSELUG00000000004	0	0	0	genic	Mt_tRNA
ENSELUG00000000005	1435.025	51.501368	36.6995820533603	genic	Mt_rRNA
ENSELUG00000000006	0	0	0	genic	Mt_tRNA
ENSELUG00000000007	3519.184	236.408338	168.463237685833	genic	protein_coding
ENSELUG00000000008	0	0	0	genic	Mt_tRNA
ENSELUG00000000009	0	0	0	genic	Mt_tRNA
ENSELUG00000000010	0	0	0	genic	Mt_tRNA
ENSELUG00000000011	3835.877	235.347571	167.707341152055	genic	protein_coding
ENSELUG00000000012	0	0	0	genic	Mt_tRNA
ENSELUG00000000013	0	0	0	genic	Mt_tRNA
ENSELUG00000000014	0	0	0	genic	Mt_tRNA
ENSELUG00000000015	0	0	0	genic	Mt_tRNA
ENSELUG00000000016	0	0	0	genic	Mt_tRNA
ENSELUG00000000017	41842.673	1621.980046	1155.81375988091	genic	protein_coding
ENSELUG00000000018	0	0	0	genic	Mt_tRNA
ENSELUG00000000019	0	0	0	genic	Mt_tRNA
ENSELUG00000000020	17671.892	1853.906659	1321.08334581018	genic	protein_coding
ENSELUG00000000021	0	0	0	genic	Mt_tRNA
ENSELUG00000000022	757.455	1274.6858	908.333854536702	genic	protein_coding
ENSELUG00000000023	4743.521	506.64414	361.031733910139	genic	protein_coding
ENSELUG00000000024	27011.772	2390.362983	1703.35907255752	genic	protein_coding
ENSELUG00000000025	0	0	0	genic	Mt_tRNA
ENSELUG00000000026	776.646	239.849762	170.91557686386	genic	protein_coding
ENSELUG00000000027	0	0	0	genic	Mt_tRNA
ENSELUG00000000028	434.416	182.893095	130.32857975628	genic	protein_coding
ENSELUG00000000029	4883.076	216.311925	154.142648029424	genic	protein_coding
ENSELUG00000000030	0	0	0	genic	Mt_tRNA
ENSELUG00000000031	0	0	0	genic	Mt_tRNA
ENSELUG00000000032	0	0	0	genic	Mt_tRNA
ENSELUG00000000033	1718.414	54.976062	39.1756292442489	genic	protein_coding
ENSELUG00000000034	1217.276	191.374492	136.372375042041	genic	protein_coding
ENSELUG00000000035	0	0	0	genic	Mt_tRNA
ENSELUG00000000036	6037.385	336.377973	239.701031263024	genic	protein_coding
ENSELUG00000000037	0	0	0	genic	Mt_tRNA
ENSELUG00000000038	0	0	0	genic	Mt_tRNA
ENSELUG00000000044	5	0.062905	0.0448257453873192	genic	protein_coding
ENSELUG00000000046	11	0.593626	0.423014512857368	genic	protein_coding
ENSELUG00000000047	0	0	0	genic	snoRNA
ENSELUG00000000048	0	0	0	genic	snoRNA
ENSELUG00000000049	0	0	0	genic	protein_coding
ENSELUG00000000051	9.4	0.55543	0.395796260400266	genic	protein_coding
ENSELUG00000000052	1.156	0.067856	0.0483537998410608	genic	protein_coding
ENSELUG00000000053	0	0	0	genic	protein_coding
ENSELUG00000000055	1	0.026219	0.0186835103459204	genic	protein_coding
ENSELUG00000000056	0	0	0	genic	protein_coding
ENSELUG00000000057	0	0	0	genic	protein_coding
ENSELUG00000000058	0	0	0	genic	protein_coding
ENSELUG00000000059	72.001	0.878367	0.625919330714942	genic	protein_coding
ENSELUG00000000060	64.069	2.891557	2.06050707980161	genic	protein_coding
