gene_id	est_counts	tpm	fpkm	type	biotype
ENSELUG00000000002	0	0	0	genic	Mt_tRNA
ENSELUG00000000003	69624.602	5143.575528	3947.28424515114	genic	Mt_rRNA
ENSELUG00000000004	0	0	0	genic	Mt_tRNA
ENSELUG00000000005	252530.9	9562.791231	7338.68006026402	genic	Mt_rRNA
ENSELUG00000000006	0	0	0	genic	Mt_tRNA
ENSELUG00000000007	117662.386	8329.926533	6392.55467096493	genic	protein_coding
ENSELUG00000000008	0	0	0	genic	Mt_tRNA
ENSELUG00000000009	0	0	0	genic	Mt_tRNA
ENSELUG00000000010	0	0	0	genic	Mt_tRNA
ENSELUG00000000011	95317.92	6167.362818	4732.95938848364	genic	protein_coding
ENSELUG00000000012	0	0	0	genic	Mt_tRNA
ENSELUG00000000013	0	0	0	genic	Mt_tRNA
ENSELUG00000000014	0	0	0	genic	Mt_tRNA
ENSELUG00000000015	0	0	0	genic	Mt_tRNA
ENSELUG00000000016	0	0	0	genic	Mt_tRNA
ENSELUG00000000017	711318.778	29092.101939	22325.869430131	genic	protein_coding
ENSELUG00000000018	0	0	0	genic	Mt_tRNA
ENSELUG00000000019	0	0	0	genic	Mt_tRNA
ENSELUG00000000020	329639.352	36472.444259	27989.6939049484	genic	protein_coding
ENSELUG00000000021	0	0	0	genic	Mt_tRNA
ENSELUG00000000022	15528.219	43071.774528	33054.1538817812	genic	protein_coding
ENSELUG00000000023	170421.092	19198.678442	14733.4554590075	genic	protein_coding
ENSELUG00000000024	470851.808	43910.383857	33697.719699796	genic	protein_coding
ENSELUG00000000025	0	0	0	genic	Mt_tRNA
ENSELUG00000000026	28531.031	9771.364356	7498.74330922241	genic	protein_coding
ENSELUG00000000027	0	0	0	genic	Mt_tRNA
ENSELUG00000000028	21882.555	10996.767234	8439.14234642154	genic	protein_coding
ENSELUG00000000029	127931.937	5978.613756	4588.10952778578	genic	protein_coding
ENSELUG00000000030	0	0	0	genic	Mt_tRNA
ENSELUG00000000031	0	0	0	genic	Mt_tRNA
ENSELUG00000000032	0	0	0	genic	Mt_tRNA
ENSELUG00000000033	72999.15	2464.391775	1891.22426109683	genic	protein_coding
ENSELUG00000000034	35267.927	5865.47308	4501.28307691918	genic	protein_coding
ENSELUG00000000035	0	0	0	genic	Mt_tRNA
ENSELUG00000000036	182606.577	10730.652967	8234.92085733856	genic	protein_coding
ENSELUG00000000037	0	0	0	genic	Mt_tRNA
ENSELUG00000000038	0	0	0	genic	Mt_tRNA
ENSELUG00000000044	4	0.048666	0.0373472760395567	genic	protein_coding
ENSELUG00000000046	52	2.57421	1.97550099563941	genic	protein_coding
ENSELUG00000000047	0	0	0	genic	snoRNA
ENSELUG00000000048	0	0	0	genic	snoRNA
ENSELUG00000000049	4	0.064151	0.0492307792958863	genic	protein_coding
ENSELUG00000000051	59.095	3.682452	2.8259883973702	genic	protein_coding
ENSELUG00000000052	1.127	0.06975	0.0535275655233445	genic	protein_coding
ENSELUG00000000053	5.195	0.70107	0.538015345683887	genic	protein_coding
ENSELUG00000000055	216	5.976895	4.58679051955054	genic	protein_coding
ENSELUG00000000056	343	5.40357	4.14680927935453	genic	protein_coding
ENSELUG00000000057	1	0.039422	0.0302532428395883	genic	protein_coding
ENSELUG00000000058	3	0.084567	0.0648984320231208	genic	protein_coding
ENSELUG00000000059	690.478	8.391526	6.43982735205518	genic	protein_coding
ENSELUG00000000060	2175.614	103.584633	79.4929495357576	genic	protein_coding
ENSELUG00000000062	24	4.966712	3.81155558445278	genic	protein_coding
ENSELUG00000000063	64	1.900274	1.45830883221947	genic	protein_coding
ENSELUG00000000064	4	0.13917	0.106801882349589	genic	protein_coding
ENSELUG00000000065	296	6.075553	4.66250267093982	genic	protein_coding
ENSELUG00000000066	11	0.354587	0.27211725987421	genic	protein_coding
ENSELUG00000000067	553.51	12.630083	9.69258201215454	genic	protein_coding
ENSELUG00000000068	442.785	20.01917	15.3631173318706	genic	protein_coding
ENSELUG00000000069	463	20.260275	15.5481462019137	genic	protein_coding
ENSELUG00000000070	0	0	0	genic	protein_coding
ENSELUG00000000071	51	5.722288	4.39139994069459	genic	protein_coding
ENSELUG00000000072	1371	7.285254	5.59085176830406	genic	protein_coding
ENSELUG00000000073	14	4.415688	3.38868858423865	genic	protein_coding
ENSELUG00000000074	28	0.561004	0.430525854750657	genic	protein_coding
ENSELUG00000000075	668	15.897985	12.2004363265469	genic	protein_coding
ENSELUG00000000076	23707.173	1206.064143	925.558099495182	genic	protein_coding
ENSELUG00000000078	0	0	0	genic	snoRNA
ENSELUG00000000080	1306	49.437548	37.9393776327382	genic	protein_coding
ENSELUG00000000081	40	2.195359	1.68476304974572	genic	protein_coding
ENSELUG00000000082	3215.998	34.976169	26.8414219054204	genic	protein_coding
ENSELUG00000000083	0	0	0	genic	snoRNA
ENSELUG00000000084	0	0	0	genic	snoRNA
ENSELUG00000000085	1124	21.541721	16.5315538682883	genic	protein_coding
ENSELUG00000000086	148	6.982534	5.35853829683127	genic	protein_coding
ENSELUG00000000087	164.94	2.435608	1.86913500801695	genic	protein_coding
ENSELUG00000000089	574.995	12.694309	9.7418703479725	genic	protein_coding
ENSELUG00000000090	411	7.530401	5.77898255117647	genic	protein_coding
ENSELUG00000000091	33	3.79396	2.91156189954047	genic	protein_coding
ENSELUG00000000092	0	0	0	genic	protein_coding
ENSELUG00000000093	133	4.524195	3.47195905810591	genic	protein_coding
ENSELUG00000000094	444	8.970306	6.88399486995628	genic	protein_coding
ENSELUG00000000095	8	0.448354	0.344075958604352	genic	protein_coding
ENSELUG00000000096	38	2.142598	1.64427318760125	genic	protein_coding
ENSELUG00000000097	46	2.47109	1.89636461489722	genic	protein_coding
ENSELUG00000000098	172	4.903102	3.76273997953608	genic	protein_coding
ENSELUG00000000099	18.668	0.57704	0.442832206589114	genic	protein_coding
ENSELUG00000000100	629	14.555681	11.1703249959054	genic	protein_coding
ENSELUG00000000101	848	25.906166	19.8809175343891	genic	protein_coding
ENSELUG00000000102	924	36.043629	27.6606123727114	genic	protein_coding
ENSELUG00000000103	2726.12	69.086314	53.0182394179406	genic	protein_coding
ENSELUG00000000104	0	0	0	genic	protein_coding
ENSELUG00000000105	2364.113	30.258065	23.2206531454784	genic	protein_coding
ENSELUG00000000106	0	0	0	genic	protein_coding
ENSELUG00000000107	248.525	2.230812	1.71197040143747	genic	protein_coding
ENSELUG00000000108	89.999	1.879678	1.44250304383927	genic	protein_coding
ENSELUG00000000109	358.904	171.129052	131.327907439109	genic	protein_coding
ENSELUG00000000110	40	2.197524	1.68642451468275	genic	protein_coding
ENSELUG00000000111	396	6.29293	4.82932219224115	genic	protein_coding
ENSELUG00000000112	80	8.246669	6.32866115049224	genic	protein_coding
ENSELUG00000000113	230	5.378293	4.12741119657699	genic	protein_coding
ENSELUG00000000114	1	2.775379	2.12988216881168	genic	snoRNA
ENSELUG00000000115	12	0.083016	0.0637081631467522	genic	protein_coding
ENSELUG00000000116	73.001	1.432563	1.09937791897948	genic	protein_coding
ENSELUG00000000117	142	2.866749	2.20000136109652	genic	protein_coding
ENSELUG00000000121	8	0.345992	0.265521282445205	genic	protein_coding
ENSELUG00000000122	137	4.390801	3.36958979537586	genic	protein_coding
ENSELUG00000000123	2	0.791655	0.607532113037753	genic	protein_coding
ENSELUG00000000124	11158.91	78.533786	60.2684211600189	genic	protein_coding
ENSELUG00000000125	17.381	1.008631	0.774043898801097	genic	protein_coding
ENSELUG00000000126	325.082	14.892072	11.4284782761056	genic	protein_coding
ENSELUG00000000127	64	0.669795	0.514014275981484	genic	protein_coding
