gene_id	est_counts	tpm	fpkm	type	biotype
ENSELUG00000000002	0	0	0	genic	Mt_tRNA
ENSELUG00000000003	117765.255	6332.305544	5902.14277402221	genic	Mt_rRNA
ENSELUG00000000004	0	0	0	genic	Mt_tRNA
ENSELUG00000000005	225365.368	6185.109985	5764.94642446463	genic	Mt_rRNA
ENSELUG00000000006	0	0	0	genic	Mt_tRNA
ENSELUG00000000007	125512.383	6464.318993	6025.18835650005	genic	protein_coding
ENSELUG00000000008	0	0	0	genic	Mt_tRNA
ENSELUG00000000009	0	0	0	genic	Mt_tRNA
ENSELUG00000000010	0	0	0	genic	Mt_tRNA
ENSELUG00000000011	117574.473	5533.945331	5158.0163370581	genic	protein_coding
ENSELUG00000000012	0	0	0	genic	Mt_tRNA
ENSELUG00000000013	0	0	0	genic	Mt_tRNA
ENSELUG00000000014	0	0	0	genic	Mt_tRNA
ENSELUG00000000015	0	0	0	genic	Mt_tRNA
ENSELUG00000000016	0	0	0	genic	Mt_tRNA
ENSELUG00000000017	921247.379	27318.596286	25462.8041154176	genic	protein_coding
ENSELUG00000000018	0	0	0	genic	Mt_tRNA
ENSELUG00000000019	0	0	0	genic	Mt_tRNA
ENSELUG00000000020	664950.856	53785.655295	50131.9171255445	genic	protein_coding
ENSELUG00000000021	0	0	0	genic	Mt_tRNA
ENSELUG00000000022	18733.33	32433.621315	30230.3580188234	genic	protein_coding
ENSELUG00000000023	200053.269	16478.934197	15359.4961137919	genic	protein_coding
ENSELUG00000000024	544145.634	37024.601234	34509.4659624193	genic	protein_coding
ENSELUG00000000025	0	0	0	genic	Mt_tRNA
ENSELUG00000000026	39055.333	10048.965053	9366.32417084856	genic	protein_coding
ENSELUG00000000027	0	0	0	genic	Mt_tRNA
ENSELUG00000000028	10049.888	3870.826099	3607.87522506027	genic	protein_coding
ENSELUG00000000029	136934.018	4643.581939	4328.13663150187	genic	protein_coding
ENSELUG00000000030	0	0	0	genic	Mt_tRNA
ENSELUG00000000031	0	0	0	genic	Mt_tRNA
ENSELUG00000000032	0	0	0	genic	Mt_tRNA
ENSELUG00000000033	61148.125	1495.270289	1393.69439299934	genic	protein_coding
ENSELUG00000000034	55646.414	6799.552985	6337.64941349439	genic	protein_coding
ENSELUG00000000035	0	0	0	genic	Mt_tRNA
ENSELUG00000000036	277699.356	11861.110683	11055.368099835	genic	protein_coding
ENSELUG00000000037	0	0	0	genic	Mt_tRNA
ENSELUG00000000038	0	0	0	genic	Mt_tRNA
ENSELUG00000000044	1	0.008787	0.00819008624820285	genic	protein_coding
ENSELUG00000000046	12	0.519124	0.483859148004104	genic	protein_coding
ENSELUG00000000047	0	0	0	genic	snoRNA
ENSELUG00000000048	0	0	0	genic	snoRNA
ENSELUG00000000049	0	0	0	genic	protein_coding
ENSELUG00000000051	21	0.951611	0.886966674034205	genic	protein_coding
ENSELUG00000000052	0	0	0	genic	protein_coding
ENSELUG00000000053	7.099	0.702121	0.654424894352389	genic	protein_coding
ENSELUG00000000055	4	0.080106	0.0746642823487581	genic	protein_coding
ENSELUG00000000056	0	0	0	genic	protein_coding
ENSELUG00000000057	1	0.028578	0.0266366546945648	genic	protein_coding
ENSELUG00000000058	29	0.591684	0.551490041160994	genic	protein_coding
ENSELUG00000000059	185.001	1.695728	1.58053471873137	genic	protein_coding
ENSELUG00000000060	313.368	10.827829	10.092278751655	genic	protein_coding
ENSELUG00000000062	41	6.624618	6.17459801768488	genic	protein_coding
ENSELUG00000000063	43	0.924286	0.86149790121844	genic	protein_coding
ENSELUG00000000064	300	7.561604	7.04793318934286	genic	protein_coding
ENSELUG00000000065	65.999	0.950992	0.886389723608846	genic	protein_coding
