gene_id	est_counts	tpm	fpkm	type	biotype
ENSELUG00000000002	0	0	0	genic	Mt_tRNA
ENSELUG00000000003	25121.055	1118.919397	789.987376078604	genic	Mt_rRNA
ENSELUG00000000004	0	0	0	genic	Mt_tRNA
ENSELUG00000000005	36543.013	838.91757	592.298508406802	genic	Mt_rRNA
ENSELUG00000000006	0	0	0	genic	Mt_tRNA
ENSELUG00000000007	74319.274	3173.302507	2240.43745039178	genic	protein_coding
ENSELUG00000000008	0	0	0	genic	Mt_tRNA
ENSELUG00000000009	0	0	0	genic	Mt_tRNA
ENSELUG00000000010	0	0	0	genic	Mt_tRNA
ENSELUG00000000011	119218.839	4654.222454	3286.00701174687	genic	protein_coding
ENSELUG00000000012	0	0	0	genic	Mt_tRNA
ENSELUG00000000013	0	0	0	genic	Mt_tRNA
ENSELUG00000000014	0	0	0	genic	Mt_tRNA
ENSELUG00000000015	0	0	0	genic	Mt_tRNA
ENSELUG00000000016	0	0	0	genic	Mt_tRNA
ENSELUG00000000017	668249.189	16559.989038	11691.8004309296	genic	protein_coding
ENSELUG00000000018	0	0	0	genic	Mt_tRNA
ENSELUG00000000019	0	0	0	genic	Mt_tRNA
ENSELUG00000000020	285686.141	18938.370617	13371.0021928666	genic	protein_coding
ENSELUG00000000021	0	0	0	genic	Mt_tRNA
ENSELUG00000000022	20974.36	22658.369208	15997.4218740335	genic	protein_coding
ENSELUG00000000023	127438.96	8598.633722	6070.86811625252	genic	protein_coding
ENSELUG00000000024	439223.18	24614.964404	17378.8310345863	genic	protein_coding
ENSELUG00000000025	0	0	0	genic	Mt_tRNA
ENSELUG00000000026	15154.298	2938.818729	2074.8855571885	genic	protein_coding
ENSELUG00000000027	0	0	0	genic	Mt_tRNA
ENSELUG00000000028	14689.448	3918.659051	2766.67934236032	genic	protein_coding
ENSELUG00000000029	119029.32	3366.946278	2377.15519338239	genic	protein_coding
ENSELUG00000000030	0	0	0	genic	Mt_tRNA
ENSELUG00000000031	0	0	0	genic	Mt_tRNA
ENSELUG00000000032	0	0	0	genic	Mt_tRNA
ENSELUG00000000033	71010.951	1454.385298	1026.83538104248	genic	protein_coding
ENSELUG00000000034	24788.501	2446.768652	1727.48488626376	genic	protein_coding
ENSELUG00000000035	0	0	0	genic	Mt_tRNA
ENSELUG00000000036	149228.408	5296.576954	3739.52667306281	genic	protein_coding
ENSELUG00000000037	0	0	0	genic	Mt_tRNA
ENSELUG00000000038	0	0	0	genic	Mt_tRNA
ENSELUG00000000044	329.999	2.662709	1.87994461603822	genic	protein_coding
ENSELUG00000000046	150.015	4.814714	3.39931838667457	genic	protein_coding
ENSELUG00000000047	0	0	0	genic	snoRNA
ENSELUG00000000048	0	0	0	genic	snoRNA
ENSELUG00000000049	8	0.078085	0.0551301232479195	genic	protein_coding
ENSELUG00000000051	56.5	2.097327	1.48076962286213	genic	protein_coding
ENSELUG00000000052	26.733	0.998886	0.705240549281184	genic	protein_coding
ENSELUG00000000053	4.986	0.401638	0.283567297701836	genic	protein_coding
ENSELUG00000000055	3	0.050417	0.0355957664569425	genic	protein_coding
ENSELUG00000000056	0	0	0	genic	protein_coding
ENSELUG00000000057	17.091	0.402407	0.284110232513614	genic	protein_coding
ENSELUG00000000058	10	0.157967	0.111528977128822	genic	protein_coding
ENSELUG00000000059	1820.364	13.138429	9.27608644495152	genic	protein_coding
ENSELUG00000000060	862.155	24.842291	17.5393297635997	genic	protein_coding
ENSELUG00000000062	4	0.487388	0.344109118390945	genic	protein_coding
ENSELUG00000000063	375	6.75996	4.77271470770322	genic	protein_coding
ENSELUG00000000064	4	0.084417	0.0596006866135573	genic	protein_coding
ENSELUG00000000065	1893.739	22.836443	16.123146790473	genic	protein_coding
ENSELUG00000000066	27	0.52817	0.372902314091741	genic	protein_coding
ENSELUG00000000067	1548.475	21.768631	15.3692426198179	genic	protein_coding
ENSELUG00000000068	2549.041	69.448461	49.0324929795521	genic	protein_coding
ENSELUG00000000069	0	0	0	genic	protein_coding
ENSELUG00000000070	0	0	0	genic	protein_coding
ENSELUG00000000071	115.003	7.728943	5.45684292970666	genic	protein_coding
ENSELUG00000000072	1476.174	4.876514	3.44295085919453	genic	protein_coding
ENSELUG00000000073	0	0	0	genic	protein_coding
ENSELUG00000000074	93	1.230176	0.868537548781874	genic	protein_coding
ENSELUG00000000075	1791.778	20.070928	14.1706183561519	genic	protein_coding
ENSELUG00000000076	179952.382	5537.194907	3909.40945982791	genic	protein_coding
ENSELUG00000000078	4	98.970986	69.8761946103363	genic	snoRNA
ENSELUG00000000080	983.993	21.607371	15.2553886955692	genic	protein_coding
ENSELUG00000000081	1563.023	51.849374	36.6070612658958	genic	protein_coding
ENSELUG00000000082	1900.008	13.632894	9.62519211687036	genic	protein_coding
ENSELUG00000000083	0	0	0	genic	snoRNA
ENSELUG00000000084	0	0	0	genic	snoRNA
ENSELUG00000000085	1014.788	12.582973	8.88391947640703	genic	protein_coding
ENSELUG00000000086	398.001	11.289535	7.97071724353846	genic	protein_coding
ENSELUG00000000087	950.618	8.768785	6.19099952339768	genic	protein_coding
ENSELUG00000000089	1404.207	20.117801	14.203711962696	genic	protein_coding
ENSELUG00000000090	1072.09	11.949909	8.43695915952388	genic	protein_coding
ENSELUG00000000091	1	0.068836	0.0486000789382569	genic	protein_coding
ENSELUG00000000092	0	0	0	genic	protein_coding
ENSELUG00000000093	663.406	12.197948	8.61208140630996	genic	protein_coding
ENSELUG00000000094	547	6.919123	4.8850880931999	genic	protein_coding
ENSELUG00000000095	11	0.372532	0.263017673993647	genic	protein_coding
ENSELUG00000000096	8	0.262475	0.185314453473749	genic	protein_coding
ENSELUG00000000097	1	0.032475	0.0229282288848842	genic	protein_coding
ENSELUG00000000098	467	8.084026	5.70754113747052	genic	protein_coding
ENSELUG00000000099	272.465	5.112216	3.60936285009907	genic	protein_coding
ENSELUG00000000100	2	0.028132	0.0198619533484084	genic	protein_coding
ENSELUG00000000101	2257.038	36.470517	25.7491720192783	genic	protein_coding
ENSELUG00000000102	1072.31	25.35325	17.9000806459027	genic	protein_coding
ENSELUG00000000103	10661.436	166.958615	117.877300662764	genic	protein_coding
ENSELUG00000000104	0	0	0	genic	protein_coding
ENSELUG00000000105	210	1.52484	1.07657830740037	genic	protein_coding
ENSELUG00000000106	1236.965	25.800812	18.2160715304655	genic	protein_coding
ENSELUG00000000107	112	0.612621	0.432527005625456	genic	protein_coding
ENSELUG00000000108	2	0.028714	0.0202728610993246	genic	protein_coding
ENSELUG00000000109	1901.46	486.712966	343.63252611821	genic	protein_coding
ENSELUG00000000110	67	2.224728	1.57071817677015	genic	protein_coding
ENSELUG00000000111	2	0.019343	0.0136566814879235	genic	protein_coding
ENSELUG00000000112	343.002	21.211585	14.9759530682426	genic	protein_coding
ENSELUG00000000113	1802.089	25.612832	18.083352563082	genic	protein_coding
ENSELUG00000000114	2	3.999505	2.82375877032298	genic	snoRNA
ENSELUG00000000115	12142.492	51.207098	36.1535970277043	genic	protein_coding
ENSELUG00000000116	673.57	8.053015	5.6856465322065	genic	protein_coding
ENSELUG00000000117	0	0	0	genic	protein_coding
ENSELUG00000000121	0	0	0	genic	protein_coding
ENSELUG00000000122	0	0	0	genic	protein_coding
ENSELUG00000000123	1	0.219709	0.155120500079108	genic	protein_coding
ENSELUG00000000124	19	0.081512	0.0575496779942935	genic	protein_coding
ENSELUG00000000125	33.621	1.178529	0.832073369036912	genic	protein_coding
ENSELUG00000000126	82.01	2.27436	1.6057597119823	genic	protein_coding
ENSELUG00000000127	260	1.657684	1.17036976661464	genic	protein_coding
ENSELUG00000000128	32	1.444187	1.01963510665356	genic	protein_coding
ENSELUG00000000129	854.004	12.945895	9.14015223032112	genic	protein_coding
ENSELUG00000000130	857.623	12.068835	8.52092413406934	genic	protein_coding
ENSELUG00000000131	969.546	15.359829	10.8444549636546	genic	protein_coding
ENSELUG00000000133	644.551	10.04197	7.0899025901506	genic	protein_coding
ENSELUG00000000135	5413.778	70.044344	49.4532025041899	genic	protein_coding
ENSELUG00000000136	0	0	0	genic	protein_coding
ENSELUG00000000138	0	0	0	genic	protein_coding
ENSELUG00000000139	0	0	0	genic	snRNA
ENSELUG00000000140	22	2.098825	1.48182725140315	genic	protein_coding
ENSELUG00000000141	276	3.604323	2.54474958334265	genic	protein_coding
ENSELUG00000000142	185	9.338843	6.59347589912237	genic	protein_coding
ENSELUG00000000143	13.001	0.130606	0.0922113706463183	genic	protein_coding
ENSELUG00000000144	1545.447	44.796583	31.6275999471813	genic	protein_coding
ENSELUG00000000145	0	0	0	genic	protein_coding
ENSELUG00000000147	218.981	3.928718	2.77378123258397	genic	protein_coding
ENSELUG00000000148	1028.033	13.462338	9.50477496504003	genic	protein_coding
ENSELUG00000000149	455	2.59048	1.82894898727374	genic	protein_coding
ENSELUG00000000150	920.001	9.205428	6.49928129845488	genic	protein_coding
ENSELUG00000000151	129	3.871256	2.73321150546517	genic	protein_coding
ENSELUG00000000152	1079.003	21.42564	15.127081691305	genic	protein_coding
ENSELUG00000000153	1	0.201494	0.142260217118733	genic	protein_coding
ENSELUG00000000154	19	0.302696	0.213711567991961	genic	protein_coding
ENSELUG00000000155	829.084	26.943063	19.0225316496953	genic	protein_coding
ENSELUG00000000156	431.001	13.786174	9.73341194515289	genic	protein_coding
ENSELUG00000000157	0	0	0	genic	protein_coding
ENSELUG00000000158	17144.368	345.884939	244.204127766781	genic	protein_coding
ENSELUG00000000159	6	0.291232	0.205617673736801	genic	protein_coding
ENSELUG00000000160	451.187	11.592679	8.18474511165484	genic	protein_coding
ENSELUG00000000161	52	0.596631	0.421237632881212	genic	protein_coding
ENSELUG00000000162	503.931	4.702747	3.32026665446352	genic	protein_coding
ENSELUG00000000163	0	0	0	genic	protein_coding
ENSELUG00000000164	122	2.335473	1.64890714390969	genic	protein_coding
ENSELUG00000000168	362.976	5.279827	3.72770075222761	genic	protein_coding
ENSELUG00000000169	4021.561	26.717485	18.8632674767809	genic	protein_coding
ENSELUG00000000170	176.004	3.39144	2.39444842399852	genic	protein_coding
ENSELUG00000000171	3470.433	65.512951	46.2539164111533	genic	protein_coding
ENSELUG00000000172	724.012	4.006864	2.82895442348276	genic	protein_coding
ENSELUG00000000173	41	2.293949	1.61959007612783	genic	protein_coding
ENSELUG00000000174	2281.679	33.536549	23.6777112080411	genic	protein_coding
ENSELUG00000000175	5318.336	57.801772	40.8096153462015	genic	protein_coding
ENSELUG00000000176	13471.555	360.658321	254.634535277169	genic	protein_coding
ENSELUG00000000177	683.999	5.761838	4.06801356309849	genic	protein_coding
