1_4283_9314 1- 4283-9314	38.97
1_1507986_1509003 1- 1507986-1509003	68.37
1_2871980_2891979 1- 2871980-2891979	46.21
1_2894319_2900253 1- 2894319-2900253	43.98
1_4884269_4901011 1- 4884269-4901011	44.60
1_6748833_6768832 1+ 6748833-6768832	48.91
1_6884056_6890754 1- 6884056-6890754	50.05
1_8636182_8655043 1+ 8636182-8655043	48.69
1_13442559_13445989 1- 13442559-13445989	32.91
1_13934753_13954752 1- 13934753-13954752	41.73
1_14024973_14028357 1+ 14024973-14028357	38.85
1_14895450_14907615 1+ 14895450-14907615	44.58
1_21430697_21440991 1+ 21430697-21440991	37.23
1_30956275_30961063 1+ 30956275-30961063	43.02
1_32002085_32005537 1+ 32002085-32005537	38.46
1_37002558_37007975 1- 37002558-37007975	40.22
1_37765117_37785116 1+ 37765117-37785116	39.70
1_39676013_39682188 1- 39676013-39682188	33.45
1_43198839_43199914 1- 43198839-43199914	34.01
1_48886307_48888794 1- 48886307-48888794	42.08
1_50400471_50402858 1+ 50400471-50402858	34.21
1_51365747_51383281 1+ 51365747-51383281	39.65
1_51384362_51398219 1+ 51384362-51398219	39.00
1_51406407_51412326 1- 51406407-51412326	37.74
1_51420805_51440804 1- 51420805-51440804	40.81
1_54449243_54460139 1+ 54449243-54460139	40.86
1_54547717_54562612 1- 54547717-54562612	37.41
1_55712175_55730402 1+ 55712175-55730402	39.17
1_57142176_57148081 1+ 57142176-57148081	35.03
1_57364892_57367821 1+ 57364892-57367821	44.61
1_57372124_57373550 1- 57372124-57373550	42.89
1_57646460_57648625 1- 57646460-57648625	42.75
1_57893236_57899289 1- 57893236-57899289	47.34
1_58261220_58281219 1+ 58261220-58281219	44.23
1_71297363_71313774 1- 71297363-71313774	41.55
1_74760829_74763016 1+ 74760829-74763016	47.58
1_75432070_75441067 1+ 75432070-75441067	39.61
1_77175355_77195354 1+ 77175355-77195354	41.06
1_77462016_77480425 1- 77462016-77480425	42.71
1_81893460_81907574 1- 81893460-81907574	35.18
1_82154559_82161238 1- 82154559-82161238	38.25
1_82697843_82714494 1+ 82697843-82714494	38.61
1_82991605_82997485 1- 82991605-82997485	39.25
1_87288433_87290324 1+ 87288433-87290324	55.92
1_90639076_90650185 1- 90639076-90650185	38.06
1_95493210_95498216 1+ 95493210-95498216	46.04
1_96067450_96079208 1+ 96067450-96079208	51.00
1_96277493_96296521 1+ 96277493-96296521	49.05
1_104417606_104423500 1+ 104417606-104423500	37.05
1_107583774_107585530 1+ 107583774-107585530	40.81
1_108404386_108408494 1- 108404386-108408494	48.97
1_108412269_108413859 1+ 108412269-108413859	50.28
1_111478205_111489260 1- 111478205-111489260	36.52
1_113137243_113157242 1- 113137243-113157242	39.10
1_113158793_113170564 1- 113158793-113170564	39.79
1_116322916_116331818 1+ 116322916-116331818	36.01
1_116605700_116611829 1- 116605700-116611829	36.12
1_119395226_119406842 1+ 119395226-119406842	37.57
1_122579359_122586406 1- 122579359-122586406	34.48
1_123462733_123468265 1- 123462733-123468265	38.30
1_126311250_126312900 1- 126311250-126312900	41.19
1_126817347_126834642 1+ 126817347-126834642	40.84
1_127019650_127028387 1+ 127019650-127028387	41.18
1_127125894_127130603 1- 127125894-127130603	41.78
1_127651167_127652386 1- 127651167-127652386	41.56
1_127756864_127758057 1+ 127756864-127758057	47.99
1_128474831_128489186 1- 128474831-128489186	38.10
1_128636028_128640929 1- 128636028-128640929	36.31
1_128656055_128657066 1+ 128656055-128657066	49.70
1_128957828_128959621 1- 128957828-128959621	39.24
1_129459187_129463173 1- 129459187-129463173	55.15
1_129512069_129513840 1- 129512069-129513840	60.50
1_129588596_129594293 1+ 129588596-129594293	39.14
1_130953365_130973364 1- 130953365-130973364	50.38
1_130984691_131004690 1- 130984691-131004690	50.07
1_131029192_131038813 1+ 131029192-131038813	58.23
1_132787034_132788771 1+ 132787034-132788771	35.79
1_136247497_136267496 1- 136247497-136267496	42.13
1_137381365_137387424 1+ 137381365-137387424	45.73
1_141997742_142005334 1+ 141997742-142005334	34.99
1_142006402_142017911 1+ 142006402-142017911	35.74
1_145750481_145769267 1+ 145750481-145769267	52.30
1_147685789_147690055 1+ 147685789-147690055	46.31
1_148985333_148987067 1+ 148985333-148987067	48.36
1_149517291_149521009 1- 149517291-149521009	40.47
1_152991562_152996818 1- 152991562-152996818	35.31
1_158271181_158288044 1+ 158271181-158288044	39.80
1_159602483_159619110 1- 159602483-159619110	39.22
1_163335547_163348290 1- 163335547-163348290	49.09
1_165124955_165127493 1+ 165124955-165127493	51.67
1_166701728_166718709 1+ 166701728-166718709	37.83
1_169324478_169334190 1- 169324478-169334190	42.49
1_169366588_169371640 1- 169366588-169371640	41.80
1_169702012_169709057 1+ 169702012-169709057	39.67
1_169925521_169945520 1+ 169925521-169945520	37.98
1_169960871_169979374 1+ 169960871-169979374	38.61
1_179480338_179481707 1- 179480338-179481707	37.30
1_180145544_180146877 1- 180145544-180146877	46.03
1_182262018_182264760 1- 182262018-182264760	34.52
1_183904398_183914838 1+ 183904398-183914838	41.33
1_186369763_186371257 1+ 186369763-186371257	35.45
1_187372716_187379993 1- 187372716-187379993	36.34
1_189618045_189619352 1- 189618045-189619352	48.47
1_190675351_190677403 1- 190675351-190677403	35.95
1_191287084_191307083 1- 191287084-191307083	45.69
1_193907066_193911464 1+ 193907066-193911464	41.69
1_194743614_194760438 1+ 194743614-194760438	40.16
1_196082867_196085571 1- 196082867-196085571	33.83
1_200766557_200773995 1+ 200766557-200773995	39.20
1_201280587_201289637 1- 201280587-201289637	41.55
1_201506565_201513175 1+ 201506565-201513175	37.65
1_201642623_201653999 1- 201642623-201653999	39.28
1_201656096_201673248 1- 201656096-201673248	41.10
1_201674805_201677040 1- 201674805-201677040	41.32
1_207802453_207817541 1- 207802453-207817541	37.50
1_214966310_214967755 1+ 214966310-214967755	35.89
1_216543097_216548573 1- 216543097-216548573	37.65
1_216549704_216552600 1+ 216549704-216552600	39.32
1_218959425_218979424 1- 218959425-218979424	41.76
1_221836985_221843552 1- 221836985-221843552	43.13
1_223011525_223031524 1- 223011525-223031524	35.19
1_230331701_230341441 1- 230331701-230341441	38.48
1_236325482_236340678 1+ 236325482-236340678	41.24
1_236410973_236415544 1+ 236410973-236415544	45.65
1_236548617_236550661 1- 236548617-236550661	46.85
1_238633973_238637376 1- 238633973-238637376	41.54
1_241766284_241784674 1+ 241766284-241784674	38.54
1_243028338_243029983 1+ 243028338-243029983	41.43
1_243254948_243258993 1+ 243254948-243258993	39.57
1_246140900_246143777 1+ 246140900-246143777	42.70
1_247028028_247043121 1- 247028028-247043121	36.50
1_249982957_250002956 1+ 249982957-250002956	44.16
1_250183023_250193730 1- 250183023-250193730	41.56
1_252325424_252341734 1+ 252325424-252341734	40.92
1_252447596_252452606 1- 252447596-252452606	44.50
1_253550876_253556418 1- 253550876-253556418	48.93
1_253699057_253719056 1+ 253699057-253719056	40.12
1_254009666_254011695 1- 254009666-254011695	47.73
1_254673465_254683384 1- 254673465-254683384	53.03
1_255195779_255199710 1- 255195779-255199710	41.81
1_255202269_255206875 1+ 255202269-255206875	45.91
1_261503031_261510803 1+ 261503031-261510803	43.43
1_263160271_263164847 1- 263160271-263164847	36.42
1_263760045_263771668 1- 263760045-263771668	42.16
1_264042162_264045156 1- 264042162-264045156	45.74
1_265706396_265710269 1- 265706396-265710269	34.74
1_268789292_268797961 1+ 268789292-268797961	53.32
1_271210792_271213037 1- 271210792-271213037	60.42
1_271481243_271493747 1+ 271481243-271493747	43.65
1_272093247_272094857 1+ 272093247-272094857	47.73
2_30204_31714 2- 30204-31714	59.76
2_205377_206996 2+ 205377-206996	55.06
2_290581_299160 2+ 290581-299160	59.15
2_333023_334755 2- 333023-334755	61.92
2_530084_532984 2+ 530084-532984	67.98
2_2117989_2119092 2+ 2117989-2119092	57.43
2_4172694_4186503 2+ 4172694-4186503	62.17
2_4294485_4297451 2- 4294485-4297451	59.18
2_4766506_4784546 2+ 4766506-4784546	54.85
2_5064228_5067536 2+ 5064228-5067536	45.91
2_5164791_5174246 2- 5164791-5174246	50.41
2_5228250_5239787 2- 5228250-5239787	51.29
2_6232870_6236911 2- 6232870-6236911	44.63
2_6243243_6263242 2+ 6243243-6263242	46.96
2_6276498_6278547 2+ 6276498-6278547	69.76
2_6795475_6796858 2- 6795475-6796858	46.17
2_6804283_6822465 2- 6804283-6822465	53.84
2_7113703_7127123 2- 7113703-7127123	52.72
2_7379499_7390563 2- 7379499-7390563	47.84
2_7554836_7557326 2+ 7554836-7557326	58.09
2_8288205_8290044 2- 8288205-8290044	49.84
2_9019806_9023975 2- 9019806-9023975	45.49
2_9049285_9051569 2- 9049285-9051569	45.86
2_9067441_9072461 2- 9067441-9072461	46.60
2_9326706_9327768 2+ 9326706-9327768	54.09
2_9627819_9628922 2- 9627819-9628922	52.54
2_9750172_9752250 2+ 9750172-9752250	44.97
2_9754394_9756532 2- 9754394-9756532	48.43
2_10825395_10828143 2+ 10825395-10828143	60.97
