A1_502_2335 A1- 502-2335	37.13
A1_119503_139502 A1- 119503-139502	45.35
A1_238923_240641 A1+ 238923-240641	39.09
A1_336299_356298 A1+ 336299-356298	39.12
A1_415156_435155 A1- 415156-435155	41.74
A1_1013703_1033702 A1+ 1013703-1033702	39.30
A1_1160898_1180897 A1- 1160898-1180897	43.39
A1_1212147_1232146 A1- 1212147-1232146	45.90
A1_1253109_1273108 A1- 1253109-1273108	39.39
A1_1298208_1318207 A1+ 1298208-1318207	40.66
A1_1332270_1352269 A1- 1332270-1352269	38.53
A1_1398335_1418334 A1+ 1398335-1418334	43.66
A1_1950884_1970883 A1- 1950884-1970883	41.93
A1_2081428_2097589 A1+ 2081428-2097589	44.33
A1_2278657_2297640 A1+ 2278657-2297640	41.98
A1_2544935_2564934 A1- 2544935-2564934	42.34
A1_2585882_2605881 A1- 2585882-2605881	40.94
A1_2748957_2768956 A1+ 2748957-2768956	46.82
A1_2886677_2906676 A1+ 2886677-2906676	44.15
A1_3019546_3039545 A1+ 3019546-3039545	43.88
A1_3257191_3277190 A1- 3257191-3277190	42.53
A1_3427839_3436181 A1+ 3427839-3436181	39.83
A1_3618355_3638354 A1- 3618355-3638354	36.24
A1_4067069_4074980 A1- 4067069-4074980	46.08
A1_4108521_4128520 A1- 4108521-4128520	37.03
A1_4176058_4196057 A1- 4176058-4196057	43.24
A1_4505119_4515739 A1- 4505119-4515739	49.44
A1_4774053_4794052 A1+ 4774053-4794052	48.69
A1_4996015_5016014 A1- 4996015-5016014	48.85
A1_5080492_5093290 A1- 5080492-5093290	40.00
A1_5802522_5822521 A1- 5802522-5822521	44.44
A1_6042606_6062605 A1+ 6042606-6062605	43.71
A1_6094158_6114157 A1+ 6094158-6114157	44.91
A1_6290840_6310839 A1- 6290840-6310839	47.69
A1_6354483_6374482 A1- 6354483-6374482	40.67
A1_6383407_6403406 A1+ 6383407-6403406	43.78
A1_6501033_6521032 A1- 6501033-6521032	44.62
A1_6605937_6625936 A1+ 6605937-6625936	47.34
A1_6699072_6717109 A1+ 6699072-6717109	54.46
A1_6724355_6738087 A1+ 6724355-6738087	55.42
A1_6741333_6742679 A1- 6741333-6742679	59.02
A1_6757096_6773772 A1+ 6757096-6773772	45.37
A1_6915975_6921306 A1- 6915975-6921306	51.18
A1_7003283_7023282 A1- 7003283-7023282	46.49
A1_7065739_7085738 A1+ 7065739-7085738	47.66
A1_7139297_7159296 A1- 7139297-7159296	49.89
A1_7385139_7397319 A1+ 7385139-7397319	47.01
A1_7399746_7417738 A1- 7399746-7417738	40.81
A1_7421909_7441908 A1- 7421909-7441908	49.21
A1_7492971_7512970 A1+ 7492971-7512970	50.08
A1_7571471_7591470 A1- 7571471-7591470	45.65
A1_7603982_7610746 A1- 7603982-7610746	55.21
A1_7620721_7629780 A1- 7620721-7629780	46.02
A1_8072501_8073732 A1- 8072501-8073732	57.14
