1_174363_182195 1- 174363-182195	46.93
1_921517_923427 1+ 921517-923427	61.17
1_982595_995466 1- 982595-995466	50.62
1_1116862_1136516 1- 1116862-1136516	60.18
1_1145581_1165580 1+ 1145581-1165580	62.20
1_1214654_1216408 1- 1214654-1216408	60.91
1_1247224_1249277 1- 1247224-1249277	69.28
1_1251836_1253409 1+ 1251836-1253409	51.84
1_1329397_1330779 1- 1329397-1330779	59.44
1_1349920_1352189 1+ 1349920-1352189	73.30
1_1375996_1378165 1- 1375996-1378165	52.17
1_1379534_1385211 1- 1379534-1385211	55.60
1_1411119_1417919 1+ 1411119-1417919	44.63
1_1423193_1425628 1- 1423193-1425628	52.67
1_1428288_1430038 1+ 1428288-1430038	50.14
1_1443384_1449189 1- 1443384-1449189	53.10
1_1498349_1502749 1+ 1498349-1502749	51.35
1_1509953_1511661 1- 1509953-1511661	52.84
1_1603204_1613257 1- 1603204-1613257	54.97
1_1693296_1699441 1- 1693296-1699441	56.30
1_1746493_1750731 1+ 1746493-1750731	57.44
1_1893884_1913883 1+ 1893884-1913883	56.11
1_1919780_1921450 1- 1919780-1921450	65.17
1_2016140_2018828 1- 2016140-2018828	52.58
1_2221239_2227818 1- 2221239-2227818	56.81
1_2414298_2425479 1- 2414298-2425479	55.42
1_2506033_2508036 1- 2506033-2508036	67.32
1_2547961_2549419 1+ 2547961-2549419	61.48
1_2570389_2581059 1- 2570389-2581059	51.41
1_3481615_3486746 1+ 3481615-3486746	56.80
1_3776483_3778058 1- 3776483-3778058	63.39
1_3885930_3888624 1+ 3885930-3888624	52.13
1_6394892_6411917 1- 6394892-6411917	48.67
1_7781933_7783819 1- 7781933-7783819	53.15
1_7986007_7990634 1- 7986007-7990634	50.24
1_8849422_8860499 1+ 8849422-8860499	48.24
1_8880395_8882926 1- 8880395-8882926	48.74
1_8975593_8979075 1- 8975593-8979075	47.17
1_9272117_9292116 1+ 9272117-9292116	50.55
1_9423363_9424593 1- 9423363-9424593	47.93
1_9623305_9643304 1- 9623305-9643304	52.65
1_9824485_9825788 1+ 9824485-9825788	56.90
1_9986003_9996706 1+ 9986003-9996706	47.57
1_10016522_10032331 1- 10016522-10032331	46.79
1_10387651_10394915 1- 10387651-10394915	45.64
1_10452655_10456022 1- 10452655-10456022	48.93
1_10631259_10636103 1- 10631259-10636103	59.81
1_10982539_10990478 1+ 10982539-10990478	48.12
1_11047741_11054084 1- 11047741-11054084	51.50
1_11060521_11066117 1+ 11060521-11066117	47.67
1_11296551_11311234 1+ 11296551-11311234	51.25
1_11914799_11919090 1- 11914799-11919090	51.86
1_11976040_11979033 1+ 11976040-11979033	48.63
1_12015713_12016716 1+ 12015713-12016716	46.02
1_12017809_12018965 1- 12017809-12018965	46.76
1_12209729_12220293 1- 12209729-12220293	49.65
1_12512549_12527224 1+ 12512549-12527224	47.48
1_12729261_12745699 1- 12729261-12745699	39.75
1_13696700_13699697 1+ 13696700-13699697	44.53
1_15400784_15402478 1+ 15400784-15402478	45.19
1_15430840_15437941 1+ 15430840-15437941	51.21
1_15449743_15456227 1+ 15449743-15456227	49.34
1_15605544_15607577 1+ 15605544-15607577	45.53
1_15750398_15756107 1- 15750398-15756107	53.10
1_15787095_15792295 1+ 15787095-15792295	49.16
1_15809849_15827731 1+ 15809849-15827731	46.57
1_15829171_15833974 1- 15829171-15833974	45.36
1_16009309_16013528 1+ 16009309-16013528	52.42
1_16040530_16043235 1+ 16040530-16043235	58.28
1_16213153_16215408 1+ 16213153-16215408	45.79
1_16241899_16246339 1+ 16241899-16246339	53.64
1_16437925_16440220 1+ 16437925-16440220	44.25
1_16499759_16513622 1- 16499759-16513622	45.39
1_16522297_16533385 1+ 16522297-16533385	44.23
1_16536674_16548151 1- 16536674-16548151	44.12
1_16614063_16616890 1+ 16614063-16616890	41.34
1_17246508_17248597 1- 17246508-17248597	51.44
1_19262808_19265481 1- 19262808-19265481	46.00
1_19274696_19282073 1+ 19274696-19282073	42.65
1_19289271_19296579 1+ 19289271-19296579	42.29
1_19298404_19303464 1+ 19298404-19303464	43.45
1_19329802_19338275 1+ 19329802-19338275	55.05
1_19658958_19664375 1+ 19658958-19664375	49.21
1_20355395_20360078 1- 20355395-20360078	52.09
1_20486711_20498947 1+ 20486711-20498947	52.04
1_20662045_20663513 1+ 20662045-20663513	52.89
1_20734453_20739765 1+ 20734453-20739765	44.27
1_21417993_21424124 1+ 21417993-21424124	40.36
1_21430037_21433817 1+ 21430037-21433817	52.45
1_21438059_21439627 1+ 21438059-21439627	48.76
1_21578911_21585971 1+ 21578911-21585971	48.89
1_21669864_21677797 1+ 21669864-21677797	48.47
1_21957372_21976521 1+ 21957372-21976521	50.07
1_22101861_22116812 1- 22101861-22116812	47.51
1_22640180_22643133 1+ 22640180-22643133	56.30
1_23016354_23018943 1+ 23016354-23018943	41.04
1_23287989_23297296 1- 23287989-23297296	36.42
1_23344837_23358947 1- 23344837-23358947	45.52
1_23372341_23377880 1- 23372341-23377880	46.37
1_23425250_23428063 1+ 23425250-23428063	50.14
1_23551416_23557425 1- 23551416-23557425	53.89
1_23680760_23691241 1+ 23680760-23691241	49.69
1_23697336_23706400 1- 23697336-23706400	42.79
1_23788733_23790644 1+ 23788733-23790644	45.55
1_23839121_23844576 1+ 23839121-23844576	43.73
1_23929649_23948516 1+ 23929649-23948516	44.09
1_23984405_24004404 1- 23984405-24004404	47.14
1_24474616_24494615 1- 24474616-24494615	45.82
1_25235276_25238993 1+ 25235276-25238993	44.97
1_25569387_25580977 1+ 25569387-25580977	53.66
1_25593913_25613912 1+ 25593913-25613912	46.98
1_25998619_26005506 1+ 25998619-26005506	47.05
1_26049600_26050800 1+ 26049600-26050800	49.13
1_26172333_26176984 1- 26172333-26176984	47.01
1_26430229_26431781 1+ 26430229-26431781	42.56
1_26487999_26507998 1- 26487999-26507998	48.96
1_26594542_26601868 1- 26594542-26601868	50.25
1_26611405_26631404 1- 26611405-26631404	45.12
1_26782605_26786553 1- 26782605-26786553	44.39
1_26801160_26814321 1- 26801160-26814321	48.64
1_26815613_26816799 1- 26815613-26816799	50.46
1_26858105_26862648 1+ 26858105-26862648	49.78
1_26981477_26983128 1- 26981477-26983128	44.49
1_27001387_27004519 1+ 27001387-27004519	51.45
1_27045831_27065830 1- 27045831-27065830	52.29
1_27167482_27176250 1+ 27167482-27176250	45.76
1_27309137_27310739 1+ 27309137-27310739	44.98
1_27367463_27368610 1+ 27367463-27368610	50.44
1_27396315_27403729 1+ 27396315-27403729	53.59
1_27531062_27533534 1- 27531062-27533534	54.23
1_27887186_27891023 1+ 27887186-27891023	48.07
1_27915247_27934499 1+ 27915247-27934499	45.81
1_27968594_27969843 1- 27968594-27969843	43.76
1_28089139_28095242 1+ 28089139-28095242	42.35
1_28143343_28146666 1- 28143343-28146666	46.57
1_28233530_28235608 1+ 28233530-28235608	46.46
1_28500866_28505443 1+ 28500866-28505443	46.66
1_28539801_28543959 1- 28539801-28543959	47.87
1_28583634_28588823 1+ 28583634-28588823	45.57
1_29124404_29143993 1- 29124404-29143993	53.08
1_29182401_29192156 1+ 29182401-29192156	47.89
1_30727328_30731192 1+ 30727328-30731192	55.86
1_31383209_31403208 1+ 31383209-31403208	48.51
1_32103367_32107555 1- 32103367-32107555	48.08
1_32177070_32179175 1+ 32177070-32179175	43.92
1_32198786_32200094 1- 32198786-32200094	56.46
1_32336735_32348694 1- 32336735-32348694	54.27
1_32395232_32401608 1- 32395232-32401608	45.43
1_32859377_32861768 1- 32859377-32861768	44.23
1_32974964_32979446 1+ 32974964-32979446	52.55
1_32980973_32986451 1+ 32980973-32986451	47.23
1_33123994_33141371 1+ 33123994-33141371	47.70
1_33143731_33144898 1- 33143731-33144898	49.49
1_33301220_33306265 1+ 33301220-33306265	48.83
1_33438651_33458650 1- 33438651-33458650	44.25
1_33497009_33511508 1+ 33497009-33511508	45.81
1_34860257_34864936 1- 34860257-34864936	46.65
1_35116360_35121521 1+ 35116360-35121521	47.48
1_35193646_35195468 1- 35193646-35195468	48.38
1_35422559_35432991 1- 35422559-35432991	44.80
1_35567776_35569313 1+ 35567776-35569313	48.57
1_35595829_35599040 1- 35595829-35599040	45.24
1_35858391_35869307 1- 35858391-35869307	42.76
1_36181350_36191414 1- 36181350-36191414	50.09
1_36335907_36339123 1- 36335907-36339123	53.03
1_36386425_36390737 1+ 36386425-36390737	48.81
