JH602043.1_7915_25877 JH602043.1- 7915-25877	45.53
JH602043.1_388823_394041 JH602043.1- 388823-394041	41.41
JH602043.1_394142_408822 JH602043.1+ 394142-408822	44.51
JH602043.1_577677_588162 JH602043.1+ 577677-588162	40.23
JH602043.1_589498_596226 JH602043.1- 589498-596226	35.06
JH602043.1_661031_662605 JH602043.1- 661031-662605	45.71
JH602043.1_663212_669427 JH602043.1- 663212-669427	42.36
JH602043.1_674455_681030 JH602043.1+ 674455-681030	44.59
JH602043.1_780395_791022 JH602043.1- 780395-791022	41.96
JH602043.1_793480_797163 JH602043.1+ 793480-797163	41.72
JH602043.1_847904_853145 JH602043.1- 847904-853145	36.86
JH602043.1_856037_859567 JH602043.1+ 856037-859567	41.06
JH602043.1_864709_867903 JH602043.1- 864709-867903	44.95
JH602043.1_1060078_1061351 JH602043.1- 1060078-1061351	36.19
JH602043.1_1061452_1065435 JH602043.1- 1061452-1065435	37.70
JH602043.1_1209857_1227994 JH602043.1- 1209857-1227994	39.36
JH602043.1_1310441_1330440 JH602043.1+ 1310441-1330440	41.71
JH602043.1_1374871_1391610 JH602043.1+ 1374871-1391610	39.16
JH602043.1_1412856_1415685 JH602043.1- 1412856-1415685	41.31
JH602043.1_1525817_1532879 JH602043.1- 1525817-1532879	35.52
JH602043.1_1533910_1543148 JH602043.1- 1533910-1543148	36.54
JH602043.1_1649943_1657736 JH602043.1- 1649943-1657736	39.83
JH602043.1_1663063_1669942 JH602043.1+ 1663063-1669942	45.87
JH602043.1_1688587_1702756 JH602043.1- 1688587-1702756	38.22
JH602043.1_1706075_1708586 JH602043.1+ 1706075-1708586	38.46
JH602043.1_1720187_1726551 JH602043.1- 1720187-1726551	37.53
JH602043.1_1729210_1739434 JH602043.1+ 1729210-1739434	35.01
JH602043.1_1780139_1800138 JH602043.1- 1780139-1800138	40.63
JH602043.1_1920241_1931385 JH602043.1+ 1920241-1931385	40.99
JH602043.1_1932088_1937637 JH602043.1+ 1932088-1937637	35.28
JH602043.1_1938548_1940240 JH602043.1+ 1938548-1940240	33.02
JH602043.1_1974040_1976730 JH602043.1- 1974040-1976730	37.87
JH602043.1_1977531_1992386 JH602043.1+ 1977531-1992386	37.32
JH602043.1_2007432_2009367 JH602043.1- 2007432-2009367	35.38
JH602043.1_2012032_2013679 JH602043.1+ 2012032-2013679	35.86
JH602043.1_2013780_2017936 JH602043.1- 2013780-2017936	39.62
JH602043.1_2048311_2055162 JH602043.1- 2048311-2055162	35.06
JH602043.1_2055431_2057033 JH602043.1- 2055431-2057033	35.75
JH602043.1_2060300_2068310 JH602043.1- 2060300-2068310	40.41
JH602043.1_2106903_2124469 JH602043.1- 2106903-2124469	38.54
JH602043.1_2193779_2210406 JH602043.1+ 2193779-2210406	39.23
JH602043.1_2299561_2319560 JH602043.1- 2299561-2319560	37.74
JH602043.1_2410248_2412513 JH602043.1+ 2410248-2412513	44.70
JH602043.1_2481877_2487833 JH602043.1- 2481877-2487833	45.68
JH602043.1_2563560_2567548 JH602043.1+ 2563560-2567548	53.77
JH602043.1_2600124_2602589 JH602043.1+ 2600124-2602589	55.07
JH602043.1_2614330_2617239 JH602043.1- 2614330-2617239	34.95
JH602043.1_2620709_2636076 JH602043.1- 2620709-2636076	41.87
JH602043.1_2676424_2684261 JH602043.1+ 2676424-2684261	47.72
JH602043.1_2800786_2810692 JH602043.1- 2800786-2810692	40.24
JH602043.1_2812908_2815906 JH602043.1+ 2812908-2815906	39.08
JH602043.1_2868879_2875915 JH602043.1- 2868879-2875915	42.50
JH602043.1_2880056_2888878 JH602043.1+ 2880056-2888878	46.17
JH602043.1_3131258_3133094 JH602043.1- 3131258-3133094	46.16
JH602043.1_3177030_3182327 JH602043.1- 3177030-3182327	50.81
JH602043.1_3198526_3203302 JH602043.1- 3198526-3203302	43.27
JH602043.1_3206278_3214946 JH602043.1- 3206278-3214946	44.35
JH602043.1_3239561_3248981 JH602043.1+ 3239561-3248981	46.25
JH602043.1_3308389_3313471 JH602043.1- 3308389-3313471	46.02
JH602043.1_3334437_3342553 JH602043.1+ 3334437-3342553	40.38
JH602043.1_3342654_3348436 JH602043.1+ 3342654-3348436	43.14
JH602043.1_3349552_3354436 JH602043.1- 3349552-3354436	39.90
JH602043.1_3377780_3397488 JH602043.1- 3377780-3397488	42.12
JH602043.1_3399817_3406795 JH602043.1- 3399817-3406795	46.60
JH602043.1_3407546_3416846 JH602043.1+ 3407546-3416846	46.82
JH602043.1_3489380_3497756 JH602043.1+ 3489380-3497756	48.47
JH602043.1_3705147_3706539 JH602043.1- 3705147-3706539	50.18
JH602043.1_3714849_3718072 JH602043.1+ 3714849-3718072	43.39
JH602043.1_3730599_3748394 JH602043.1- 3730599-3748394	38.92
