NW_023435894.1_1197_6267 NW_023435894.1- 1197-6267	44.17
NW_023435894.1_8243_11077 NW_023435894.1- 8243-11077	37.60
NW_023435894.1_11967_13327 NW_023435894.1- 11967-13327	41.15
NW_023435894.1_15270_22846 NW_023435894.1+ 15270-22846	39.13
NW_023435894.1_24789_28541 NW_023435894.1+ 24789-28541	36.90
NW_023435894.1_30484_34594 NW_023435894.1- 30484-34594	39.16
NW_023435894.1_36582_42355 NW_023435894.1+ 36582-42355	40.56
NW_023435894.1_59613_62899 NW_023435894.1+ 59613-62899	43.14
NW_023435894.1_65228_66351 NW_023435894.1- 65228-66351	45.91
NW_023435894.1_72569_73692 NW_023435894.1- 72569-73692	45.64
NW_023435894.1_75522_83636 NW_023435894.1- 75522-83636	45.16
NW_023435894.1_92156_99189 NW_023435894.1+ 92156-99189	42.34
NW_023435894.1_132707_144074 NW_023435894.1+ 132707-144074	44.72
NW_023435894.1_149301_157724 NW_023435894.1- 149301-157724	43.40
NW_023435894.1_166233_169577 NW_023435894.1+ 166233-169577	36.11
NW_023435894.1_171544_174249 NW_023435894.1- 171544-174249	33.41
NW_023435894.1_184012_187420 NW_023435894.1- 184012-187420	42.18
NW_023435894.1_198471_199626 NW_023435894.1- 198471-199626	40.14
NW_023435894.1_220195_226818 NW_023435894.1- 220195-226818	40.50
NW_023435894.1_236965_241121 NW_023435894.1+ 236965-241121	37.21
NW_023435894.1_243074_249543 NW_023435894.1- 243074-249543	41.25
NW_023435894.1_251632_254372 NW_023435894.1+ 251632-254372	47.65
NW_023435894.1_262864_265638 NW_023435894.1- 262864-265638	38.09
NW_023435894.1_277577_293475 NW_023435894.1- 277577-293475	40.29
NW_023435894.1_345993_350807 NW_023435894.1- 345993-350807	41.00
NW_023435894.1_352947_362148 NW_023435894.1+ 352947-362148	39.15
NW_023435894.1_383073_384931 NW_023435894.1- 383073-384931	34.53
NW_023435894.1_439991_446694 NW_023435894.1- 439991-446694	40.66
NW_023435894.1_448685_458044 NW_023435894.1+ 448685-458044	47.56
NW_023435894.1_467871_482346 NW_023435894.1- 467871-482346	43.29
NW_023435894.1_505020_512923 NW_023435894.1+ 505020-512923	43.61
NW_023435894.1_515988_519280 NW_023435894.1+ 515988-519280	42.18
NW_023435894.1_538784_544684 NW_023435894.1- 538784-544684	40.81
NW_023435894.1_553677_554792 NW_023435894.1- 553677-554792	56.81
NW_023435894.1_564632_567182 NW_023435894.1+ 564632-567182	36.81
NW_023435894.1_580610_584151 NW_023435894.1+ 580610-584151	34.08
NW_023435894.1_598540_604279 NW_023435894.1+ 598540-604279	50.98
NW_023435894.1_617507_620870 NW_023435894.1- 617507-620870	41.71
NW_023435894.1_635083_637397 NW_023435894.1+ 635083-637397	56.54
NW_023435894.1_683013_692043 NW_023435894.1- 683013-692043	49.63
NW_023435894.1_746442_751680 NW_023435894.1+ 746442-751680	47.53
NW_023435894.1_776454_786495 NW_023435894.1- 776454-786495	45.15
NW_023435894.1_864811_884810 NW_023435894.1- 864811-884810	45.52
NW_023435894.1_952941_958676 NW_023435894.1- 952941-958676	52.28
NW_023435894.1_977617_979168 NW_023435894.1+ 977617-979168	54.51
NW_023435894.1_1026931_1036315 NW_023435894.1- 1026931-1036315	45.89
NW_023435894.1_1047520_1055354 NW_023435894.1+ 1047520-1055354	52.90
NW_023435896.1_6871_10034 NW_023435896.1- 6871-10034	38.62
NW_023435896.1_18414_20685 NW_023435896.1+ 18414-20685	39.66
