ssa01_113651_118658 ssa01+ 113651-118658	38.96
ssa01_119112_120661 ssa01+ 119112-120661	44.71
ssa01_121928_126054 ssa01- 121928-126054	46.16
ssa01_311136_314152 ssa01+ 311136-314152	47.93
ssa01_508887_519280 ssa01- 508887-519280	43.20
ssa01_531564_534262 ssa01+ 531564-534262	45.35
ssa01_534840_536673 ssa01- 534840-536673	41.60
ssa01_541593_546148 ssa01- 541593-546148	43.57
ssa01_560568_574436 ssa01- 560568-574436	41.92
ssa01_743392_760914 ssa01- 743392-760914	43.06
ssa01_956533_976532 ssa01+ 956533-976532	41.68
ssa01_1060240_1071116 ssa01+ 1060240-1071116	40.51
ssa01_1078384_1094965 ssa01- 1078384-1094965	41.69
ssa01_1175158_1176322 ssa01- 1175158-1176322	55.79
ssa01_1200753_1210937 ssa01+ 1200753-1210937	40.07
ssa01_1277111_1292374 ssa01- 1277111-1292374	45.76
ssa01_1413613_1414861 ssa01+ 1413613-1414861	49.08
ssa01_1586049_1590921 ssa01- 1586049-1590921	46.54
ssa01_1595058_1605008 ssa01- 1595058-1605008	42.06
ssa01_1716861_1718464 ssa01+ 1716861-1718464	45.57
ssa01_1721569_1723655 ssa01+ 1721569-1723655	49.07
ssa01_1819445_1829462 ssa01- 1819445-1829462	46.03
ssa01_1831842_1839444 ssa01+ 1831842-1839444	45.65
ssa01_1997971_2006667 ssa01+ 1997971-2006667	40.95
ssa01_2006954_2008009 ssa01- 2006954-2008009	41.48
ssa01_2137671_2138983 ssa01- 2137671-2138983	41.89
ssa01_2140080_2142779 ssa01- 2140080-2142779	49.48
ssa01_2334305_2340564 ssa01- 2334305-2340564	42.12
ssa01_2437522_2440387 ssa01- 2437522-2440387	45.50
ssa01_2441031_2446201 ssa01- 2441031-2446201	40.86
ssa01_2446629_2447826 ssa01+ 2446629-2447826	42.40
ssa01_2448801_2454517 ssa01+ 2448801-2454517	43.87
ssa01_2454618_2457313 ssa01- 2454618-2457313	47.11
ssa01_2512444_2517958 ssa01+ 2512444-2517958	44.15
ssa01_2547879_2557346 ssa01- 2547879-2557346	46.41
ssa01_2584969_2592557 ssa01+ 2584969-2592557	50.88
ssa01_2593183_2604716 ssa01- 2593183-2604716	42.23
ssa01_2812456_2814165 ssa01+ 2812456-2814165	43.57
ssa01_2937319_2950666 ssa01- 2937319-2950666	37.84
ssa01_2989051_2995982 ssa01+ 2989051-2995982	41.29
ssa01_3230568_3233001 ssa01- 3230568-3233001	41.29
ssa01_3274565_3292575 ssa01- 3274565-3292575	41.25
ssa01_3335532_3338626 ssa01+ 3335532-3338626	45.14
ssa01_3372101_3377597 ssa01- 3372101-3377597	46.08
ssa01_3509888_3511825 ssa01+ 3509888-3511825	43.76
ssa01_3521145_3528124 ssa01- 3521145-3528124	42.31
ssa01_3787703_3789016 ssa01- 3787703-3789016	47.95
ssa01_4025383_4030029 ssa01- 4025383-4030029	47.30
ssa01_4301141_4302712 ssa01- 4301141-4302712	43.38
ssa01_4350550_4370181 ssa01+ 4350550-4370181	43.88
ssa01_4434303_4442493 ssa01+ 4434303-4442493	44.43
ssa01_4490271_4492488 ssa01- 4490271-4492488	36.74
ssa01_4524966_4529751 ssa01+ 4524966-4529751	41.93
ssa01_4549033_4551429 ssa01- 4549033-4551429	38.76
ssa01_4580247_4587909 ssa01- 4580247-4587909	44.83
ssa01_4666740_4683192 ssa01- 4666740-4683192	43.43
ssa01_4729346_4730589 ssa01- 4729346-4730589	44.77
ssa01_4819839_4825049 ssa01+ 4819839-4825049	45.50
ssa01_4825150_4832234 ssa01- 4825150-4832234	46.73
ssa01_4938819_4939819 ssa01- 4938819-4939819	47.85
ssa01_5118334_5120867 ssa01- 5118334-5120867	41.91
ssa01_5141298_5153820 ssa01- 5141298-5153820	46.49
ssa01_5185824_5193763 ssa01- 5185824-5193763	45.74
ssa01_5196111_5205823 ssa01+ 5196111-5205823	46.16
ssa01_5397820_5414795 ssa01- 5397820-5414795	41.96
ssa01_5646812_5661356 ssa01- 5646812-5661356	41.36
ssa01_5732263_5734898 ssa01- 5732263-5734898	36.53
ssa01_5737960_5750313 ssa01- 5737960-5750313	45.73
ssa01_6224543_6234047 ssa01+ 6224543-6234047	40.56
ssa01_6234098_6235666 ssa01+ 6234098-6235666	38.81
ssa01_6273482_6278187 ssa01+ 6273482-6278187	44.33
ssa01_6677711_6690742 ssa01- 6677711-6690742	39.20
ssa01_6707091_6727090 ssa01+ 6707091-6727090	41.00
ssa01_6904025_6907932 ssa01- 6904025-6907932	32.29
ssa01_6917449_6931392 ssa01+ 6917449-6931392	40.58
ssa01_7168225_7188224 ssa01+ 7168225-7188224	40.71
ssa01_7333697_7343179 ssa01+ 7333697-7343179	40.22
ssa01_7565523_7569205 ssa01+ 7565523-7569205	37.63
ssa01_7578597_7598596 ssa01- 7578597-7598596	43.01
ssa01_7715250_7716611 ssa01+ 7715250-7716611	36.27
ssa01_8108185_8115952 ssa01+ 8108185-8115952	41.84
ssa01_8157409_8167672 ssa01+ 8157409-8167672	41.88
ssa01_8480745_8485253 ssa01+ 8480745-8485253	42.14
ssa01_8490007_8495435 ssa01- 8490007-8495435	39.64
ssa01_8873407_8882046 ssa01+ 8873407-8882046	39.58
ssa01_9092942_9112941 ssa01- 9092942-9112941	44.15
ssa01_9122743_9142742 ssa01+ 9122743-9142742	43.97
ssa01_9150289_9167459 ssa01- 9150289-9167459	40.92
ssa01_9189228_9202988 ssa01- 9189228-9202988	40.05
ssa01_9220851_9225537 ssa01- 9220851-9225537	42.14
ssa01_9403650_9422727 ssa01+ 9403650-9422727	41.89
ssa01_9619798_9632586 ssa01+ 9619798-9632586	41.38
ssa01_9634333_9643169 ssa01+ 9634333-9643169	43.74
ssa01_9859645_9871956 ssa01+ 9859645-9871956	45.10
ssa01_10000497_10008504 ssa01+ 10000497-10008504	39.94
ssa01_10425915_10430608 ssa01+ 10425915-10430608	44.40
ssa01_10846582_10849575 ssa01- 10846582-10849575	40.18
ssa01_10952490_10958706 ssa01- 10952490-10958706	41.87
ssa01_10986827_10988307 ssa01+ 10986827-10988307	40.92
ssa01_11012095_11032094 ssa01- 11012095-11032094	39.58
ssa01_11261241_11281240 ssa01+ 11261241-11281240	40.96
ssa01_11293232_11295368 ssa01+ 11293232-11295368	40.29
ssa01_11318063_11323210 ssa01+ 11318063-11323210	42.72
ssa01_11334351_11335838 ssa01+ 11334351-11335838	37.90
ssa01_11409923_11411490 ssa01+ 11409923-11411490	38.90
ssa01_11995758_11998999 ssa01+ 11995758-11998999	39.61
ssa01_12067668_12070549 ssa01- 12067668-12070549	41.88
ssa01_12124779_12138367 ssa01- 12124779-12138367	43.10
ssa01_12149408_12167684 ssa01- 12149408-12167684	44.35
ssa01_12246627_12250256 ssa01- 12246627-12250256	58.04
ssa01_12287753_12289811 ssa01- 12287753-12289811	34.87
ssa01_12607386_12611229 ssa01- 12607386-12611229	52.03
ssa01_13394445_13402928 ssa01- 13394445-13402928	45.82
ssa01_13926294_13928572 ssa01+ 13926294-13928572	38.17
ssa01_14017231_14037230 ssa01+ 14017231-14037230	39.63
ssa01_14271722_14291721 ssa01+ 14271722-14291721	42.91
ssa01_14513943_14533942 ssa01+ 14513943-14533942	41.57
ssa01_14544429_14564428 ssa01+ 14544429-14564428	40.52
ssa01_14572483_14575869 ssa01+ 14572483-14575869	38.35
ssa01_14725878_14732855 ssa01+ 14725878-14732855	40.41
ssa01_14750271_14770270 ssa01- 14750271-14770270	43.97
ssa01_14787545_14796964 ssa01+ 14787545-14796964	39.48
ssa01_14825382_14828304 ssa01+ 14825382-14828304	44.68
ssa01_15146144_15150656 ssa01- 15146144-15150656	46.75
ssa01_15153736_15161982 ssa01- 15153736-15161982	42.23
ssa01_15184284_15204283 ssa01+ 15184284-15204283	42.49
ssa01_15300378_15301519 ssa01- 15300378-15301519	46.32
ssa01_15673386_15678622 ssa01- 15673386-15678622	44.87
ssa01_16494474_16497902 ssa01+ 16494474-16497902	44.53
ssa01_16498404_16503639 ssa01+ 16498404-16503639	46.96
ssa01_16536121_16538467 ssa01- 16536121-16538467	40.14
ssa01_16597073_16614768 ssa01- 16597073-16614768	40.81
ssa01_16628958_16635003 ssa01+ 16628958-16635003	38.49
ssa01_16821617_16822713 ssa01+ 16821617-16822713	35.82
ssa01_16866916_16868741 ssa01- 16866916-16868741	32.91
ssa01_16915570_16927927 ssa01+ 16915570-16927927	43.99
ssa01_17014774_17034773 ssa01- 17014774-17034773	43.98
ssa01_17068125_17084692 ssa01+ 17068125-17084692	41.21
ssa01_17325029_17327575 ssa01+ 17325029-17327575	34.63
ssa01_17508164_17514302 ssa01+ 17508164-17514302	45.84
ssa01_17643771_17644817 ssa01- 17643771-17644817	55.01
ssa01_17671749_17677093 ssa01- 17671749-17677093	40.69
ssa01_18041818_18059883 ssa01+ 18041818-18059883	42.41
ssa01_18153916_18173915 ssa01+ 18153916-18173915	42.57
ssa01_18376688_18392001 ssa01+ 18376688-18392001	41.88
ssa01_18401699_18421698 ssa01- 18401699-18421698	43.33
ssa01_18450155_18453834 ssa01- 18450155-18453834	40.62
ssa01_18513754_18519663 ssa01- 18513754-18519663	40.93
ssa01_18522826_18531918 ssa01- 18522826-18531918	43.44
ssa01_18535757_18538312 ssa01- 18535757-18538312	40.69
ssa01_18540214_18550243 ssa01+ 18540214-18550243	45.70
ssa01_18634248_18640217 ssa01+ 18634248-18640217	42.26
ssa01_19026532_19028622 ssa01- 19026532-19028622	41.22
ssa01_19245281_19252872 ssa01- 19245281-19252872	42.06
ssa01_19298203_19318202 ssa01+ 19298203-19318202	44.01
ssa01_19329329_19334095 ssa01- 19329329-19334095	43.97
ssa01_19407106_19411291 ssa01+ 19407106-19411291	39.51
ssa01_20183617_20188067 ssa01- 20183617-20188067	40.10
ssa01_20237918_20240751 ssa01- 20237918-20240751	39.10
ssa01_20295909_20305593 ssa01- 20295909-20305593	42.21
ssa01_20341981_20351829 ssa01+ 20341981-20351829	38.86
ssa01_20697847_20717846 ssa01- 20697847-20717846	41.31
ssa01_21329508_21340532 ssa01- 21329508-21340532	42.96
ssa01_21394117_21409236 ssa01+ 21394117-21409236	44.56
ssa01_21535501_21550997 ssa01- 21535501-21550997	45.52
ssa01_21710615_21727566 ssa01- 21710615-21727566	42.21
ssa01_21795586_21799851 ssa01- 21795586-21799851	38.33
ssa01_21917819_21927419 ssa01- 21917819-21927419	40.89
ssa01_22028272_22035842 ssa01- 22028272-22035842	38.11
ssa01_22087948_22091968 ssa01- 22087948-22091968	44.79
ssa01_22268833_22281644 ssa01- 22268833-22281644	42.21
ssa01_22307955_22309973 ssa01+ 22307955-22309973	45.77
ssa01_22412797_22413975 ssa01+ 22412797-22413975	44.95
ssa01_22490655_22492954 ssa01- 22490655-22492954	36.83
ssa01_22700589_22720588 ssa01+ 22700589-22720588	43.23
ssa01_22868934_22871343 ssa01+ 22868934-22871343	38.67
ssa01_22902929_22913876 ssa01+ 22902929-22913876	46.06
ssa01_22923902_22925147 ssa01- 22923902-22925147	34.35
ssa01_22926371_22936702 ssa01- 22926371-22936702	47.76
ssa01_22939073_22942848 ssa01- 22939073-22942848	37.47
ssa01_23742699_23750921 ssa01+ 23742699-23750921	39.61
ssa01_24084529_24088563 ssa01- 24084529-24088563	40.64
ssa01_24291676_24296409 ssa01+ 24291676-24296409	41.68
ssa01_24298856_24304517 ssa01+ 24298856-24304517	44.38
ssa01_24315904_24334453 ssa01- 24315904-24334453	42.52
ssa01_24715128_24722244 ssa01- 24715128-24722244	49.87
ssa01_24739437_24741647 ssa01+ 24739437-24741647	39.80
ssa01_24830479_24841767 ssa01- 24830479-24841767	39.47
ssa01_24886104_24890845 ssa01+ 24886104-24890845	43.69
ssa01_25027911_25034169 ssa01- 25027911-25034169	39.48
ssa01_25122927_25127510 ssa01+ 25122927-25127510	40.71
ssa01_25139338_25142723 ssa01+ 25139338-25142723	38.63
ssa01_25150524_25155652 ssa01- 25150524-25155652	43.32
ssa01_25500660_25520659 ssa01+ 25500660-25520659	43.77
ssa01_25555602_25567759 ssa01- 25555602-25567759	42.87
ssa01_25616894_25621895 ssa01- 25616894-25621895	40.68
