I_45178_46966 I- 45178-46966	36.44
I_222077_231192 I- 222077-231192	39.51
I_289686_290714 I+ 289686-290714	30.13
I_338340_342568 I+ 338340-342568	36.58
I_737054_740335 I+ 737054-740335	39.03
I_835778_837495 I+ 835778-837495	36.38
I_1075511_1077021 I- 1075511-1077021	34.81
I_1268656_1270954 I- 1268656-1270954	28.97
I_1345194_1348003 I+ 1345194-1348003	30.32
I_1403476_1405434 I+ 1403476-1405434	30.07
I_1425702_1426726 I+ 1425702-1426726	45.95
I_1694176_1695698 I+ 1694176-1695698	37.36
I_1716069_1721091 I+ 1716069-1721091	34.56
I_1852782_1855959 I+ 1852782-1855959	38.64
I_1965769_1967272 I+ 1965769-1967272	29.92
I_1975492_1977492 I- 1975492-1977492	33.83
I_1983937_1987745 I+ 1983937-1987745	30.06
I_2044306_2046038 I- 2044306-2046038	32.78
I_2050678_2061166 I- 2050678-2061166	39.56
I_2146472_2149322 I- 2146472-2149322	33.74
I_2152327_2159541 I+ 2152327-2159541	33.39
I_2373465_2376588 I+ 2373465-2376588	30.57
I_2410762_2414632 I- 2410762-2414632	37.25
I_2425686_2429174 I+ 2425686-2429174	40.81
I_2639921_2642224 I- 2639921-2642224	28.86
I_2728046_2729503 I+ 2728046-2729503	35.53
I_2856233_2858023 I+ 2856233-2858023	33.33
I_3350408_3351914 I- 3350408-3351914	37.43
I_3416425_3419099 I- 3416425-3419099	38.92
I_3662684_3666422 I- 3662684-3666422	31.27
I_3784937_3786088 I+ 3784937-3786088	38.45
I_3842059_3853309 I- 3842059-3853309	38.86
I_3989200_3995208 I- 3989200-3995208	32.80
I_4535300_4536949 I+ 4535300-4536949	38.55
I_4573288_4575281 I- 4573288-4575281	40.57
I_4662720_4663998 I+ 4662720-4663998	34.87
I_4672239_4674634 I+ 4672239-4674634	35.39
I_4914549_4917872 I+ 4914549-4917872	38.90
I_4932648_4933758 I- 4932648-4933758	43.38
I_5149728_5154029 I- 5149728-5154029	28.73
I_5450957_5452863 I+ 5450957-5452863	36.44
I_5826649_5828571 I- 5826649-5828571	33.23
I_5855549_5857048 I+ 5855549-5857048	32.20
I_5973821_5981277 I+ 5973821-5981277	36.45
I_6150981_6153144 I- 6150981-6153144	34.06
I_6226465_6230995 I- 6226465-6230995	32.33
I_6258292_6259748 I+ 6258292-6259748	34.25
I_6695925_6705045 I- 6695925-6705045	32.76
I_6712828_6715448 I- 6712828-6715448	32.28
I_6769046_6773475 I- 6769046-6773475	40.07
I_7082021_7087529 I+ 7082021-7087529	38.79
I_7213080_7214244 I+ 7213080-7214244	36.91
I_7314779_7317146 I- 7314779-7317146	36.36
I_7477447_7479607 I+ 7477447-7479607	31.14
I_7515627_7518321 I+ 7515627-7518321	37.48
I_7519841_7521616 I+ 7519841-7521616	38.80
I_7542659_7544118 I- 7542659-7544118	40.14
I_7562850_7564083 I- 7562850-7564083	35.82
I_7611817_7613676 I+ 7611817-7613676	33.55
I_7658792_7667228 I- 7658792-7667228	35.38
I_7707550_7715455 I- 7707550-7715455	39.41
I_7860606_7862235 I- 7860606-7862235	36.81
I_8057531_8059282 I+ 8057531-8059282	33.56
I_8411305_8412752 I- 8411305-8412752	33.77
I_8496356_8497613 I+ 8496356-8497613	32.99
I_8580658_8583580 I- 8580658-8583580	32.81
I_8619390_8622516 I- 8619390-8622516	47.68
I_8760289_8762485 I+ 8760289-8762485	38.28
I_8894638_8897112 I- 8894638-8897112	31.31
I_9075578_9077064 I+ 9075578-9077064	30.80
I_9314989_9317235 I+ 9314989-9317235	32.44
I_9495090_9500123 I+ 9495090-9500123	40.33
I_9593605_9594776 I+ 9593605-9594776	32.00
I_9671227_9673167 I- 9671227-9673167	33.59
I_9680219_9684897 I- 9680219-9684897	35.26
I_9691058_9692200 I+ 9691058-9692200	33.86
I_9705922_9708111 I+ 9705922-9708111	28.17
I_9732132_9733585 I- 9732132-9733585	34.94
I_10104128_10106893 I- 10104128-10106893	35.00
I_10231715_10234730 I- 10231715-10234730	36.70
I_10456133_10457327 I+ 10456133-10457327	33.97
I_10560507_10562467 I+ 10560507-10562467	35.95
I_10744947_10749530 I- 10744947-10749530	34.53
I_10777201_10780777 I- 10777201-10780777	34.02
I_10815405_10816851 I- 10815405-10816851	30.48
I_10820464_10822862 I- 10820464-10822862	37.06
I_11426555_11428154 I+ 11426555-11428154	34.62
I_11476178_11477243 I+ 11476178-11477243	39.68
I_11496747_11497950 I- 11496747-11497950	27.74
I_11507631_11509566 I- 11507631-11509566	36.93
I_11682943_11685610 I- 11682943-11685610	35.01
I_11712698_11714455 I- 11712698-11714455	31.06
I_12178283_12180545 I+ 12178283-12180545	29.21
I_12419302_12420739 I- 12419302-12420739	37.27
I_12479089_12483308 I- 12479089-12483308	37.96
I_12675045_12677024 I- 12675045-12677024	41.46
I_12755628_12757933 I+ 12755628-12757933	37.21
I_12919779_12921503 I+ 12919779-12921503	38.09
I_12924050_12927395 I- 12924050-12927395	35.12
I_12972848_12974682 I+ 12972848-12974682	34.39
I_13062623_13066423 I+ 13062623-13066423	41.23
I_13230252_13231620 I+ 13230252-13231620	34.99
I_13304812_13306530 I+ 13304812-13306530	33.97
I_13367390_13369499 I- 13367390-13369499	35.21
I_13371321_13376376 I- 13371321-13376376	37.64
I_13487905_13489051 I- 13487905-13489051	36.36
I_13531945_13534217 I- 13531945-13534217	33.26
I_13887969_13889841 I- 13887969-13889841	36.31
I_13990089_13992081 I- 13990089-13992081	51.33
I_14038304_14041126 I- 14038304-14041126	30.15
I_14168811_14170574 I- 14168811-14170574	31.24
I_14300264_14304569 I+ 14300264-14304569	41.87
I_14313372_14316149 I+ 14313372-14316149	34.20
I_14547135_14551529 I- 14547135-14551529	39.20
I_14692237_14693653 I+ 14692237-14693653	37.47
I_14753639_14754653 I- 14753639-14754653	34.48
I_14864074_14867423 I+ 14864074-14867423	34.30
I_14957598_14961000 I+ 14957598-14961000	35.76
I_14981087_14983677 I+ 14981087-14983677	41.03
II_79767_82413 II- 79767-82413	34.15
II_221169_222200 II+ 221169-222200	40.21
II_393233_394597 II- 393233-394597	37.80
II_478564_480221 II+ 478564-480221	41.86
II_499160_502728 II+ 499160-502728	34.38
II_564716_567165 II- 564716-567165	41.22
II_835771_837218 II- 835771-837218	37.57
II_953344_954452 II- 953344-954452	42.38
II_996713_998661 II+ 996713-998661	41.20
II_1002938_1004115 II- 1002938-1004115	35.48
II_1051203_1053595 II+ 1051203-1053595	33.60
II_1134741_1136280 II- 1134741-1136280	33.05
II_1293759_1295578 II- 1293759-1295578	33.74
II_1447247_1458639 II+ 1447247-1458639	43.02
II_1486265_1489429 II+ 1486265-1489429	35.80
II_1557979_1561662 II+ 1557979-1561662	38.74
II_1595738_1597528 II- 1595738-1597528	36.35
II_1634590_1636191 II- 1634590-1636191	40.51
II_1892201_1893712 II+ 1892201-1893712	40.28
II_1898259_1899737 II+ 1898259-1899737	34.42
II_1942459_1943557 II- 1942459-1943557	37.22
II_1975220_1978745 II- 1975220-1978745	40.70
II_2024115_2025141 II+ 2024115-2025141	34.57
II_2155721_2162840 II- 2155721-2162840	40.32
II_2194615_2197345 II- 2194615-2197345	39.33
II_2285420_2286529 II+ 2285420-2286529	38.20
II_2516598_2520464 II+ 2516598-2520464	42.93
II_2609059_2610361 II+ 2609059-2610361	34.38
