id	SRX109278	SRX109279	SRX1720957	SRX1720958
FBgn0000003	68.19562406	77.32971612	70.6952214	207.6756619
FBgn0000008	1.806972249	3.057115589	0.947541914	0.730258142
FBgn0000014	3.118944779	20.01978058	7.319166239	7.075213656
FBgn0000015	0.057739928	1.947719761	0.212165294	0.123931959
FBgn0000017	4.049900419	13.38816849	8.286497072	6.906440358
FBgn0000018	3.291247855	6.586689073	18.07922401	13.82592115
FBgn0000022	0	0	0	0
FBgn0000024	0.689544127	1.425945553	0.601405222	0.558088048
FBgn0000028	13.54292858	24.78353394	10.43596068	9.221247603
FBgn0000032	26.95220964	43.69703242	36.20416855	31.48241041
FBgn0000036	1.608904192	0.287572621	0.736351835	0.934007151
FBgn0000037	0.364144206	0.690917096	0.342246242	0.287069618
FBgn0000038	1.85921358	4.9920583	2.832879892	2.444204123
FBgn0000039	0	0	0	0.029954949
FBgn0000042	1425.544933	1103.027236	380.9781946	326.714271
FBgn0000043	211.1409104	507.0508743	445.9974937	391.8030613
FBgn0000044	35.59444714	71.13667319	13.86470407	12.55808347
FBgn0000045	4.667675994	5.431135579	0.945315783	1.491287256
FBgn0000046	1161.580225	1574.144556	387.3028975	385.2349638
FBgn0000047	0.340059907	0.555291495	0	0.040443939
FBgn0000052	11.99255485	11.81468293	8.392939714	6.897223012
FBgn0000053	4.771021338	4.012717218	3.659602653	3.496850813
FBgn0000055	332.0444426	291.0650931	5.0703677	7.480862993
FBgn0000056	1.741320389	0.744912531	0.079760497	0.092612813
FBgn0000057	48.43245818	55.84069133	43.56052781	43.01129075
FBgn0000061	0	0	0.040836067	0.035898852
FBgn0000063	5.299690183	17.99749571	14.98194838	13.05052264
FBgn0000064	229.295693	472.3752837	419.7713933	461.6096975
FBgn0000071	0.837364405	0.197120164	0.630588998	1.232441553
FBgn0000075	2.747373379	1.501292413	2.988347938	3.632963843
FBgn0000077	4.874750978	1.961979255	0.823333736	1.169047866
FBgn0000078	58.35311569	39.97741182	6.094211657	8.27601141
FBgn0000079	288.872583	239.7855484	14.83130539	19.77390842
FBgn0000083	78.1953072	57.98484833	36.70573841	33.38952156
FBgn0000084	73.79795945	36.27110647	41.6200622	45.92098862
FBgn0000092	0	0	0.084500881	0.074218149
FBgn0000094	150.0738644	73.10087327	0.82837698	1.470790543
FBgn0000097	1.879262039	2.708171703	2.738218534	2.507291468
FBgn0000100	365.9952318	273.0273014	155.4579982	118.5177022
FBgn0000108	0.491260924	1.572457621	0.277257999	0.22646974
FBgn0000109	6.689744727	8.730781006	9.632605293	7.397711002
FBgn0000114	178.6066936	483.4972066	478.7826144	452.9220234
FBgn0000115	105.782923	131.2882518	31.7727181	23.11798184
FBgn0000116	305.4452385	230.0147944	153.591961	130.9332557
FBgn0000117	46.87532459	53.07208186	31.27970816	26.11038518
FBgn0000119	12.20107625	9.235926167	8.632831797	7.46441921
FBgn0000120	14.15614341	12.43491729	14.36374302	16.89731897
FBgn0000121	13.05869206	11.69305936	0	0.044277851
FBgn0000137	0	0	0	0
FBgn0000139	9.123819237	13.82834017	16.34235642	14.33072049
FBgn0000140	6.675468187	17.98293433	19.57085866	18.46727396
FBgn0000146	4.399615788	5.983415132	17.75999438	12.20089534
FBgn0000147	43.96174866	63.32625095	76.54233542	80.35835298
FBgn0000150	1228.437911	478.6262749	208.8210309	220.7143925
FBgn0000152	1.570911818	0.857865634	1.276789133	1.279128555
FBgn0000153	1.316969586	0.574491511	0.427978786	0.550875973
FBgn0000157	0	0.267013112	0.23560845	0.231850199
FBgn0000158	0	3.763775119	4.121156309	2.900121541
FBgn0000163	3.284689302	4.692679621	4.932882978	3.813886366
FBgn0000166	0	0.110982201	0.229015659	0.441336619
FBgn0000173	47.38210877	74.89566881	42.01245433	43.86284781
FBgn0000179	0.580009411	2.447810142	0.441639505	0.666596626
FBgn0000180	1.600758922	1.353439549	1.123025761	1.011858669
FBgn0000181	434.2070067	540.4165148	517.6590164	405.4945266
FBgn0000182	69.78812153	171.2385223	144.6578606	150.4139139
FBgn0000183	10.58060017	24.23240132	10.75663901	7.474503351
FBgn0000206	1.428650302	2.767617749	1.514890785	1.386119763
FBgn0000212	2.39048393	4.832361105	2.991417053	1.757122489
FBgn0000216	0	0	0	0
FBgn0000221	24.07912368	11.81184103	7.182922068	8.383762994
FBgn0000227	0	0	0	0.217760546
FBgn0000228	2.224717306	7.103122026	1.963510301	1.991859087
FBgn0000229	4.51717693	8.376410312	38.60154629	31.59358348
FBgn0000233	0.057678774	0.284179316	0.282983589	0.364231366
FBgn0000239	33.78738403	50.15816445	73.81559209	68.01791644
FBgn0000241	0	0.352195531	0.985537257	0.855226543
FBgn0000244	4.43830279	5.260308741	1.683632845	1.242038192
FBgn0000246	0.061374111	3.02482565	6.154261604	4.733446365
FBgn0000247	6.279480322	18.44027441	9.170156104	8.349055577
FBgn0000250	12.68511071	49.73553577	23.6236452	20.88451297
FBgn0000251	17.11561897	59.96912569	30.34012594	27.07977174
FBgn0000253	80.51830053	309.2044647	600.8324295	467.9685894
FBgn0000256	66.62521775	182.8536053	227.233901	213.187042
FBgn0000257	5.0530524	8.065583611	4.948356236	4.96983256
FBgn0000259	52.46463705	153.5922193	88.04692488	66.42652293
FBgn0000261	97.89948375	119.2187973	179.8236804	190.2877402
FBgn0000273	1.0039626	7.213664709	6.065613343	4.753275212
FBgn0000274	53.80741009	173.6979326	148.684862	161.3446199
FBgn0000276	150.6499532	134.0944982	4.820289403	8.55846582
FBgn0000277	0	1.265528969	0.438208128	0
FBgn0000278	0	0.899032754	1.076623336	0.322404371
FBgn0000279	0	0	2.60807929	1.323047856
FBgn0000280	0	0	0	0
FBgn0000281	0	0	0	0
FBgn0000283	2.656664136	18.06549524	11.24952664	8.862811427
FBgn0000286	2.938658601	12.19970815	11.63055765	12.17662262
FBgn0000287	30.23268055	72.86994347	48.35969617	49.48430841
FBgn0000289	14.17216893	20.59539298	20.18549548	17.37771868
FBgn0000299	4.224460217	8.617889636	1.519417343	1.233851563
FBgn0000303	0.123339184	0.20372988	0	0.087938553
FBgn0000307	0.677460602	3.245552044	3.80272222	3.422376567
FBgn0000308	159.586827	304.5642679	339.3153412	274.2653008
FBgn0000316	4.980852653	2.134902638	7.18878146	5.511417159
FBgn0000317	0.022422958	1.324707568	1.174165837	0.733048099
FBgn0000318	537.7729141	394.841264	263.8397493	239.3852558
FBgn0000319	12.29260029	26.03014336	38.38656882	33.14700516
FBgn0000320	16.51358693	26.02457084	13.81029612	12.4285508
FBgn0000326	0.469145463	5.505652482	7.356894329	6.484234475
FBgn0000330	3.216055004	5.025744469	5.843147367	7.060657751
FBgn0000337	0.795355475	0.32214792	0.053683907	0.264422801
FBgn0000339	41.28704952	13.68870505	70.96169979	66.63994872
FBgn0000346	6.360174343	17.49520305	30.90805803	27.84468861
FBgn0000351	0.455527851	0.927290252	0.448260019	0.652881916
FBgn0000352	2.729747306	6.757065403	4.131982708	3.013627737
FBgn0000355	0	2.268841175	0	0.17060504
FBgn0000356	0	0	0	0
FBgn0000357	2.083830647	2.187674265	2.905787918	0.684960383
FBgn0000358	0	0	0	0
FBgn0000359	1.602720143	0.570653008	0	0
FBgn0000360	10.58757058	1.273366694	0.125494668	0.053883169
FBgn0000370	102.6392526	140.9186967	120.7334872	104.8962286
FBgn0000376	0.981023131	2.114570692	1.329280006	1.374943736
FBgn0000377	6.402160986	6.372159797	3.045336896	3.089360095
FBgn0000382	4.925845142	21.13421534	4.801695486	4.222902017
FBgn0000384	4.107371236	5.162180343	11.90630164	6.547501907
FBgn0000392	68.7632922	102.1376237	125.2123834	125.2451988
FBgn0000394	12.34513779	9.6769222	3.662480966	2.6524576
FBgn0000395	2.005335729	2.482626797	1.566296632	1.414370073
FBgn0000404	42.78199288	78.35733422	61.44517194	55.21985899
FBgn0000405	90.70696983	110.9994591	74.02609079	79.71294124
FBgn0000406	17.14618184	12.76442286	0.420931405	0.463980365
FBgn0000411	5.479951676	16.11271939	11.0383231	10.28271718
FBgn0000412	129.5514699	214.5801715	158.2340277	118.7539239
FBgn0000414	0.748876895	1.742961686	0.582678299	0.581629678
FBgn0000416	140.4757312	210.3300619	139.5070913	126.8884783
FBgn0000422	11.63429699	9.772346313	9.65418276	11.69141
FBgn0000426	43.34870712	60.54092712	59.79887023	59.09390025
FBgn0000427	1.447008373	2.044398372	0.79502002	0.791681881
FBgn0000439	0	0.493246016	0.150619923	0.052524857
FBgn0000442	2.901817995	3.495721299	0.202652981	0.096199758
FBgn0000447	163.9226512	170.8793753	240.7316174	223.6474122
FBgn0000448	0.4110584	1.61174412	1.502092819	1.369784201
FBgn0000449	0	0.150463372	0.186037389	0.120294374
FBgn0000451	3.280885241	1.51193528	0.680810491	0.290897719
FBgn0000454	38.00669732	61.3776784	53.67104911	45.11201352
FBgn0000455	32.02416474	21.64043104	19.30870928	19.24462662
FBgn0000459	3.152998649	3.538495668	0.693589922	1.453638742
FBgn0000463	1.085119035	2.759839697	1.943714896	1.710842811
FBgn0000464	0.504950942	2.821119813	3.307125263	2.865830254
FBgn0000473	4.553620541	0.70926171	0.044483259	0.039092917
FBgn0000477	7.155091015	3.770516968	0.480831156	0.1785447
FBgn0000479	0.746145772	3.493580337	1.892732771	1.113329184
FBgn0000482	4.887321883	6.593944231	2.837747619	2.511306233
FBgn0000489	69.57090348	173.514819	137.4214489	142.6195984
FBgn0000490	0.949559909	4.149845429	3.614319812	3.008872626
FBgn0000492	0	0.926395422	0.028948405	0.100017861
FBgn0000499	86.4152078	66.81099136	58.38364813	52.58340096
FBgn0000500	0.390831523	0	0.637871604	0
FBgn0000504	1.269242511	2.293600222	1.379131262	0.574168081
FBgn0000520	4.563805558	4.915646849	1.755168936	2.099343142
FBgn0000524	3.184334782	5.012818108	2.224669503	1.981556373
FBgn0000527	2.666714388	2.495922335	0.510418044	0.324326358
FBgn0000529	0	0.204833893	0	0
FBgn0000533	3.240052999	0.423670267	0.533081488	0.918986713
FBgn0000535	0.044881994	0.112572476	0.045403113	0.008110368
FBgn0000536	18.07513705	17.43107475	35.60670277	29.55858163
FBgn0000541	3.851340602	11.16431717	30.71724696	26.69696837
FBgn0000542	1.508678659	2.643669136	0.546777739	0.438404996
FBgn0000543	26.10323974	23.37139312	10.61162267	9.562966309
FBgn0000546	0.222416568	2.256573548	0.520513688	0.378645023
FBgn0000547	1.356737188	2.587695757	1.870733531	1.74643761
FBgn0000551	0	0	0.340866357	0.890685369
FBgn0000552	0	0	0	0
FBgn0000557	5.002163235	5.836961696	4.622054781	4.156251561
FBgn0000559	475.7761083	341.109189	225.685826	178.5832501
FBgn0000560	1.65735342	2.872614164	6.141762199	7.384128426
FBgn0000562	1.711752129	6.581130265	1.709101522	1.500291294
FBgn0000564	0	0	0	0
FBgn0000565	19.87015381	28.13392488	4.388884073	3.887987841
FBgn0000566	13.85047024	14.56558686	14.42573466	12.32314057
FBgn0000567	0.86707609	2.467724846	0.591129961	0.570339619
FBgn0000568	1.811048915	3.85242855	1.664279952	1.25509927
FBgn0000575	1.96323028	4.954426068	5.376926168	3.682403182
FBgn0000576	0	0.467117961	0.211666528	0.157444125
FBgn0000577	1.680288233	2.144572996	0.817970978	1.107671706
FBgn0000578	3.23910119	9.714945405	5.731291956	3.836475909
FBgn0000579	254.7635783	249.4227604	216.2848084	206.3633583
FBgn0000581	10.98567614	20.39898691	12.14370186	11.2436576
FBgn0000588	3.470339612	2.759143259	2.92944604	2.74850373
FBgn0000591	0	0	0.113735193	0
FBgn0000592	141.4731922	147.7106017	7.880933289	7.093648638
FBgn0000594	0	0.154760402	0.430611264	0.766067108
FBgn0000606	0	1.393595033	0.817228757	0.673913907
FBgn0000611	3.35829794	6.958939934	13.10994008	9.25344832
FBgn0000615	767.5111103	961.9284385	2022.733526	1784.345447
FBgn0000617	9.079559519	20.02134409	8.847923928	6.955685614
FBgn0000618	60.43396703	40.5460376	9.154899643	9.872483028
FBgn0000625	0	0.222827835	0.134892279	0.255367124
FBgn0000629	4.674339419	8.585634375	5.703902785	4.931897149
FBgn0000633	0.302801389	0	0.055797857	0.084832227
FBgn0000635	4.779906949	9.248724126	5.375844358	4.800108137
FBgn0000636	15.92978617	20.20033186	9.002627646	8.132426839
FBgn0000639	1.667536154	13.84137653	0	0
FBgn0000640	0.346663132	7.738187803	1.39361406	0.733962873
FBgn0000644	0	0.934680911	0.281626132	0.571379284
FBgn0000658	0.240108581	0.157762013	0.042184717	0
FBgn0000659	1.4827591	1.639124704	0	0.020212352
FBgn0000662	6.644636468	12.43952059	5.238589752	5.071596545
FBgn0000667	10.43356836	15.34455341	2.635554811	1.954435057
FBgn0000709	0.801119278	4.113718854	3.941543346	2.818142373
FBgn0000711	1.787597015	5.219730866	4.816770841	4.190124788
FBgn0000715	0	0.213718019	0.334490677	0.29443419
FBgn0000719	0.120508795	1.311081755	0.890194144	0.897025245
FBgn0000721	2.757732069	15.30435534	3.372420755	3.026322487
FBgn0000723	4.970083959	5.340140216	4.002139893	4.470859591
FBgn0000808	0.092232173	0.126303607	0.473946781	0.445355789
FBgn0000810	3.571772305	15.93054569	8.755019494	6.396345369
FBgn0000826	4.397182676	2.571665565	2.356855505	1.314928447
FBgn0000927	0.492189654	0	0.160646192	0.358787667
FBgn0000928	3.695689935	4.181862001	4.178861023	3.440363775
FBgn0000964	0.097745969	3.998315817	1.59221052	1.634945436
FBgn0000996	3.628325747	10.55467723	6.61702025	4.8519368
FBgn0001075	0.235589599	0.170097562	0.272532839	0.304683554
FBgn0001077	1.032085187	4.22142666	1.520993165	1.965245575
FBgn0001078	0.429060156	2.011715954	1.930319669	1.861397028
FBgn0001079	0.990326338	2.38529468	1.280590829	0.752951667
FBgn0001083	0.433688075	0.070693601	0.037671295	0.048758663
FBgn0001084	0.345341115	1.863697944	2.522500587	2.431139051
FBgn0001085	0.768325728	0.902419435	0.800026693	0.707547213
FBgn0001086	31.02175624	33.42922238	36.55972414	37.41670133
FBgn0001087	7.41200395	14.52057681	6.700044946	5.704228674
FBgn0001089	31.91200395	25.55418098	12.16148043	11.62423777
FBgn0001090	34.25646528	112.4156504	28.20606311	24.87726167
FBgn0001091	80.43769487	46.95468343	29.53925351	23.85411707
FBgn0001092	163.8357196	71.84265615	38.72600612	32.19215838
FBgn0001098	70.96158521	80.47358253	24.36092012	18.85948163
FBgn0001099	173.2325735	409.4226629	526.0092979	431.6609624
FBgn0001104	8.45227805	7.739124618	6.242880485	5.246080944
FBgn0001105	42.61827356	55.67535673	60.24770052	54.98062523
FBgn0001108	22.91487776	21.63210632	15.38853204	13.9189443
FBgn0001112	7.135421528	15.51088876	0.738495401	0.673466454
FBgn0001114	10.83898188	39.22458007	0.715385533	0.804178137
FBgn0001120	1.707491688	0.353094561	0.596253772	0.265382557
FBgn0001122	4.086593758	16.07481835	13.34078633	10.66422409
FBgn0001123	9.933005306	11.28306128	37.44969689	31.7558384
FBgn0001124	288.3397863	421.5925064	404.1396109	464.5290819
FBgn0001125	265.3518614	201.8671685	138.0772545	155.1391184
FBgn0001128	26.25649879	40.61064383	8.189918474	5.908192472
FBgn0001133	52.43751139	46.57359841	6.030440148	5.338600729
FBgn0001134	0.478827611	0	0	0.037662615
FBgn0001137	1.205603638	3.452101381	1.78130649	0.817616942
FBgn0001138	0	0.079327518	0.040502698	0.04394182
FBgn0001139	8.64626674	23.28689307	27.47249281	24.22700062
FBgn0001142	15.48447581	14.35758164	2.835129657	1.926723598
FBgn0001145	18.88770752	33.17197307	9.609702716	9.785080449
FBgn0001147	0	0.381103651	0.430150944	0.342541043
FBgn0001148	0	0.363613754	0.233189505	0.122819409
FBgn0001149	561.1443838	285.9468294	239.5867458	214.9814039
FBgn0001150	0	0	0	0
FBgn0001168	3.532100296	14.13392467	4.410379118	4.356430417
FBgn0001169	3.282736516	17.94937754	9.622266849	7.029969713
FBgn0001170	0.108823062	0.35565568	0	0
FBgn0001174	0	0	0.365200242	0.162233111
FBgn0001179	7.323239543	17.29497013	13.59845244	9.892398188
FBgn0001180	0	1.123094648	0.024364354	0.06229719
FBgn0001185	0.736549728	2.783338157	3.027827315	2.621639558
FBgn0001186	14.1193943	44.2522661	6.523009182	7.190952814
FBgn0001187	13.57603867	15.08914512	0.216061101	0.659058712
FBgn0001189	6.769424619	13.62040487	8.280120661	7.449640128
FBgn0001197	36.59096924	171.1657009	131.3472944	106.8333382
FBgn0001202	19.62746226	7.169987484	13.95994104	11.63837158
FBgn0001206	2.776779524	4.873207914	4.880283157	4.091419352
FBgn0001208	1.155333165	2.642652183	0.103196091	0.184900489
FBgn0001215	82.35305015	435.455195	532.691678	423.6506642
FBgn0001216	132.7322204	162.9221233	176.939569	181.7286222
FBgn0001217	289.3176533	512.8454839	462.1493355	483.2980795
FBgn0001218	153.751275	344.2941272	114.649288	93.31868906
FBgn0001220	142.3283094	288.4927438	270.9522699	251.138221
FBgn0001222	17.95399594	11.97618929	21.07329179	17.011545
FBgn0001223	3.90857879	10.26382161	12.54683735	13.98198954
FBgn0001224	169.1887839	120.929893	231.6088841	222.7881431
FBgn0001225	327.8808605	332.4138267	491.1669425	380.4880415
FBgn0001226	1177.049179	1034.589488	351.2991113	246.993987
FBgn0001227	13.99957887	41.74211587	12.97421424	11.50012342
FBgn0001228	136.0010229	113.4394677	369.4101311	306.6220203
FBgn0001229	0.192491208	1.543484873	2.446841662	2.595612922
FBgn0001230	87.38884596	140.5781239	104.201545	70.73320936
FBgn0001233	1664.433893	1960.556009	971.3669134	848.1728885
FBgn0001234	0.905095928	2.278201772	7.101791864	6.19587082
FBgn0001235	0.454622462	1.5181628	0.414019441	0.306238214
FBgn0001247	11.70403548	18.31894041	42.47129687	36.08943512
FBgn0001248	354.313205	445.4859324	221.6606897	211.0897894
FBgn0001250	0.695642496	2.89870463	0.499450022	0.581512223
FBgn0001253	0.081225207	0.22402313	0.023446133	0.020826256
FBgn0001254	0	0.339076728	0	0
FBgn0001255	0	2.493972894	1.38131435	1.908862782
FBgn0001256	0.313407898	0	0	0.121230094
FBgn0001257	4.329993139	11.78989392	7.676876775	6.242223805
FBgn0001258	50.38472709	58.76183618	17.37801623	15.65746572
FBgn0001259	0.560405059	0.648723267	0.143430312	0.168699451
FBgn0001263	0.147027494	0.834003889	0.163758426	0.028912404
FBgn0001269	2.700231461	2.134232006	2.105017107	2.085964436
FBgn0001276	0.29283296	2.845259731	1.193883835	1.377867456
FBgn0001280	283.0030101	403.8549024	331.2716833	287.3309764
FBgn0001281	240.3494129	612.2266855	2418.395706	2157.566176
FBgn0001285	14.38087916	5.178710363	0	0
FBgn0001291	45.18103527	92.22996282	43.17559687	42.10251861
FBgn0001296	1.180196474	5.552258135	1.331265827	1.342873835
FBgn0001297	5.749043392	10.62130413	5.488320242	5.052742674
FBgn0001301	10.6697958	12.03004282	9.750729302	9.65445262
FBgn0001308	20.40069515	23.22806015	13.80870855	10.41178574
FBgn0001311	1.162605653	3.000980786	1.493589475	1.646321029
FBgn0001313	0.212871118	0.456623955	5.650014903	4.289243185
FBgn0001316	7.052257373	10.96743154	7.976404827	7.355294533
FBgn0001319	0	0	0.074184929	0.026447363
FBgn0001320	0	1.520311241	0.358882424	0.513858015
FBgn0001321	0	0.373183782	2.225646045	2.164399311
FBgn0001323	0.056339953	1.011896925	0.199838106	0.265890921
FBgn0001324	20.62344237	45.78815814	42.86808857	43.41268223
FBgn0001325	0	0.643192056	1.151548941	1.262386234
FBgn0001330	0.929453453	2.821973984	1.996134028	1.74616223
FBgn0001341	3.814354911	8.600492744	6.294027602	5.186429778
FBgn0001404	9.93275746	14.6722746	7.678172811	5.294610493
FBgn0001491	64.49997631	104.4912551	79.77324418	66.34765568
FBgn0001565	12.5005037	5.342412172	2.913058956	2.898005726
FBgn0001612	0.135675954	4.350173126	8.465282721	7.430840594
FBgn0001624	0.579540221	6.874982025	4.076493262	4.119694225
FBgn0001941	23.38494148	64.17014922	47.03084835	39.09323467
FBgn0001942	439.2626085	440.5026487	370.8367893	328.8983988
FBgn0001961	165.4241358	135.8844715	81.44283945	71.02596964
FBgn0001965	4.602990438	7.985454866	6.34103576	5.186054129
FBgn0001967	5.854466731	2.754144734	1.864445486	2.134182975
FBgn0001970	1.256496259	13.29835407	24.22278951	26.39945445
FBgn0001977	62.71383139	123.2296902	33.57286941	29.23719161
FBgn0001978	36.05608738	51.06788685	22.35356231	20.12331377
FBgn0001981	0.149448396	5.021051609	2.313612038	1.866274736
FBgn0001983	0	0.12692651	0	0
FBgn0001986	8.115382056	9.524677842	18.05006047	14.62484023
FBgn0001987	3.202443208	3.656651067	2.077974263	2.181703953
FBgn0001989	49.94553202	72.3453045	72.69771517	65.17054345
FBgn0001990	7.379111063	9.162441092	5.741704512	6.012209723
FBgn0001991	1.259467695	6.499221573	6.753552596	6.091240236
FBgn0001992	0.380114615	0.462835836	1.408516236	1.332674622
FBgn0001994	3.515024002	6.507507033	6.754849812	4.468644463
FBgn0001995	27.23522492	23.67633676	16.47900709	15.73900809
FBgn0002021	44.39181577	35.04940904	36.43415422	38.6262493
FBgn0002022	61.13965946	56.55108145	54.95020602	54.66671822
FBgn0002023	6.045138694	17.20219187	14.40696572	11.69998955
FBgn0002031	62.44655905	83.26849492	144.5227045	156.6089685
FBgn0002036	195.346507	155.7612342	194.9944539	200.1051991
FBgn0002044	16.62381026	22.21874135	12.36773627	10.37690332
FBgn0002069	14.61585752	19.57226614	14.76738534	12.67669178
FBgn0002121	1.432796985	2.280727328	10.67101599	9.197860027
FBgn0002174	287.047927	281.1902566	180.2101479	173.9448496
FBgn0002183	17.95442532	53.74167348	31.99792671	24.14278206
FBgn0002283	25.66500129	33.72056089	37.56563907	32.28766012
FBgn0002284	133.6981493	195.8707171	237.130571	213.7176421
FBgn0002306	0.901929849	6.636253645	5.12415848	4.362497337
FBgn0002354	43.92458966	18.20282946	35.50625499	33.95246933
FBgn0002413	58.47420661	39.34493648	28.83901715	23.02458174
FBgn0002431	4.518848515	21.42731291	40.00806088	33.20925911
FBgn0002440	0	0.374022695	0.319109634	0.624889738
FBgn0002441	6.764226511	13.67213281	11.61002087	9.925548634
FBgn0002466	3.350087376	7.962676121	7.0038614	5.985754298
FBgn0002521	7.003863329	9.562330563	72.02657111	55.0448654
FBgn0002522	2.472634819	2.018658401	2.503666983	2.621613288
FBgn0002524	8.167926563	5.719804791	7.855617514	7.574568158
FBgn0002525	78.05532096	140.839425	49.30814865	41.92879041
FBgn0002526	0.827000251	2.509481108	1.349196462	1.215350649
FBgn0002531	0	0	0	0
FBgn0002533	0	1.410745828	0.091813397	0.162615922
FBgn0002534	0	0.730503787	0.207686051	0.555636021
FBgn0002535	2.664115597	0	0.185680516	0
FBgn0002542	17.18169537	24.49000455	26.45424191	24.00544393
FBgn0002543	0	0.224959122	0.707709701	0.494280675
FBgn0002552	7.770149384	21.92851295	6.766890759	6.529748146
FBgn0002561	0	0	0	0
FBgn0002562	2.304209775	0.202103072	0	0
FBgn0002563	4.12794085	1.586938184	0.139814276	0.122598316
FBgn0002564	0.395023579	0	0.315429131	0.422640287
FBgn0002565	11.13486664	6.655281376	1.698168524	3.190017921
FBgn0002566	1.790146491	2.970811904	31.6447129	25.74834932
FBgn0002567	5.300000085	23.93194463	36.99692776	35.61713995
FBgn0002569	12.49718912	1.638653913	0.078304284	0.138387134
FBgn0002570	103.0341169	48.30267825	0	0
FBgn0002571	21.96935441	2.557717053	0.041495865	0
FBgn0002573	2.921415671	2.825584057	1.665449408	1.960626944
FBgn0002576	0.501082877	0.247156783	0.072409788	0.089840162
FBgn0002577	0	0.551803315	0.282344491	0.232255028
FBgn0002578	6.729320886	1.538010266	0	0
FBgn0002579	4157.509289	1464.78045	241.2658211	277.6834222
FBgn0002590	327.1787709	269.1588414	151.1704761	136.1899217
FBgn0002592	0.411163148	0	0	0.162089853
FBgn0002593	1200.672262	716.5971013	325.4605367	254.7966706
FBgn0002609	0.28123085	0.894893572	0.562563408	0.433500743
FBgn0002622	1681.077229	1060.526836	217.7021908	209.2586902
FBgn0002626	1406.096327	383.4253003	180.480989	185.1811661
FBgn0002629	0	0.440936372	0	0.109046921
FBgn0002631	0	0	0	0
FBgn0002632	0	0	0	0
FBgn0002633	0	0	0.092093729	0
FBgn0002638	115.2046823	90.53695295	47.73142098	48.02460431
FBgn0002641	2.097231327	2.129249414	1.724434637	1.673764258
FBgn0002643	6.365590565	22.07546492	4.390819034	2.994724679
FBgn0002645	7.566448271	30.47576321	45.0589666	40.96066544
FBgn0002673	51.64058504	72.82503893	90.72997976	91.97386824
FBgn0002707	0	1.488143266	1.936443873	1.237329128
FBgn0002709	15.00092562	80.26358001	95.87315673	98.131918
FBgn0002715	80.31145825	116.6456828	98.71473111	98.16307163
FBgn0002716	0.221903628	0.968773775	1.280441733	1.219478534
FBgn0002719	153.2590921	189.6946484	173.5264722	160.2684135
FBgn0002723	0.176475398	1.950853047	1.824847511	1.645867938
FBgn0002732	0	3.986149749	0.138768272	0.247875238
FBgn0002733	0	0	0.498025949	0.365632728
FBgn0002734	0	0	0	0.17439186
FBgn0002735	0	0	0.092187297	0
FBgn0002736	45.9866181	31.88595139	22.24411033	17.25791681
FBgn0002772	24.00751162	23.49826196	11.04378034	8.12854469
FBgn0002773	58.80122158	30.45850927	7.359996473	6.226669617
FBgn0002774	2.312950965	18.98748394	19.3795242	15.64569975
FBgn0002775	23.47756803	20.02593713	17.00671755	12.52064372
FBgn0002778	2.478351503	1.09270026	1.625992005	0.94674612
FBgn0002780	10.11475645	35.86052193	25.66929006	15.78331246
FBgn0002781	110.2448099	127.7516915	40.10051719	32.78769939
FBgn0002783	14.74652097	30.81988492	8.94096754	7.66125792
FBgn0002787	477.4742349	589.3622334	145.4795892	122.0198427
FBgn0002789	86.71075976	47.71124699	10.6492472	11.33283839
FBgn0002791	17.72390944	19.95342828	43.69512961	35.57880881
FBgn0002838	17.32445945	21.63163188	38.52618783	35.57436419
FBgn0002842	84.1123242	60.44876461	68.5882717	54.77182336
FBgn0002855	127.0067143	107.0326248	0	0
FBgn0002856	32.01676023	61.29454167	0	0
FBgn0002862	5056.550021	4269.913785	7605.954294	9031.040012
FBgn0002863	2297.307826	1213.728502	29.00725197	10.3365757
FBgn0002865	349.6814259	1103.254614	1987.21536	2233.960888
FBgn0002868	19776.62561	10252.95704	402.0763921	316.3209371
FBgn0002869	68.67649909	34.96496262	0	0
FBgn0002872	6.185460541	9.727659405	11.6187851	8.383719263
FBgn0002873	11.05090592	45.48803671	69.63976685	64.58442152
FBgn0002878	7.637017095	5.58305332	3.065479337	3.351038099
FBgn0002887	1.752417127	6.860119426	9.089286816	7.884488883
FBgn0002891	1.26696443	3.5414227	3.504617478	2.730409595
FBgn0002899	1.369583981	1.524100281	4.281641467	4.245167574
FBgn0002901	3.282033719	5.33162558	11.93659099	13.25744649
FBgn0002905	2.761707418	4.672635851	4.899577717	3.599491352
FBgn0002906	4.676717655	22.32308995	23.3285729	22.89681264
FBgn0002909	2.167584267	7.447892177	13.26900697	12.58327672
FBgn0002914	42.98336296	152.2490012	81.23564142	73.4272317
FBgn0002917	0.062116136	0.306160881	0.96884968	1.065357305
FBgn0002921	42.40279675	106.328424	39.7096258	32.29499447
FBgn0002922	0	0	0.118794003	0.052799881
FBgn0002924	55.09139532	57.6336219	22.50305884	20.60369767
FBgn0002926	0.019056307	0.406288964	0.228924683	0.142862569
FBgn0002930	13.82468358	22.44904229	3.638714686	3.522146516
FBgn0002931	3.241495626	17.349181	12.77004294	11.86974996
FBgn0002932	0.677216074	7.050467083	8.882981086	7.57232593
FBgn0002933	0	0	0	0
FBgn0002936	0	1.401275471	0	0
FBgn0002937	0.079091264	0	0.072712097	0.350002088
FBgn0002938	0.265254947	0.800688558	0.031995416	0.028294787
