gene_id	est_counts	tpm	fpkm	type	biotype
ENSELUG00000000002	0	0	0	genic	Mt_tRNA
ENSELUG00000000003	10024	709.6024	528.702440983014	genic	Mt_rRNA
ENSELUG00000000004	0	0	0	genic	Mt_tRNA
ENSELUG00000000005	59092	2145.864999	1598.81655275026	genic	Mt_rRNA
ENSELUG00000000006	0	0	0	genic	Mt_tRNA
ENSELUG00000000007	59415	4030.199185	3002.77471828907	genic	protein_coding
ENSELUG00000000008	0	0	0	genic	Mt_tRNA
ENSELUG00000000009	0	0	0	genic	Mt_tRNA
ENSELUG00000000010	0	0	0	genic	Mt_tRNA
ENSELUG00000000011	41692	2584.138574	1925.36041579364	genic	protein_coding
ENSELUG00000000012	1	2.09637	1.56193938493382	genic	Mt_tRNA
ENSELUG00000000013	2	4.34161	3.23479712694921	genic	Mt_tRNA
ENSELUG00000000014	15	31.189232	23.2381162898907	genic	Mt_tRNA
ENSELUG00000000015	62	136.859857	101.969977086445	genic	Mt_tRNA
ENSELUG00000000016	370	784.392512	584.426202311601	genic	Mt_tRNA
ENSELUG00000000017	258028	10118.791026	7539.19309636385	genic	protein_coding
ENSELUG00000000018	4	8.479919	6.31812106982478	genic	Mt_tRNA
ENSELUG00000000019	0	0	0	genic	Mt_tRNA
ENSELUG00000000020	120823	12794.544869	9532.81316904649	genic	protein_coding
ENSELUG00000000021	19	39.262437	29.2532075438891	genic	Mt_tRNA
ENSELUG00000000022	423	1046.236749	779.518111892565	genic	protein_coding
ENSELUG00000000023	58740	6332.930689	4718.46757261606	genic	protein_coding
ENSELUG00000000024	185986	16610.208959	12375.7445322356	genic	protein_coding
ENSELUG00000000025	0	0	0	genic	Mt_tRNA
ENSELUG00000000026	11049	3606.517521	2687.10282941645	genic	protein_coding
ENSELUG00000000027	0	0	0	genic	Mt_tRNA
ENSELUG00000000028	5379	2568.57206	1913.76229556547	genic	protein_coding
ENSELUG00000000029	57027	2554.769935	1903.47876611538	genic	protein_coding
ENSELUG00000000030	0	0	0	genic	Mt_tRNA
