gene_id	est_counts	tpm	fpkm	type	biotype
ENSELUG00000000002	0	0	0	genic	Mt_tRNA
ENSELUG00000000003	1654.037	124.445928	84.7254624050832	genic	Mt_rRNA
ENSELUG00000000004	0	0	0	genic	Mt_tRNA
ENSELUG00000000005	37313.563	1430.531948	973.936895545061	genic	Mt_rRNA
ENSELUG00000000006	0	0	0	genic	Mt_tRNA
ENSELUG00000000007	6586.996	474.686651	323.176874083781	genic	protein_coding
ENSELUG00000000008	0	0	0	genic	Mt_tRNA
ENSELUG00000000009	0	0	0	genic	Mt_tRNA
ENSELUG00000000010	0	0	0	genic	Mt_tRNA
ENSELUG00000000011	4575.415	301.067399	204.973155854249	genic	protein_coding
ENSELUG00000000012	0	0	0	genic	Mt_tRNA
ENSELUG00000000013	0	0	0	genic	Mt_tRNA
ENSELUG00000000014	0	0	0	genic	Mt_tRNA
ENSELUG00000000015	0	0	0	genic	Mt_tRNA
ENSELUG00000000016	0	0	0	genic	Mt_tRNA
ENSELUG00000000017	41384.541	1714.46728	1167.24617197909	genic	protein_coding
ENSELUG00000000018	0	0	0	genic	Mt_tRNA
ENSELUG00000000019	0	0	0	genic	Mt_tRNA
ENSELUG00000000020	21341.852	2415.413287	1644.46527844974	genic	protein_coding
ENSELUG00000000021	0	0	0	genic	Mt_tRNA
ENSELUG00000000022	1142.415	2254.210061	1534.71465756931	genic	protein_coding
ENSELUG00000000023	6023.241	694.266625	472.671639650125	genic	protein_coding
ENSELUG00000000024	39166.583	3727.526437	2537.78011123029	genic	protein_coding
ENSELUG00000000025	0	0	0	genic	Mt_tRNA
ENSELUG00000000026	2040.713	737.244553	501.93193672479	genic	protein_coding
ENSELUG00000000027	0	0	0	genic	Mt_tRNA
ENSELUG00000000028	944.707	511.082034	347.95563304876	genic	protein_coding
ENSELUG00000000029	4496.072	213.038421	145.041135691268	genic	protein_coding
ENSELUG00000000030	0	0	0	genic	Mt_tRNA
ENSELUG00000000031	0	0	0	genic	Mt_tRNA
ENSELUG00000000032	0	0	0	genic	Mt_tRNA
ENSELUG00000000033	2214.137	75.62401	51.4864513379387	genic	protein_coding
ENSELUG00000000034	1241.907	212.750595	144.84517756444	genic	protein_coding
ENSELUG00000000035	0	0	0	genic	Mt_tRNA
ENSELUG00000000036	6271.608	374.425231	254.916744504529	genic	protein_coding
ENSELUG00000000037	0	0	0	genic	Mt_tRNA
ENSELUG00000000038	0	0	0	genic	Mt_tRNA
ENSELUG00000000044	3569.023	46.890997	31.9243985505123	genic	protein_coding
ENSELUG00000000046	274.524	15.191526	10.3427174008365	genic	protein_coding
ENSELUG00000000047	0	0	0	genic	snoRNA
ENSELUG00000000048	0	0	0	genic	snoRNA
ENSELUG00000000049	1	0.016178	0.0110143301015798	genic	protein_coding
ENSELUG00000000051	471.165	29.660305	20.1933731106155	genic	protein_coding
ENSELUG00000000052	2.322	0.146073	0.0994496378370669	genic	protein_coding
ENSELUG00000000053	22.255	3.08149	2.0979446201457	genic	protein_coding
