gene_id	est_counts	tpm	fpkm	type	biotype
ENSELUG00000000002	0	0	0	genic	Mt_tRNA
ENSELUG00000000003	12382.762	638.324815	625.489968507728	genic	Mt_rRNA
ENSELUG00000000004	0	0	0	genic	Mt_tRNA
ENSELUG00000000005	115990.587	3047.999859	2986.71348977317	genic	Mt_rRNA
ENSELUG00000000006	0	0	0	genic	Mt_tRNA
ENSELUG00000000007	76475.848	3776.040398	3700.11526127011	genic	protein_coding
ENSELUG00000000008	0	0	0	genic	Mt_tRNA
ENSELUG00000000009	0	0	0	genic	Mt_tRNA
ENSELUG00000000010	0	0	0	genic	Mt_tRNA
ENSELUG00000000011	54530.049	2458.072835	2408.64817413349	genic	protein_coding
ENSELUG00000000012	0	0	0	genic	Mt_tRNA
ENSELUG00000000013	0	0	0	genic	Mt_tRNA
ENSELUG00000000014	0	0	0	genic	Mt_tRNA
ENSELUG00000000015	0	0	0	genic	Mt_tRNA
ENSELUG00000000016	0	0	0	genic	Mt_tRNA
ENSELUG00000000017	336976.874	9568.106264	9375.71961031774	genic	protein_coding
ENSELUG00000000018	0	0	0	genic	Mt_tRNA
ENSELUG00000000019	0	0	0	genic	Mt_tRNA
ENSELUG00000000020	171632.788	13315.633247	13047.8947780316	genic	protein_coding
ENSELUG00000000021	0	0	0	genic	Mt_tRNA
ENSELUG00000000022	11295.289	18691.089474	18315.2662903562	genic	protein_coding
ENSELUG00000000023	103842.106	8203.969356	8039.01150877675	genic	protein_coding
ENSELUG00000000024	320744.6	20923.308745	20502.602155593	genic	protein_coding
ENSELUG00000000025	0	0	0	genic	Mt_tRNA
ENSELUG00000000026	15527.01	3831.277317	3754.24152726178	genic	protein_coding
ENSELUG00000000027	0	0	0	genic	Mt_tRNA
ENSELUG00000000028	14142.054	5225.305656	5120.24003048461	genic	protein_coding
ENSELUG00000000029	89916.489	2919.763503	2861.05559211493	genic	protein_coding
ENSELUG00000000030	0	0	0	genic	Mt_tRNA
ENSELUG00000000031	0	0	0	genic	Mt_tRNA
ENSELUG00000000032	0	0	0	genic	Mt_tRNA
ENSELUG00000000033	49716.798	1164.007148	1140.60236612498	genic	protein_coding
ENSELUG00000000034	25640.067	3004.874627	2944.45538015297	genic	protein_coding
ENSELUG00000000035	0	0	0	genic	Mt_tRNA
ENSELUG00000000036	111665.674	4567.556047	4475.71584381426	genic	protein_coding
ENSELUG00000000037	0	0	0	genic	Mt_tRNA
ENSELUG00000000038	0	0	0	genic	Mt_tRNA
ENSELUG00000000044	68.999	0.656953	0.643743595149214	genic	protein_coding
ENSELUG00000000046	29.536	1.1084	1.08611331535648	genic	protein_coding
ENSELUG00000000047	0	0	0	genic	snoRNA
ENSELUG00000000048	0	0	0	genic	snoRNA
ENSELUG00000000049	4	0.044375	0.0434827484382389	genic	protein_coding
ENSELUG00000000051	47.437	2.058657	2.01726342426185	genic	protein_coding
ENSELUG00000000052	135.129	5.824852	5.70773124971206	genic	protein_coding
ENSELUG00000000053	0	0	0	genic	protein_coding
ENSELUG00000000055	12	0.230079	0.22545278372781	genic	protein_coding
ENSELUG00000000056	1	0.011447	0.0112168342844512	genic	protein_coding
ENSELUG00000000057	0	0	0	genic	protein_coding
ENSELUG00000000058	53.012	1.018408	0.997930791470197	genic	protein_coding
ENSELUG00000000059	1343.645	11.313977	11.0864859882145	genic	protein_coding
ENSELUG00000000060	2795.762	92.503149	90.6431810188604	genic	protein_coding
ENSELUG00000000062	19.99	2.930593	2.87166733958003	genic	protein_coding
ENSELUG00000000063	207	4.259988	4.17433209135586	genic	protein_coding
ENSELUG00000000064	0	0	0	genic	protein_coding
ENSELUG00000000065	359.341	5.096753	4.99427219269497	genic	protein_coding
ENSELUG00000000066	43	0.961085	0.941760389470757	genic	protein_coding
ENSELUG00000000067	837.179	13.209776	12.9441660108954	genic	protein_coding
ENSELUG00000000068	1044.887	32.806517	32.1468738218773	genic	protein_coding
ENSELUG00000000069	0	0	0	genic	protein_coding
ENSELUG00000000070	0	0	0	genic	protein_coding
ENSELUG00000000071	93	7.317988	7.17084464851945	genic	protein_coding
ENSELUG00000000072	1417.89	5.263697	5.15785943675747	genic	protein_coding
ENSELUG00000000073	0	0	0	genic	protein_coding
ENSELUG00000000074	23	0.318951	0.312537827540839	genic	protein_coding
ENSELUG00000000075	1979	32.935212	32.2729811415451	genic	protein_coding
ENSELUG00000000076	26999.076	954.971473	935.769787631628	genic	protein_coding
ENSELUG00000000078	2	58.526236	57.34944444	genic	snoRNA
ENSELUG00000000080	8969.55	233.865298	229.162950340682	genic	protein_coding
ENSELUG00000000081	55	2.099979	2.05775455960754	genic	protein_coding
ENSELUG00000000082	1312.076	9.850411	9.65234802312701	genic	protein_coding
ENSELUG00000000083	0	0	0	genic	snoRNA
ENSELUG00000000084	0	0	0	genic	snoRNA
ENSELUG00000000085	853.002	11.440894	11.2108510582661	genic	protein_coding
ENSELUG00000000086	334	11.02437	10.8027021385931	genic	protein_coding
ENSELUG00000000087	197.264	1.939587	1.9005875739736	genic	protein_coding
ENSELUG00000000089	854.466	13.113027	12.8493623505315	genic	protein_coding
ENSELUG00000000090	2307.467	29.254395	28.6661746140366	genic	protein_coding
ENSELUG00000000091	0	0	0	genic	protein_coding
ENSELUG00000000092	0	0	0	genic	protein_coding
ENSELUG00000000093	147	3.361152	3.29356905642104	genic	protein_coding
ENSELUG00000000094	352	4.838653	4.74136182938434	genic	protein_coding
ENSELUG00000000095	13	0.506934	0.496741038800905	genic	protein_coding
ENSELUG00000000096	5	0.196169	0.192224614724076	genic	protein_coding
ENSELUG00000000097	1	0.037365	0.0366136990511503	genic	protein_coding
ENSELUG00000000098	915.233	18.080085	17.7165473306361	genic	protein_coding
ENSELUG00000000099	392.36	8.407766	8.23871039787217	genic	protein_coding
ENSELUG00000000100	6	0.096143	0.0942098452529036	genic	protein_coding
ENSELUG00000000101	1643.001	36.88008	36.1385293751465	genic	protein_coding
ENSELUG00000000102	176	4.765011	4.66920055478177	genic	protein_coding
ENSELUG00000000103	12142.686	213.080265	208.795843608975	genic	protein_coding
ENSELUG00000000104	0	0	0	genic	protein_coding
ENSELUG00000000105	40.001	0.390031	0.382188616475825	genic	protein_coding
ENSELUG00000000106	0	0	0	genic	protein_coding
ENSELUG00000000107	1	0.006203	0.00607827579858921	genic	protein_coding
ENSELUG00000000108	9	0.104236	0.102140118675116	genic	protein_coding
ENSELUG00000000109	724.471	253.159528	248.06922976377	genic	protein_coding
ENSELUG00000000110	169	6.459079	6.32920579830336	genic	protein_coding
ENSELUG00000000111	3	0.032976	0.0323129490140702	genic	protein_coding
ENSELUG00000000112	344	24.837898	24.338480461265	genic	protein_coding
ENSELUG00000000113	67	1.084903	1.06308877135528	genic	protein_coding
ENSELUG00000000114	4	7.205329	7.06045089175769	genic	snoRNA
ENSELUG00000000115	24	0.114696	0.112389798645008	genic	protein_coding
ENSELUG00000000116	37	0.502272	0.492172777995969	genic	protein_coding
ENSELUG00000000117	0	0	0	genic	protein_coding
ENSELUG00000000121	8	0.240287	0.235455530681219	genic	protein_coding
ENSELUG00000000122	0	0	0	genic	protein_coding
ENSELUG00000000123	0	0	0	genic	protein_coding
ENSELUG00000000124	400	1.944726	1.90562324370259	genic	protein_coding
ENSELUG00000000125	23.17	0.935793	0.916976937673575	genic	protein_coding
ENSELUG00000000126	8	0.254613	0.249493476689697	genic	protein_coding
ENSELUG00000000127	35.563	0.25724	0.252067655397241	genic	protein_coding
ENSELUG00000000128	4	0.208996	0.204793701241649	genic	protein_coding
ENSELUG00000000129	615	10.341043	10.1331148475045	genic	protein_coding
ENSELUG00000000130	520.028	7.579939	7.42752857947483	genic	protein_coding
ENSELUG00000000131	2650.999	47.889821	46.9268966601756	genic	protein_coding
ENSELUG00000000133	410	7.631796	7.47834288675961	genic	protein_coding
ENSELUG00000000135	1679	24.629652	24.1344216797153	genic	protein_coding
ENSELUG00000000136	0	0	0	genic	protein_coding
ENSELUG00000000138	0	0	0	genic	protein_coding
ENSELUG00000000139	0	0	0	genic	snRNA
ENSELUG00000000140	15	1.696191	1.66208555619617	genic	protein_coding
ENSELUG00000000141	327	4.717307	4.62245574280436	genic	protein_coding
ENSELUG00000000142	2	0.117169	0.114813073842479	genic	protein_coding
ENSELUG00000000143	5	0.057287	0.0561351258542285	genic	protein_coding
ENSELUG00000000144	460	15.312249	15.0043644234518	genic	protein_coding
ENSELUG00000000145	1	0.44567	0.436708878793688	genic	protein_coding
ENSELUG00000000147	71	1.454148	1.42490933354295	genic	protein_coding
ENSELUG00000000148	916	14.507404	14.2157025042006	genic	protein_coding
