gene_id	est_counts	tpm	fpkm	type	biotype
ENSELUG00000000002	0	0	0	genic	Mt_tRNA
ENSELUG00000000003	2689	119.396588	87.2449058806968	genic	Mt_rRNA
ENSELUG00000000004	1	1.745915	1.27576668983788	genic	Mt_tRNA
ENSELUG00000000005	16736	382.776486	279.700609990747	genic	Mt_rRNA
ENSELUG00000000006	20	33.594312	24.5478755939555	genic	Mt_tRNA
ENSELUG00000000007	20893	889.252536	649.790375982024	genic	protein_coding
ENSELUG00000000008	0	0	0	genic	Mt_tRNA
ENSELUG00000000009	1	1.745915	1.27576668983788	genic	Mt_tRNA
ENSELUG00000000010	4	7.107834	5.19380259296535	genic	Mt_tRNA
ENSELUG00000000011	25373	987.311679	721.443685721302	genic	protein_coding
ENSELUG00000000012	7	12.102753	8.84366600477996	genic	Mt_tRNA
ENSELUG00000000013	3.013	5.354334	3.9124934280686	genic	Mt_tRNA
ENSELUG00000000014	196.987	336.85009	246.14149273641	genic	Mt_tRNA
ENSELUG00000000015	382	690.63274	504.655865035504	genic	Mt_tRNA
ENSELUG00000000016	9	15.713231	11.4818972856799	genic	Mt_tRNA
ENSELUG00000000017	359073	8865.553534	6478.1950356413	genic	protein_coding
ENSELUG00000000018	121	211.255666	154.367733665336	genic	Mt_tRNA
ENSELUG00000000019	2	3.384642	2.47320947504675	genic	Mt_tRNA
ENSELUG00000000020	107607	7117.858364	5201.12754846319	genic	protein_coding
ENSELUG00000000021	53	89.69301	65.5400488965932	genic	Mt_tRNA
ENSELUG00000000022	6029	6146.36268	4491.240851248	genic	protein_coding
ENSELUG00000000023	53869	3626.943016	2650.26251893874	genic	protein_coding
ENSELUG00000000024	150121	8391.026534	6131.45092723468	genic	protein_coding
ENSELUG00000000025	5	8.729573	6.37883198775892	genic	Mt_tRNA
ENSELUG00000000026	5401	1039.716219	759.736481492159	genic	protein_coding
ENSELUG00000000027	20	35.22738	25.7411832616485	genic	Mt_tRNA
ENSELUG00000000028	6022	1580.475016	1154.87717302033	genic	protein_coding
ENSELUG00000000029	43715	1232.134591	900.339517442037	genic	protein_coding
ENSELUG00000000030	6	10.661751	7.79070388944803	genic	Mt_tRNA
ENSELUG00000000031	8	14.215668	10.3876051859307	genic	Mt_tRNA
ENSELUG00000000032	16	27.360216	19.9925266691501	genic	Mt_tRNA
ENSELUG00000000033	41836	853.595125	623.734962517075	genic	protein_coding
ENSELUG00000000034	12467	1228.741168	897.859891556512	genic	protein_coding
ENSELUG00000000035	8	13.967317	10.2061313265573	genic	Mt_tRNA
ENSELUG00000000036	79889	2825.963305	2064.97444103702	genic	protein_coding
ENSELUG00000000037	2	3.420027	2.49906583364377	genic	Mt_tRNA
ENSELUG00000000038	689	1213.583233	886.783757518068	genic	Mt_tRNA
ENSELUG00000000044	108	0.880067	0.643078364883485	genic	protein_coding
ENSELUG00000000046	173.758	5.330358	3.8949737995898	genic	protein_coding
ENSELUG00000000047	59	108.629524	79.3772481776857	genic	snoRNA
ENSELUG00000000048	122	214.887017	157.021217165341	genic	snoRNA
ENSELUG00000000049	82	0.797081	0.58243923037643	genic	protein_coding
ENSELUG00000000051	427.583	15.959841	11.6620989698289	genic	protein_coding
ENSELUG00000000052	18.403	0.68537	0.500810300738687	genic	protein_coding
ENSELUG00000000053	27.399	2.20315	1.60987527039765	genic	protein_coding
ENSELUG00000000055	31	0.518941	0.379198094862096	genic	protein_coding
ENSELUG00000000056	1262.999	11.75209	8.58743120826432	genic	protein_coding
ENSELUG00000000057	50.549	1.194648	0.872947494283192	genic	protein_coding
ENSELUG00000000058	22	0.3185	0.232732802406396	genic	protein_coding
ENSELUG00000000059	8807.001	59.574915	43.5322980253465	genic	protein_coding
ENSELUG00000000060	3768.108	108.188666	79.0551065205326	genic	protein_coding
ENSELUG00000000062	24	2.91832	2.13246088514485	genic	protein_coding
ENSELUG00000000063	406	7.290474	5.32726042351953	genic	protein_coding
ENSELUG00000000064	838	17.618466	12.8740815267875	genic	protein_coding
ENSELUG00000000065	451	5.538387	4.04698375925009	genic	protein_coding
ENSELUG00000000066	269	5.096209	3.7238775579865	genic	protein_coding
ENSELUG00000000067	1478	20.697508	15.1239844259617	genic	protein_coding
ENSELUG00000000068	3231.94	88.052397	64.3412279824508	genic	protein_coding
ENSELUG00000000069	98	2.587638	1.89082650974343	genic	protein_coding
ENSELUG00000000070	0	0	0	genic	protein_coding
ENSELUG00000000071	223	14.954973	10.9278266128791	genic	protein_coding
ENSELUG00000000072	2227	7.138743	5.21638827016968	genic	protein_coding
ENSELUG00000000073	4	0.716803	0.523778872726255	genic	protein_coding
ENSELUG00000000074	22	0.284259	0.20771238203843	genic	protein_coding
ENSELUG00000000075	1091	13.732015	10.0341925702878	genic	protein_coding
ENSELUG00000000076	24850	761.965242	556.779611010762	genic	protein_coding
ENSELUG00000000078	33	69.037099	50.4464600322694	genic	snoRNA
