gene_id	est_counts	tpm	fpkm	type	biotype
ENSELUG00000000002	0	0	0	genic	Mt_tRNA
ENSELUG00000000003	14787	875.000421	772.943667495507	genic	Mt_rRNA
ENSELUG00000000004	0	0	0	genic	Mt_tRNA
ENSELUG00000000005	186456	5634.265857	4977.10630833434	genic	Mt_rRNA
ENSELUG00000000006	3	5.094658	4.50043627939618	genic	Mt_tRNA
ENSELUG00000000007	104910	5945.999818	5252.48079423786	genic	protein_coding
ENSELUG00000000008	0	0	0	genic	Mt_tRNA
ENSELUG00000000009	0	0	0	genic	Mt_tRNA
ENSELUG00000000010	0	0	0	genic	Mt_tRNA
ENSELUG00000000011	77556	4014.171535	3545.97368613035	genic	protein_coding
ENSELUG00000000012	0	0	0	genic	Mt_tRNA
ENSELUG00000000013	2	3.592994	3.17392071248999	genic	Mt_tRNA
ENSELUG00000000014	26	44.917603	39.6785829637072	genic	Mt_tRNA
ENSELUG00000000015	32	59.126998	52.2306476491622	genic	Mt_tRNA
ENSELUG00000000016	392	692.304638	611.556832519364	genic	Mt_tRNA
ENSELUG00000000017	644266	21032.311097	18579.1815467271	genic	protein_coding
ENSELUG00000000018	21	37.087748	32.7619727605471	genic	Mt_tRNA
ENSELUG00000000019	0	0	0	genic	Mt_tRNA
ENSELUG00000000020	345148	30681.38735	27102.825887851	genic	protein_coding
ENSELUG00000000021	27	46.234881	40.8422186191821	genic	Mt_tRNA
ENSELUG00000000022	1012	1418.118281	1252.71430590382	genic	protein_coding
ENSELUG00000000023	118115	10692.416553	9445.29335816801	genic	protein_coding
ENSELUG00000000024	551591	41267.221904	36453.968569952	genic	protein_coding
ENSELUG00000000025	0	0	0	genic	Mt_tRNA
ENSELUG00000000026	20025	5644.057572	4985.75595457625	genic	protein_coding
ENSELUG00000000027	1	1.780023	1.57240782155733	genic	Mt_tRNA
ENSELUG00000000028	13749	5783.404214	5108.84972908846	genic	protein_coding
ENSELUG00000000029	125081	4668.261141	4123.77274404913	genic	protein_coding
ENSELUG00000000030	1	1.796497	1.58696035624499	genic	Mt_tRNA
ENSELUG00000000031	0	0	0	genic	Mt_tRNA
ENSELUG00000000032	0	0	0	genic	Mt_tRNA
ENSELUG00000000033	64650	1740.958859	1537.89997483242	genic	protein_coding
ENSELUG00000000034	24477	3288.416203	2904.86772257048	genic	protein_coding
ENSELUG00000000035	3	5.29825	4.68028207532494	genic	Mt_tRNA
ENSELUG00000000036	185237	8702.763397	7687.70585245564	genic	protein_coding
ENSELUG00000000037	0	0	0	genic	Mt_tRNA
ENSELUG00000000038	3735	6648.384707	5872.94215524683	genic	Mt_tRNA
ENSELUG00000000044	8	0.087732	0.0774992699537409	genic	protein_coding
ENSELUG00000000046	20	0.840712	0.742654518777065	genic	protein_coding
ENSELUG00000000047	4	7.705753	6.80698299302249	genic	snoRNA
ENSELUG00000000048	1	1.780023	1.57240782155733	genic	snoRNA
ENSELUG00000000049	2	0.025545	0.0225655274126694	genic	protein_coding
ENSELUG00000000051	134.194	6.687742	5.9077089618266	genic	protein_coding
ENSELUG00000000052	0	0	0	genic	protein_coding
